"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.042769917E0,5.068502426E-1,1.045494676E0,3.328423500E-1
1.052744917E0,1.153293967E0,1.903608084E0,3.064210117E-1
1.062720917E0,1.662092805E0,2.101856232E0,7.369615883E-2
1.072695917E0,1.884242773E0,1.821174741E0,-2.967576087E-1
1.082670917E0,1.769399762E0,1.148732781E0,-7.617815137E-1
1.092646917E0,1.266609550E0,2.572490573E-1,-1.213539600E0
1.102621917E0,5.651659966E-1,-4.249132574E-1,-1.530820608E0
1.112597917E0,-2.731392682E-1,-1.011577249E0,-1.666697621E0
1.122572917E0,-1.042860508E0,-1.562759876E0,-1.454673052E0
1.132547917E0,-1.236900330E0,-1.739505649E0,-8.600100279E-1
1.142523917E0,-7.912520170E-1,-1.396366119E0,-2.783367336E-1
1.152498917E0,-1.303687394E-1,-8.354290128E-1,-1.003643945E-1
1.162474917E0,3.025281131E-1,-4.329447150E-1,-3.413716853E-1
1.172449917E0,4.108242095E-1,-1.009205505E-1,-6.826034784E-1
1.182425917E0,3.102278113E-1,5.713540316E-2,-9.009749889E-1
1.192400917E0,1.343530566E-1,-2.351901494E-2,-1.036546111E0
1.202375917E0,-1.485986356E-2,-9.927237034E-2,-1.122110009E0
1.212351917E0,-6.522669643E-2,3.987018391E-2,-1.158543110E0
1.222326917E0,-4.620818654E-4,4.114517272E-1,-1.136336327E0
1.232302917E0,1.345294863E-1,7.852454185E-1,-1.064033151E0
1.242277917E0,3.267471194E-1,9.792782664E-1,-1.025083661E0
1.252252917E0,5.440029502E-1,9.465551972E-1,-1.101298094E0
1.262228917E0,7.374797463E-1,6.688687205E-1,-1.258580089E0
1.272203917E0,8.660765290E-1,2.010744959E-1,-1.407166243E0
1.282179917E0,9.149271250E-1,-3.267568350E-1,-1.474864006E0
1.292154917E0,8.932287693E-1,-7.519211769E-1,-1.429836631E0
1.302130917E0,8.112435937E-1,-1.170081973E0,-1.340270281E0
1.312105917E0,6.852366924E-1,-1.600693464E0,-1.253718853E0
1.322080917E0,5.326242447E-1,-1.936614275E0,-1.173283100E0
1.332056917E0,3.765534163E-1,-2.116788387E0,-1.106442690E0
1.342031917E0,2.510269284E-1,-2.093216181E0,-1.051072598E0
1.352007917E0,1.760295331E-1,-1.950740099E0,-9.846036434E-1
1.361982917E0,1.439373791E-1,-1.685901761E0,-8.916486502E-1
1.371957917E0,1.390312314E-1,-1.395739436E0,-7.869250774E-1
1.381933917E0,1.482047588E-1,-1.237754226E0,-6.980590820E-1
1.391908917E0,1.588422209E-1,-1.271641612E0,-6.351736188E-1
1.401884917E0,1.545843631E-1,-1.395753264E0,-5.965095758E-1
1.411859917E0,1.368857175E-1,-1.445131183E0,-5.584914088E-1
1.421835917E0,8.328773081E-2,-1.282170534E0,-5.505874157E-1
1.431810917E0,1.743122749E-2,-9.296557307E-1,-6.328601837E-1
1.441785917E0,1.981395856E-2,-6.928035021E-1,-7.455384731E-1
1.451761917E0,9.766747057E-2,-5.974290967E-1,-8.340121508E-1
1.461736917E0,2.262528688E-1,-6.610083580E-1,-8.881864548E-1
1.471712917E0,3.552479446E-1,-8.447083831E-1,-8.700153232E-1
1.481687917E0,3.979395032E-1,-7.821656466E-1,-8.033218384E-1
1.491662917E0,3.710054755E-1,-5.666611195E-1,-7.328251600E-1
1.501638917E0,2.802771926E-1,-3.906075358E-1,-7.032091618E-1
1.511613917E0,1.598069370E-1,-3.739862442E-1,-7.080460787E-1
1.521589917E0,2.687152661E-2,-4.494093359E-1,-7.234767079E-1
1.531564917E0,-1.052671969E-1,-4.938784242E-1,-7.032598853E-1
1.541539917E0,-2.112703323E-1,-4.320733845E-1,-6.287568808E-1
1.551515917E0,-2.812343836E-1,-2.942393422E-1,-5.364318490E-1
1.561490917E0,-3.016078174E-1,-1.097424775E-1,-4.929021597E-1
1.571466917E0,-2.645968497E-1,1.082427353E-1,-5.322975516E-1
1.581441917E0,-1.374564916E-1,2.380795628E-1,-6.078016758E-1
1.591417917E0,5.651804805E-2,2.220112234E-1,-6.387231946E-1
1.601392917E0,2.742831111E-1,9.807942808E-2,-5.570725203E-1
1.611367917E0,4.348870516E-1,-7.725905627E-2,-3.672343194E-1
1.621343917E0,4.577364326E-1,-2.029850334E-1,-1.127045602E-1
1.631318917E0,3.226027787E-1,-3.234843612E-1,1.511788368E-1
1.641294917E0,8.578225225E-2,-4.505059719E-1,4.632690847E-1
1.651269917E0,-2.050769329E-1,-5.662188530E-1,8.776047826E-1
1.661244917E0,-5.261004567E-1,-6.579511166E-1,1.369869351E0
1.671220917E0,-8.803561330E-1,-6.821041703E-1,1.818484068E0
1.681195917E0,-1.468454003E0,-5.690039992E-1,2.192197323E0
1.691171917E0,-2.130744219E0,-1.818184257E-1,2.512954950E0
1.701146917E0,-2.420988083E0,1.948931664E-1,2.809874773E0
1.711122917E0,-2.403343678E0,2.221045792E-1,3.054623127E0
1.721097917E0,-2.262575150E0,2.191423625E-2,3.192544937E0
1.731072917E0,-2.032011747E0,-1.017103344E-1,3.230756998E0
1.741048917E0,-1.700443864E0,7.672145218E-2,3.175215960E0
1.751023917E0,-1.303032041E0,5.470135212E-1,3.053307533E0
1.760999917E0,-9.273604751E-1,1.016979218E0,2.927789688E0
1.770974917E0,-6.591067910E-1,1.110890269E0,2.910773993E0
1.780949917E0,-7.473181486E-1,5.215542316E-1,2.936690569E0
1.790925917E0,-1.251776576E0,-2.348126173E-1,2.795851707E0
1.800900917E0,-1.531115770E0,-4.969957769E-1,2.468485594E0
1.810876917E0,-1.422337055E0,-4.356372356E-1,2.156837702E0
1.820851917E0,-1.236567736E0,-1.780826598E-1,1.863317609E0
1.830826917E0,-1.125926733E0,2.235344611E-2,1.584919453E0
1.840803167E0,-1.027535915E0,1.545983106E-1,1.358262539E0
1.850778167E0,-8.765643835E-1,3.291187882E-1,1.179537654E0
1.860754167E0,-6.631029248E-1,5.997729301E-1,1.045584083E0
1.870729167E0,-3.863571286E-1,9.428760409E-1,9.296473265E-1
1.880705167E0,-7.194273919E-2,1.273172736E0,8.339056373E-1
1.890680167E0,2.280146927E-1,1.531542778E0,7.617526054E-1
1.900655167E0,5.030545592E-1,1.715823889E0,7.111168504E-1
1.910631167E0,7.552098036E-1,1.815683365E0,6.582936049E-1
1.920606167E0,9.515990019E-1,1.862058759E0,5.684044957E-1
1.930582167E0,1.075965762E0,1.883450389E0,4.546122551E-1
1.940557167E0,1.133774400E0,1.835719585E0,3.469254673E-1
1.950532167E0,1.121675611E0,1.649997950E0,2.438044995E-1
1.960508167E0,1.001644492E0,1.298104048E0,1.100696176E-1
1.970483167E0,7.546459436E-1,7.884724736E-1,-9.410547465E-2
1.980459167E0,4.250246286E-1,1.497181058E-1,-3.607533872E-1
1.990434167E0,9.630366415E-2,-5.135712624E-1,-6.264432073E-1
2.000409167E0,-1.126692593E-1,-1.111506343E0,-8.066684008E-1
2.010385167E0,-1.426496655E-1,-1.410876274E0,-8.870830536E-1
2.020360167E0,-6.972592324E-2,-1.293925405E0,-9.438227415E-1
2.030336167E0,-4.248077422E-2,-8.320155144E-1,-1.006636024E0
2.040311167E0,-1.472987980E-1,-2.746769488E-1,-9.603782892E-1
2.050286167E0,-3.489634097E-1,3.100430407E-2,-7.457268238E-1
2.060262167E0,-5.191711187E-1,-2.054844052E-1,-4.527172744E-1
2.070237167E0,-6.067779660E-1,-9.733887911E-1,-1.821929365E-1
2.080213167E0,-5.115692019E-1,-1.719360709E0,-3.687302396E-2
2.090188167E0,-1.271627247E-1,-2.399075508E0,2.757594921E-2
2.100163167E0,2.964191735E-1,-2.010143995E0,1.351612508E-1
2.110139167E0,4.979426563E-1,-5.939027667E-1,4.214641154E-1
2.120114167E0,5.577538013E-1,6.992616653E-1,5.935937762E-1
2.130090167E0,6.071895957E-1,1.384105921E0,6.094066501E-1
2.140065167E0,7.387814522E-1,1.720780134E0,4.850194752E-1
2.150041167E0,1.024156332E0,1.826267362E0,2.270085812E-1
2.160016167E0,1.377664089E0,1.800411463E0,-1.315785944E-1
2.169991167E0,1.741642594E0,1.793076038E0,-4.696059823E-1
2.179967167E0,1.915627956E0,1.777363420E0,-7.954466939E-1
2.189942167E0,1.776311278E0,1.606608152E0,-1.166136742E0
2.199918167E0,1.431945443E0,1.293817997E0,-1.423375010E0
2.209893167E0,9.159504771E-1,6.031353474E-1,-1.316124201E0
2.219868167E0,7.866834849E-2,-1.070141315E0,-6.282225251E-1
2.229844167E0,-4.020878971E-1,-2.063239098E0,2.084232271E-1
2.239819167E0,-2.688811123E-1,-1.623141527E0,6.334797144E-1
2.249795167E0,4.738292471E-2,-5.674152970E-1,5.806335807E-1
2.259770167E0,2.665160894E-1,3.793589175E-1,2.475653291E-1
2.269745167E0,3.568587303E-1,8.247618675E-1,-1.096409336E-1
2.279721167E0,3.618092835E-1,8.670904040E-1,-4.057034850E-1
2.289696167E0,3.191825449E-1,7.511892319E-1,-6.482904553E-1
2.299672167E0,2.565721571E-1,6.396861076E-1,-8.641862869E-1
2.309647167E0,2.111865133E-1,5.568277836E-1,-1.032263875E0
2.319622167E0,2.250815630E-1,5.095675588E-1,-1.148883343E0
2.329598167E0,3.252080679E-1,5.301399827E-1,-1.269328237E0
2.339573167E0,4.973249733E-1,6.316301227E-1,-1.449055076E0
2.349549167E0,7.242856622E-1,7.155849338E-1,-1.605287790E0
2.359524167E0,9.352604747E-1,5.850972533E-1,-1.748765588E0
2.369500167E0,1.109224081E0,3.471888006E-1,-1.883635044E0
2.379475167E0,1.224639893E0,5.633910373E-2,-1.949863076E0
2.389450167E0,1.276271939E0,-2.524707019E-1,-1.905829072E0
2.399426167E0,1.268121362E0,-5.154826045E-1,-1.763925433E0
2.409401167E0,1.194066405E0,-7.427328229E-1,-1.564115405E0
2.419377167E0,1.080348372E0,-1.127799034E0,-1.362156153E0
2.429352167E0,8.809189796E-1,-2.089805841E0,-1.178898931E0
2.439327167E0,5.752621293E-1,-3.153177500E0,-1.041267037E0
2.449303167E0,2.742784321E-1,-3.230262995E0,-9.723091722E-1
2.459278167E0,6.325222552E-2,-2.592139721E0,-9.288945794E-1
2.469254167E0,-5.879324675E-2,-1.764184833E0,-8.890644312E-1
2.479229167E0,-8.799214661E-2,-1.133433223E0,-8.391981125E-1
2.489204167E0,-1.452863123E-2,-8.486000299E-1,-7.645422220E-1
2.499180167E0,1.108918712E-1,-7.775522470E-1,-6.991810799E-1
2.509155167E0,2.130682170E-1,-6.542869210E-1,-6.880061626E-1
2.519131167E0,2.517301142E-1,-3.700679243E-1,-7.398110628E-1
2.529106167E0,2.629447579E-1,-5.712098628E-2,-8.501334786E-1
2.539081167E0,2.980537415E-1,1.119481921E-1,-9.758868814E-1
2.549057167E0,3.689930439E-1,7.602763176E-2,-1.086217284E0
2.559032167E0,4.468896985E-1,-8.829553425E-2,-1.154084682E0
2.569008167E0,4.800561965E-1,-2.930185795E-1,-1.177403688E0
2.578983167E0,4.488628507E-1,-4.977762401E-1,-1.156790733E0
2.588958167E0,3.548792899E-1,-5.989164114E-1,-1.094964027E0
2.598934167E0,2.448734194E-1,-5.331339240E-1,-1.004343867E0
2.608909167E0,1.744742244E-1,-3.446873128E-1,-9.051416516E-1
2.618885167E0,1.733746082E-1,-1.458202899E-1,-7.863788009E-1
2.628860167E0,2.294796854E-1,-3.844146803E-2,-5.860518217E-1
2.638835167E0,2.872281969E-1,-1.771968044E-2,-3.466019928E-1
2.648811167E0,2.827602923E-1,-1.886500977E-2,-1.879503727E-1
2.658786167E0,2.054926604E-1,4.082415625E-2,-1.240710020E-1
2.668762167E0,9.322138876E-2,1.404660791E-1,-1.381479800E-1
2.678737167E0,1.266960055E-3,2.142478824E-1,-2.001192123E-1
2.688712167E0,-2.440891601E-2,1.861684471E-1,-2.653254569E-1
2.698688167E0,2.493546344E-2,6.655124575E-2,-2.685052752E-1
2.708663167E0,1.031299382E-1,-6.267305464E-2,-1.812666357E-1
2.718639167E0,1.656183451E-1,-1.119503230E-1,-4.105465487E-2
2.728614167E0,2.186906934E-1,-1.085143983E-1,1.329747140E-1
2.738589167E0,2.562135458E-1,-5.962302536E-2,3.620563745E-1
2.748565167E0,2.070922256E-1,1.097428277E-1,6.446870565E-1
2.758540167E0,1.893936098E-2,2.315936238E-1,9.251746535E-1
2.768516167E0,-8.259595633E-1,-3.366872668E-1,1.279413581E0
2.778491167E0,-1.986048937E0,-7.295147181E-1,1.757603407E0
2.788466167E0,-2.452443361E0,-4.240833819E-1,2.166599989E0
2.798442167E0,-2.467741489E0,-9.141862392E-2,2.489690542E0
2.808417167E0,-2.443575382E0,-1.585831195E-1,2.746006489E0
2.818393167E0,-2.553640366E0,-5.472483635E-1,2.897693634E0
2.828368167E0,-2.446796894E0,-6.501536965E-1,2.919344425E0
2.838343417E0,-1.971932054E0,-3.206538260E-1,2.860058784E0
2.848319417E0,-1.361928821E0,2.604694366E-1,2.745627165E0
2.858294417E0,-8.534815907E-1,9.370005131E-1,2.557962418E0
2.868270417E0,-4.690457582E-1,1.486736298E0,2.380902290E0
2.878245417E0,-4.354175031E-1,1.517461181E0,2.238916636E0
2.888220417E0,-9.250459075E-1,8.407417536E-1,2.117511034E0
2.898196417E0,-1.234210134E0,1.904108375E-1,2.046394825E0
2.908171417E0,-1.131954193E0,-6.747995317E-2,2.025219917E0
2.918147417E0,-8.326187134E-1,-2.065571770E-2,2.006174088E0
2.928122417E0,-5.688892007E-1,6.821367890E-3,1.904723287E0
2.938097417E0,-4.311768711E-1,-8.048556745E-2,1.749227166E0
2.948073417E0,-3.878780603E-1,-7.717879117E-2,1.596338034E0
2.958048417E0,-3.585483730E-1,1.543732136E-1,1.465679049E0
2.968024417E0,-2.804404199E-1,5.750227571E-1,1.346432686E0
2.977999417E0,-1.201460958E-1,1.057356477E0,1.232096553E0
2.987974417E0,1.299314648E-1,1.458740234E0,1.128587484E0
2.997950417E0,4.282507896E-1,1.731250286E0,1.045925975E0
3.007925417E0,7.126982808E-1,1.886299729E0,9.546849728E-1
3.017901417E0,9.550187588E-1,1.972060680E0,8.498408198E-1
3.027876417E0,1.123899221E0,2.017806292E0,7.334153056E-1
3.037851417E0,1.212740183E0,2.001531839E0,6.087911129E-1
3.047827417E0,1.196088910E0,1.859748483E0,4.787369072E-1
3.057802417E0,1.061491728E0,1.565129399E0,3.340258002E-1
3.067778417E0,8.505713344E-1,1.116210222E0,1.560454965E-1
3.077753417E0,6.032608747E-1,5.735566020E-1,-4.022999480E-2
3.087728417E0,3.897219300E-1,5.942383036E-2,-1.998955905E-1
3.097704417E0,2.514349222E-1,-2.792900503E-1,-3.052598238E-1
3.107679417E0,2.307440788E-1,-4.371461868E-1,-3.916822076E-1
3.117655417E0,3.078053296E-1,-5.712416768E-1,-5.670679212E-1
3.127630417E0,4.073887765E-1,-7.173399329E-1,-8.280288577E-1
3.137605417E0,4.618472159E-1,-7.757678628E-1,-1.109666109E0
3.147581417E0,4.006144106E-1,-6.809699535E-1,-1.339995027E0
3.157556417E0,1.370022148E-1,-5.088011026E-1,-1.401177764E0
3.167532417E0,-3.064436913E-1,-4.877311885E-1,-1.238780260E0
3.177507417E0,-7.111770511E-1,-7.602983117E-1,-9.238963723E-1
3.187482417E0,-8.359408379E-1,-1.244685888E0,-5.509957075E-1
3.197458417E0,-6.178436875E-1,-1.636083007E0,-1.821776927E-1
3.207433417E0,-1.039482206E-1,-1.564852595E0,1.246755719E-1
3.217409417E0,4.800174832E-1,-9.502271414E-1,3.499688804E-1
3.227384417E0,8.601738811E-1,-2.573271096E-2,4.359966815E-1
3.237359417E0,9.501909018E-1,6.379240751E-1,4.602495432E-1
3.247335417E0,8.926136494E-1,1.066044569E0,5.029314160E-1
3.257310417E0,8.617545366E-1,1.230550766E0,4.812788367E-1
3.267286417E0,9.031493068E-1,1.066478372E0,3.617453873E-1
3.277261417E0,9.787170291E-1,6.389984488E-1,1.460115016E-1
3.287236417E0,9.968787432E-1,2.775318027E-1,-2.021342814E-1
3.297212417E0,8.636200428E-1,4.181751907E-1,-6.409489512E-1
3.307187417E0,7.218989730E-1,9.589740038E-1,-9.492923021E-1
3.317163417E0,6.603490710E-1,1.278581262E0,-1.026513577E0
3.327138417E0,5.877430439E-1,6.970242262E-1,-8.455035090E-1
3.337113417E0,4.759706855E-1,-1.710586846E-1,-4.148586392E-1
3.347089417E0,3.898439109E-1,-4.127148092E-1,-8.975906298E-3
3.357064417E0,3.351716101E-1,-3.450252414E-1,1.866226196E-1
3.367040417E0,2.841704190E-1,-1.281221509E-1,1.292909682E-1
3.377015417E0,2.144994736E-1,1.650487334E-1,-5.762085691E-2
3.386990417E0,1.389585733E-1,2.142596692E-1,-2.756232917E-1
3.396966417E0,5.317548290E-2,8.208005875E-2,-4.953314364E-1
3.406941417E0,-4.579916224E-2,-4.290633276E-2,-7.194936872E-1
3.416916417E0,-1.180243567E-1,-6.170345843E-2,-9.185079932E-1
3.426892417E0,-1.506261081E-1,-2.162140049E-2,-1.023144960E0
3.436867417E0,-1.132353246E-1,7.192186266E-2,-1.029941082E0
3.446843417E0,3.581374139E-2,2.535972297E-1,-1.077404380E0
3.456818417E0,3.035330474E-1,4.885117412E-1,-1.214558244E0
3.466793417E0,6.165038347E-1,5.610489845E-1,-1.400294662E0
3.476769417E0,8.847507238E-1,4.452744722E-1,-1.604857922E0
3.486744417E0,1.082166910E0,2.525228858E-1,-1.754458904E0
3.496720417E0,1.208254814E0,3.018143587E-2,-1.795707226E0
3.506695417E0,1.271532059E0,-2.047911584E-1,-1.740536928E0
3.516670417E0,1.268480897E0,-3.897993565E-1,-1.619077921E0
3.526646417E0,1.215261817E0,-5.401899219E-1,-1.470041156E0
3.536621417E0,1.128795028E0,-7.506539226E-1,-1.311650753E0
3.546597417E0,9.993247986E-1,-1.323297977E0,-1.171135902E0
3.556572417E0,7.881893516E-1,-2.305745602E0,-1.048883200E0
3.566547417E0,5.221745372E-1,-2.898699760E0,-9.586741924E-1
3.576523417E0,2.717176080E-1,-2.728526592E0,-8.888778090E-1
3.586498417E0,8.331354707E-2,-2.213618994E0,-8.163269758E-1
3.596474417E0,-4.609557614E-2,-1.696959496E0,-7.319953442E-1
3.606449417E0,-1.153967530E-1,-1.430487633E0,-6.325910091E-1
3.616424417E0,-1.295154989E-1,-1.343147635E0,-5.673390627E-1
3.626400417E0,-1.160362437E-1,-1.182099223E0,-5.897283554E-1
3.636375417E0,-9.070824832E-2,-8.622260094E-1,-7.028514743E-1
3.646351417E0,-3.729855642E-2,-5.199432373E-1,-8.767865300E-1
3.656326417E0,8.065924048E-2,-2.993578911E-1,-1.059268713E0
3.666301417E0,2.488198876E-1,-2.145244479E-1,-1.197263837E0
3.676277417E0,4.232092500E-1,-2.194001675E-1,-1.293014050E0
3.686252417E0,5.552684665E-1,-2.732725441E-1,-1.337887168E0
3.696227417E0,6.015174389E-1,-3.133927882E-1,-1.324632645E0
3.706203417E0,5.667549968E-1,-3.335794210E-1,-1.252830863E0
3.716178417E0,4.689429998E-1,-3.261886239E-1,-1.141338944E0
3.726154417E0,3.491391540E-1,-3.026547432E-1,-9.913802147E-1
3.736129417E0,2.466639280E-1,-3.017106354E-1,-8.080530167E-1
3.746104417E0,1.692764014E-1,-2.760697901E-1,-5.838767290E-1
3.756080417E0,1.104578152E-1,-2.175140530E-1,-3.795571625E-1
3.766055417E0,6.894759089E-2,-1.357287318E-1,-2.378004491E-1
3.776031417E0,4.108959436E-2,-6.242762879E-2,-1.579048187E-1
3.786006417E0,2.759502828E-2,1.116537210E-2,-1.315351427E-1
3.795981417E0,3.475680202E-2,6.037419662E-2,-1.307993084E-1
3.805957417E0,8.371049911E-2,4.831034318E-2,-1.160161048E-1
3.815932417E0,1.659672856E-1,-1.911476813E-2,-5.093138665E-2
3.825908417E0,2.330409288E-1,-4.195617512E-2,4.664326459E-2
3.835883417E0,2.881982028E-1,-1.602151431E-2,1.306161880E-1
3.845858000E0,3.718189895E-1,-2.814038843E-2,2.405966222E-1
