"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.421150417E-1,7.963765924E-1,7.380624568E-1,1.241807102E0
7.520920417E-1,9.471765764E-1,6.244966650E-1,1.302607620E0
7.620680417E-1,1.039743409E0,4.637274706E-1,1.289064299E0
7.720440417E-1,1.007783844E0,2.778134948E-1,1.196432855E0
7.820210417E-1,8.010091951E-1,9.656501234E-2,1.226453337E0
7.919970417E-1,7.148305920E-1,2.495550710E-1,8.285587171E-1
8.019730417E-1,5.833248116E-1,2.563805258E-1,5.991921084E-1
8.119490417E-1,4.247158711E-1,2.817200196E-1,5.646985792E-1
8.219260417E-1,2.039634535E-1,2.439703953E-1,7.998769549E-1
8.319020417E-1,1.157361321E-1,1.492168504E-1,1.188978678E0
8.418780417E-1,2.401952867E-1,1.728378475E-2,1.717499291E0
8.518540417E-1,5.624213080E-1,-8.496706009E-2,2.268292973E0
8.618310417E-1,8.441274405E-1,-1.637846035E-1,2.634503943E0
8.718070417E-1,1.041048800E0,-2.662266523E-1,2.722573535E0
8.817830417E-1,1.103616054E0,-2.988406670E-1,2.562872043E0
8.917600417E-1,1.115122789E0,-1.597149414E-1,2.307860935E0
9.017360417E-1,1.074327058E0,2.518278837E-2,2.036130152E0
9.117120417E-1,9.314102903E-1,1.254677993E-1,1.801029106E0
9.216880417E-1,9.260887393E-1,6.883868515E-2,1.613786058E0
9.316650417E-1,1.034741701E0,1.801994920E-2,1.559084040E0
9.416410417E-1,1.289366161E0,-2.918169916E-2,1.632497002E0
9.516170417E-1,1.625841993E0,-1.809713244E-3,1.777256374E0
9.615930417E-1,1.996879109E0,4.823952913E-4,1.836375378E0
9.715700417E-1,2.308739917E0,-1.212127805E-1,1.782075795E0
9.815460417E-1,2.449488684E0,-4.586129111E-1,1.566311345E0
9.915220417E-1,2.499054362E0,-9.868866259E-1,1.412835821E0
1.001499042E0,2.661925630E0,-1.622012359E0,1.229707897E0
1.011475042E0,2.856511027E0,-2.432099065E0,1.093419971E0
1.021451042E0,2.864376701E0,-2.808880777E0,1.011537902E0
1.031427042E0,2.764747163E0,-2.685865885E0,1.139679487E0
1.041404042E0,2.605054441E0,-2.498185465E0,1.458771401E0
1.051380042E0,2.256923793E0,-2.298280272E0,1.837008047E0
1.061356042E0,1.647233301E0,-1.850060787E0,2.238919777E0
1.071332042E0,1.108692168E0,-1.326447887E0,2.801113336E0
1.081309042E0,7.961837804E-1,-9.974963987E-1,3.482517443E0
1.091285042E0,6.793438402E-1,-7.596035993E-1,3.904659516E0
1.101261042E0,6.908198780E-1,-4.786606747E-1,3.787704678E0
1.111238042E0,8.392138790E-1,-2.298025918E-1,3.023489964E0
1.121214042E0,8.200259484E-1,-2.355761325E-1,1.806304318E0
1.131190042E0,4.079638906E-1,-4.640204161E-1,5.666501606E-1
1.141166042E0,-2.432573274E-1,-6.498308963E-1,-3.502633838E-1
1.151143042E0,-1.154883417E0,-7.439827627E-1,-1.333546407E0
1.161119042E0,-2.342962647E0,-6.626515013E-1,-2.527278872E0
1.171095042E0,-2.994103905E0,-8.602300876E-1,-2.607810234E0
1.181071042E0,-3.301812459E0,-1.076990465E0,-1.735780465E0
1.191048042E0,-3.100616493E0,-1.018696064E0,-6.816479355E-1
1.201024042E0,-2.636258107E0,-9.658389884E-1,4.048933715E-1
1.211000042E0,-1.884672795E0,-1.007750661E0,9.305082111E-1
1.220976042E0,-5.281468302E-1,-1.426549296E0,1.207555867E0
1.230953042E0,1.234860464E0,-1.336695718E0,1.549876283E0
1.240929042E0,2.648134095E0,-2.303840389E0,9.502862719E-1
1.250905042E0,3.219966350E0,-3.595471616E0,-2.474387298E0
1.260882042E0,3.922590002E0,-3.898238103E0,-4.342190291E0
1.270858042E0,3.633363327E0,-2.908182287E0,-2.629794303E0
1.280834042E0,2.898615949E0,-1.636966614E0,-1.842411459E0
1.290810042E0,2.204826855E0,-6.859602571E-1,-1.223769903E0
1.300787042E0,1.408831063E0,4.805610198E-1,-1.315647788E0
1.310763042E0,7.678798945E-1,1.402696164E0,-1.374273726E0
1.320739042E0,3.063005813E-1,1.921316711E0,-1.966944581E0
1.330715042E0,3.030627587E-1,2.333116229E0,-2.613384385E0
1.340692042E0,4.028266365E-1,2.516643371E0,-3.075161224E0
1.350668042E0,4.221835881E-1,2.238797132E0,-2.843205687E0
1.360644042E0,4.498851378E-1,1.797083259E0,-2.501098548E0
1.370621042E0,1.490766817E-1,1.530399939E0,-1.730222687E0
1.380597042E0,-1.641859783E-1,1.579994268E0,-1.031786225E0
1.390573042E0,-2.149985747E-1,1.913008402E0,-1.199997171E0
1.400549042E0,-3.539112424E-1,2.313331590E0,-1.618922106E0
1.410526042E0,-7.404402271E-1,2.862669314E0,-1.484071864E0
1.420502042E0,-1.062154763E0,3.064393576E0,-1.196822133E0
1.430478042E0,-1.128267038E0,3.124674861E0,-1.075143330E0
1.440454042E0,-1.089615919E0,3.119411783E0,-8.814490485E-1
1.450431042E0,-9.704213782E-1,2.924093730E0,-9.379650190E-1
1.460407042E0,-8.036008273E-1,2.891043513E0,-1.043733841E0
1.470383417E0,-5.875237337E-1,2.989845085E0,-9.533054817E-1
1.480359417E0,-2.919676305E-1,3.201791450E0,-7.827775767E-1
1.490336417E0,-6.805546889E-2,3.570812738E0,-6.083636123E-1
1.500312417E0,-7.680960953E-2,3.985193802E0,-4.630936325E-2
1.510288417E0,-2.882197845E-1,3.949808791E0,4.708587348E-1
1.520265417E0,-3.645209786E-1,3.493089209E0,8.916463003E-1
