"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.838909330E-1,-3.526983261E-1,-1.513113260E0,-3.130684495E-1
3.938906660E-1,-4.235586822E-1,-1.458135366E0,-1.579086632E-1
4.038906660E-1,-3.777438104E-1,-1.342070937E0,-1.090394482E-1
4.138906660E-1,-2.641228735E-1,-1.119105101E0,-1.322523206E-1
4.238906660E-1,-2.231948823E-1,-9.120218158E-1,-1.475239545E-1
4.338906660E-1,-2.916117907E-1,-8.588765264E-1,-8.338310570E-2
4.438906660E-1,-4.327216744E-1,-1.014036298E0,-5.192354787E-3
4.538909660E-1,-5.286275148E-1,-1.233947754E0,5.528330430E-2
4.638909660E-1,-5.677229166E-1,-1.345125318E0,8.032877743E-2
4.738909660E-1,-5.524512529E-1,-1.301142931E0,6.139195710E-2
4.838909660E-1,-5.548947453E-1,-1.154535294E0,3.970623948E-3
4.938909660E-1,-6.318637133E-1,-9.437867999E-1,-6.139195710E-2
5.038906660E-1,-7.668649554E-1,-7.318165898E-1,-1.120937690E-1
5.138906660E-1,-9.544005990E-1,-5.583308339E-1,-1.530217379E-1
5.238906660E-1,-1.143768787E0,-4.728097022E-1,-1.737911552E-1
5.338906660E-1,-1.295874238E0,-4.202753007E-1,-1.786780804E-1
5.438910990E-1,-1.369178057E0,-3.732386529E-1,-1.634064466E-1
5.538910990E-1,-1.375897646E0,-3.054326177E-1,-1.298088580E-1
5.638910990E-1,-1.360015154E0,-2.467895597E-1,-5.283984542E-2
5.738910990E-1,-1.327639222E0,-1.985312104E-1,5.222897977E-2
5.838910650E-1,-1.254335403E0,-1.655444801E-1,1.737911552E-1
5.938913310E-1,-1.185918570E0,-3.042109013E-1,3.216205537E-1
6.038913310E-1,-9.837220907E-1,-6.841690540E-1,3.118467033E-1
6.138913310E-1,-7.106653452E-1,-9.150761366E-1,1.750128865E-1
6.238913310E-1,-5.280166268E-1,-9.193521738E-1,3.817907721E-2
6.338913310E-1,-4.253912866E-1,-7.177666426E-1,-6.750060618E-2
6.438910310E-1,-2.641228735E-1,-4.746423066E-1,-1.065959856E-1
6.538910310E-1,-1.028544381E-1,-3.750712574E-1,-1.279762685E-1
6.638910310E-1,4.253149405E-2,-3.176499307E-1,-1.420261711E-1
6.738910310E-1,1.647045463E-1,-3.054326177E-1,-1.652390510E-1
6.838910310E-1,2.783254683E-1,-3.549126983E-1,-1.597412676E-1
6.938910310E-1,3.754530549E-1,-4.361577928E-1,-1.212567538E-1
7.038913310E-1,4.756349623E-1,-4.850270152E-1,-6.627888232E-2
7.138913310E-1,5.794820189E-1,-5.167919993E-1,5.803219974E-3
7.238913310E-1,7.138723731E-1,-5.974262357E-1,7.849618047E-2
7.338913310E-1,8.745299578E-1,-6.395758986E-1,1.426370293E-1
7.438913310E-1,1.081613302E0,-4.282165468E-1,8.399397135E-2
7.538910310E-1,1.391932845E0,1.117883399E-1,-1.230893433E-1
7.638910310E-1,1.845194817E0,6.029239893E-1,-2.935207486E-1
7.738910310E-1,2.454227448E0,8.863654733E-1,-4.419609904E-1
7.838910310E-1,2.985069275E0,1.066570759E0,-5.787948370E-1
7.938910310E-1,3.386407852E0,1.171639562E0,-6.667594314E-1
8.038910310E-1,3.600210667E0,1.186911225E0,-6.789767146E-1
8.138910310E-1,3.364416599E0,1.080620646E0,-5.830708742E-1
8.238910310E-1,2.661310911E0,1.144150615E0,-4.834998548E-1
8.338910310E-1,1.713247895E0,1.338405728E0,-3.839288056E-1
8.438913310E-1,7.456374168E-1,1.544267297E0,-2.831360400E-1
8.538913310E-1,-1.340085566E-1,1.623068929E0,-1.261436790E-1
8.638913310E-1,-7.699192762E-1,1.432479024E0,1.120937690E-1
8.738913310E-1,-1.069243312E0,1.221730471E0,1.750128865E-1
8.838913310E-1,-7.393760085E-1,1.153924465E0,1.585195363E-1
8.938910640E-1,-1.358411610E-1,9.230173826E-1,3.258966208E-1
9.038910640E-1,4.304309189E-1,8.087855577E-1,3.912591934E-1
9.138910640E-1,8.323802352E-1,7.006624341E-1,3.839288056E-1
9.238910640E-1,1.064509034E0,6.676757336E-1,3.930917978E-1
9.338910640E-1,1.120097756E0,8.491026759E-1,3.106249869E-1
9.438910640E-1,1.303968191E0,1.006705880E0,2.290744707E-2
9.538913640E-1,1.486616969E0,9.920451641E-1,-3.329215571E-2
9.638913640E-1,1.504332066E0,8.741481900E-1,1.679879427E-2
9.738913640E-1,1.365054727E0,8.277224302E-1,-4.367686436E-2
9.838913640E-1,1.154306293E0,9.022479653E-1,-1.291979998E-1
9.938913640E-1,7.694611549E-1,1.072068453E0,-2.171625942E-1
1.003891064E0,5.128977299E-1,1.368338108E0,-4.370740950E-1
1.013891064E0,3.314707577E-1,1.397659659E0,-6.319400668E-1
1.023891064E0,2.190715522E-1,1.358564258E0,-8.347473741E-1
1.033891064E0,1.121701300E-1,1.279151797E0,-9.807441235E-1
1.043891064E0,-6.131559983E-2,1.153313637E0,-1.044274092E0
1.053891064E0,-2.922226489E-1,1.043357849E0,-1.022893906E0
1.063891064E0,-4.669301212E-1,9.425650835E-1,-9.434813857E-1
1.073891064E0,-5.017494559E-1,8.808676600E-1,-8.378016949E-1
1.083891064E0,-7.027240992E-1,1.020755768E0,-7.559457421E-1
1.093891330E0,-1.322141409E0,1.418429136E0,-5.225952268E-1
1.103891330E0,-1.509066224E0,1.466687441E0,-2.788599730E-1
1.113891330E0,-1.093677878E0,1.212567568E0,-2.000583708E-1
1.123891330E0,-2.085341215E-1,9.040805697E-1,-2.782491148E-1
1.133891330E0,5.990297198E-1,7.953465581E-1,-2.556470931E-1
1.143891030E0,9.563859105E-1,7.391469479E-1,-1.365283877E-1
1.153891030E0,9.997573495E-1,8.038986921E-1,-1.924225502E-2
1.163891030E0,8.769733906E-1,1.024420977E0,-5.803219974E-3
1.173891030E0,6.478989720E-1,1.257771492E0,-7.055493444E-2
1.183891030E0,3.699552715E-1,1.224173903E0,-8.827003092E-2
1.193891030E0,1.439351290E-1,9.413433671E-1,2.412917651E-2
1.203891330E0,-5.115996581E-3,5.955936313E-1,2.837468982E-1
1.213891330E0,-1.633300930E-1,3.115412891E-1,6.349944472E-1
1.223891330E0,-4.186717570E-1,-4.276056588E-2,1.068097830E0
1.233891263E0,-7.216609120E-1,-3.860668242E-1,1.454775572E0
1.243891263E0,-1.009378433E0,-5.564982295E-1,1.642311215E0
1.253890963E0,-1.330082655E0,-5.387831330E-1,1.383304358E0
1.263890963E0,-1.487075090E0,-4.196644127E-1,1.123686671E0
1.273890963E0,-1.465083957E0,-2.981022298E-1,9.746354818E-1
1.283890963E0,-1.361236811E0,-3.078760803E-1,7.730499506E-1
1.293890963E0,-1.168814301E0,-3.573561609E-1,5.354233980E-1
1.303890963E0,-9.928851128E-1,-3.707951903E-1,3.301726580E-1
1.313890963E0,-8.505535126E-1,-3.316998184E-1,1.285871267E-1
1.323890963E0,-6.514114141E-1,-2.590068579E-1,-1.182024255E-1
1.333890963E0,-3.575852513E-1,-2.058615834E-1,-3.582724631E-1
1.343891263E0,-8.391761035E-2,-2.993239760E-1,-5.390886068E-1
1.353891263E0,2.483930737E-1,-6.872233748E-1,-5.812382698E-1
1.363891263E0,2.117411643E-1,-8.313875794E-1,-5.665774941E-1
1.373891263E0,9.506590664E-2,-8.741481900E-1,-4.951062799E-1
1.383891263E0,-3.749185428E-2,-9.938777685E-1,-4.114177525E-1
1.393890996E0,-1.278999150E-1,-1.133154988E0,-3.515529633E-1
1.403890996E0,-1.773799956E-1,-1.183246017E0,-2.892446816E-1
1.413890996E0,-2.402991205E-1,-1.029307961E0,-2.318233550E-1
1.423890996E0,-3.142138124E-1,-8.881980777E-1,-1.151480973E-1
1.433890996E0,-4.614323378E-1,-8.246681094E-1,4.489859566E-2
1.443890996E0,-6.220899224E-1,-9.395107627E-1,1.902845204E-1
1.453891262E0,-7.974082232E-1,-1.088561893E0,2.721404731E-1
1.463891262E0,-9.208030105E-1,-1.205237150E0,2.605340183E-1
1.473891262E0,-9.403507113E-1,-1.180191636E0,1.579086632E-1
1.483891262E0,-8.859837055E-1,-9.908234477E-1,2.474004216E-2
1.493891262E0,-7.173848748E-1,-7.031059265E-1,-1.371392459E-1
1.503890962E0,-5.585598946E-1,-4.239404798E-1,-2.611449063E-1
1.513890962E0,-5.359578729E-1,-2.064724565E-1,-3.674354553E-1
1.523890962E0,-6.605743766E-1,-1.123992056E-1,-4.211915731E-1
1.533891028E0,-8.542186618E-1,-1.771509200E-1,-4.120286107E-1
1.543891028E0,-1.024650097E0,-3.280346394E-1,-3.430008292E-1
1.553891028E0,-1.157818675E0,-4.764748812E-1,-2.208277881E-1
1.563891294E0,-1.293430805E0,-4.612032473E-1,-1.114829108E-1
1.573891294E0,-1.388114929E0,-3.518583775E-1,2.748893574E-3
1.583891294E0,-1.461418748E0,-3.182607889E-1,1.481348276E-1
1.593891560E0,-1.524337888E0,-3.243694305E-1,3.313944042E-1
1.603891560E0,-1.435151577E0,-6.676757336E-1,4.132503271E-1
1.613891560E0,-1.138270974E0,-1.018923283E0,3.112358451E-1
1.623891560E0,-8.529969454E-1,-1.073901057E0,2.171625942E-1
1.633891560E0,-6.978371739E-1,-8.277224302E-1,1.243110746E-1
1.643891260E0,-4.754822254E-1,-5.742133260E-1,4.489859566E-2
1.653891260E0,-1.505019218E-1,-3.787364662E-1,3.970623948E-3
1.663891260E0,1.091158018E-1,-2.638937831E-1,-9.468411095E-3
1.673891526E0,2.606103718E-1,-2.144137025E-1,-3.023782931E-2
1.683891526E0,4.090506434E-1,-3.274237812E-1,-1.557706390E-2
1.693891526E0,5.800929070E-1,-5.852088928E-1,3.359758761E-3
1.703891826E0,7.474699616E-1,-9.981538057E-1,7.360926270E-2
1.713891826E0,9.227883220E-1,-1.328631878E0,1.780672222E-1
1.723891826E0,1.040685296E0,-1.232115149E0,1.731802970E-1
1.733891826E0,1.241049051E0,-3.756821156E-1,-7.727445662E-2
1.743891826E0,1.702252388E0,4.037819207E-1,-4.389066696E-1
1.753891559E0,2.204994440E0,7.538077235E-1,-6.911939979E-1
1.763891559E0,2.715677738E0,5.815436840E-1,-8.414669037E-1
1.773891559E0,3.242243528E0,4.184426963E-1,-9.477574229E-1
1.783891759E0,3.502472162E0,5.815436840E-1,-1.026558995E0
1.793891759E0,3.305773735E0,8.704829812E-1,-9.355401397E-1
1.803891759E0,2.684523582E0,1.208902359E0,-7.644978762E-1
1.813891759E0,1.764560580E0,1.487456918E0,-5.549710989E-1
1.823891759E0,6.833291054E-1,1.521665335E0,-1.756237596E-1
1.833891759E0,-3.300963044E-1,1.257771492E0,1.646281779E-1
1.843892025E0,-9.708939195E-1,9.547823668E-1,2.483167201E-1
1.853892025E0,-1.172479510E0,7.275404930E-1,3.454442918E-1
1.863891758E0,-9.849438667E-1,6.688974500E-1,4.236350358E-1
1.873891758E0,-6.886742115E-1,6.230825782E-1,5.238169432E-1
1.883891758E0,-2.488512248E-1,4.605923891E-1,5.818491578E-1
1.893891058E0,4.139375687E-1,3.976732790E-1,4.712825418E-1
1.903891058E0,1.040685296E0,5.180137157E-1,2.159408629E-1
1.913891058E0,1.467069268E0,5.968153477E-1,9.468411095E-3
1.923891058E0,1.658270121E0,5.448917747E-1,-1.169806942E-1
1.933891058E0,1.726076126E0,4.080579877E-1,-1.108720452E-1
1.943891058E0,1.658880949E0,2.419026345E-1,-1.374446787E-2
1.953891358E0,1.425530434E0,1.844813079E-1,-1.374446787E-2
1.963891358E0,1.058400393E0,2.186897546E-1,-4.581489135E-3
1.973891091E0,6.900486350E-1,3.781255782E-1,-8.246680722E-3
1.983891091E0,3.369685411E-1,6.157521605E-1,-1.010981947E-1
1.993891091E0,5.902485549E-2,7.794640660E-1,-2.336559594E-1
2.003890791E0,-1.566105783E-1,8.301658630E-1,-3.430008292E-1
2.013890791E0,-3.728568852E-1,7.489207983E-1,-4.327980280E-1
2.023890791E0,-6.159812212E-1,5.809328556E-1,-4.963280261E-1
2.033890791E0,-8.383361697E-1,3.811798990E-1,-5.604688525E-1
2.043890791E0,-9.953285456E-1,2.687807083E-1,-6.667594314E-1
2.053890791E0,-1.039310813E0,2.480112910E-1,-7.858781219E-1
2.063890791E0,-9.904416203E-1,2.846632004E-1,-8.817839622E-1
2.073890791E0,-7.748062015E-1,1.313360333E-1,-8.396342993E-1
2.083890891E0,-1.810451895E-1,-1.404990107E-1,-8.023715019E-1
2.093891157E0,1.992947794E-2,2.858849466E-1,-8.555167913E-1
2.103891157E0,-5.017494559E-1,8.026769161E-1,-7.761042714E-1
2.113891157E0,-1.019763112E0,6.224716902E-1,-1.805106848E-1
2.123891157E0,-4.718170464E-1,4.569272101E-1,-1.872301996E-1
2.133891157E0,5.672647357E-1,2.357939780E-1,2.412917651E-2
2.143890890E0,1.179351687E0,2.553416789E-1,4.917465150E-2
2.153890890E0,1.413923979E0,5.687155724E-1,1.053742543E-1
2.163890890E0,1.312520385E0,8.393288255E-1,1.841758788E-1
2.173890890E0,9.960921407E-1,8.533787727E-1,2.880229652E-1
2.183890890E0,6.204100251E-1,6.670648456E-1,2.770273983E-1
2.193891323E0,2.147954851E-1,4.447098970E-1,2.684752643E-1
2.203891623E0,-1.468367279E-1,2.797762752E-1,4.370740950E-1
2.213891623E0,-4.516584873E-1,8.735372871E-2,7.443392873E-1
2.223891623E0,-6.923394203E-1,-5.253441259E-2,1.052215338E0
2.233891623E0,-9.537897110E-1,-2.321287990E-2,1.394910812E0
2.243891623E0,-1.198746681E0,1.533271819E-1,1.493260145E0
2.253891323E0,-1.446147084E0,2.296853364E-1,1.257466078E0
2.263891323E0,-1.565876722E0,1.576032341E-1,8.707883954E-1
2.273891323E0,-1.399110436E0,6.414084882E-2,4.706716835E-1
2.283891323E0,-1.226846457E0,1.954768784E-2,2.709187269E-1
2.293891323E0,-1.221959591E0,1.123992056E-1,1.340849251E-1
2.303891323E0,-1.284267783E0,1.832595766E-1,6.139195710E-2
2.313891323E0,-1.243950725E0,1.930334121E-1,2.107485011E-2
2.323891323E0,-9.867764711E-1,8.002334833E-2,-7.299839705E-2
2.333891323E0,-4.736496508E-1,-5.864306539E-2,-2.287690341E-1
2.343891623E0,5.841398984E-2,-1.411098689E-1,-4.132503271E-1
2.353891623E0,3.925572634E-1,-3.176499307E-1,-5.073235631E-1
2.363891623E0,5.110651255E-1,-5.937610269E-1,-4.810563922E-1
2.373891623E0,3.595705628E-1,-7.507534027E-1,-4.273002446E-1
2.383891589E0,5.413793400E-2,-6.939429045E-1,-3.888157308E-1
2.393891322E0,-2.115884423E-1,-8.454375267E-1,-3.686571717E-1
2.403891322E0,-3.429244757E-1,-1.050688267E0,-3.301726580E-1
2.413891322E0,-4.510476291E-1,-1.084285855E0,-2.580905557E-1
2.423891322E0,-3.948480189E-1,-7.501425147E-1,-1.456913650E-1
2.433891322E0,-2.971095741E-1,-6.395758986E-1,-9.376781434E-2
2.443891322E0,-2.812270820E-1,-6.096435189E-1,-2.596177347E-2
2.453891622E0,-4.046218693E-1,-6.835582256E-1,2.351831272E-2
2.463891622E0,-6.104834676E-1,-8.210029006E-1,1.053742543E-1
2.473891622E0,-8.157341480E-1,-9.083566070E-1,7.238753140E-2
2.483891622E0,-9.256899357E-1,-1.034194827E0,3.084869497E-2
2.493891622E0,-9.409615397E-1,-1.110553026E0,-7.024950348E-3
2.503891322E0,-8.817076087E-1,-9.804387093E-1,-7.360926270E-2
2.513891322E0,-8.004625440E-1,-7.660250068E-1,-1.548543423E-1
2.523891322E0,-7.705301642E-1,-5.393940210E-1,-2.171625942E-1
2.533891322E0,-8.334492445E-1,-3.561344445E-1,-2.159408629E-1
2.543891322E0,-9.507353902E-1,-2.498438805E-1,-1.640173197E-1
2.553891322E0,-1.088180065E0,-1.569923609E-1,-9.621127695E-2
2.563891322E0,-1.177977324E0,2.443460980E-3,-3.695734590E-2
2.573891322E0,-1.197524905E0,9.529497474E-2,3.512475267E-2
2.583891322E0,-1.201190114E0,1.685988009E-1,1.652390510E-1
2.593891588E0,-1.189583659E0,5.070181563E-2,3.405573666E-1
2.603891588E0,-1.135216713E0,-2.816088796E-1,3.723223805E-1
2.613891588E0,-1.088790894E0,-5.821545720E-1,2.739730477E-1
2.623891588E0,-9.598983526E-1,-8.313875794E-1,1.878410578E-1
2.633891588E0,-8.963683844E-1,-8.698720932E-1,1.499674171E-1
2.643891288E0,-8.835402131E-1,-7.605272532E-1,9.193521738E-2
2.653891288E0,-8.065711856E-1,-6.078109145E-1,5.345070735E-2
2.663891288E0,-5.756641626E-1,-5.119050741E-1,2.779436857E-2
2.673891288E0,-3.117703497E-1,-5.430592299E-1,2.657263726E-2
2.683891021E0,-5.398521572E-2,-6.768386960E-1,5.894849449E-2
2.693891021E0,1.995238662E-1,-8.057312369E-1,1.139263660E-1
2.703891321E0,4.964043796E-1,-9.101892114E-1,1.762346178E-1
2.713891321E0,8.354345560E-1,-9.615018964E-1,2.379320115E-1
2.723891321E0,1.153695345E0,-9.285151958E-1,2.440406680E-1
2.733891321E0,1.407815337E0,-6.420193911E-1,1.133155003E-1
2.743891321E0,1.645441890E0,-3.408628106E-1,-1.169806942E-1
2.753891021E0,1.881235838E0,-3.298672438E-1,-3.155119121E-1
2.763891021E0,2.102369070E0,-4.593706727E-1,-4.926628172E-1
2.773891021E0,2.481105566E0,-2.626720667E-1,-6.942483783E-1
2.783891021E0,2.647260904E0,9.590584040E-2,-7.663304210E-1
2.793891021E0,2.585563421E0,5.033529401E-1,-8.078693151E-1
2.803891021E0,2.250198603E0,7.880161405E-1,-7.797694802E-1
2.813891021E0,1.785940886E0,8.796459436E-1,-6.649268270E-1
2.823891021E0,1.355280876E0,7.953465581E-1,-5.702427030E-1
2.833891021E0,1.077337265E0,7.605272532E-1,-4.749477208E-1
2.843891321E0,7.352526784E-1,7.489207983E-1,-3.515529633E-1
2.853891321E0,3.180317283E-1,8.381071091E-1,-2.843577862E-1
2.863891321E0,1.005636901E-1,8.778133392E-1,-2.073887438E-1
2.873891321E0,1.931861416E-2,9.370672703E-1,-2.147191316E-1
2.883891321E0,1.164461896E-1,9.413433671E-1,-1.719585657E-1
2.893891054E0,4.224896729E-1,8.258898258E-1,-9.987647086E-2
2.903891054E0,7.016550899E-1,4.428772926E-1,6.139195710E-2
2.913891054E0,8.274933100E-1,-1.282817032E-2,2.159408629E-1
2.923891054E0,8.769733906E-1,-2.834414840E-1,3.430008292E-1
2.933891054E0,8.537605405E-1,-4.068362415E-1,5.054910183E-1
2.943891054E0,7.719045877E-1,-3.646865487E-1,4.566217661E-1
2.953891354E0,6.558402181E-1,-1.679879427E-1,3.637702465E-1
2.963891354E0,5.758168697E-1,2.015855350E-2,2.483167201E-1
2.973891354E0,5.403866768E-1,1.624901593E-1,1.536326110E-1
2.983891354E0,4.237114191E-1,2.687807083E-1,4.856378585E-2
2.993891354E0,2.569451928E-1,3.866777122E-1,-7.666359097E-2
3.003891054E0,8.529205620E-2,5.149593949E-1,-2.067778856E-1
3.013891054E0,-8.025242388E-2,6.414085031E-1,-3.326161206E-1
3.023891054E0,-2.470186353E-1,7.287622094E-1,-4.364632070E-1
3.033891054E0,-4.113413990E-1,7.831292152E-1,-5.293147564E-1
3.043891054E0,-5.768858790E-1,8.246681094E-1,-5.849034786E-1
3.053891054E0,-7.296021581E-1,8.356636763E-1,-6.191119552E-1
3.063891054E0,-8.377253413E-1,8.203920126E-1,-6.392704844E-1
3.073891054E0,-8.145124316E-1,7.147123218E-1,-5.592471361E-1
3.083891054E0,-7.906886935E-1,4.532620013E-1,-3.509420753E-1
3.093891354E0,-6.019313335E-1,-1.392772794E-1,-2.177734673E-1
3.103891354E0,-5.891031623E-1,1.380555481E-1,-2.690861523E-1
3.113891354E0,-5.887213722E-2,4.373795092E-1,-5.787948370E-1
3.123891354E0,5.232824683E-1,5.045747161E-1,-5.378668308E-1
3.133891354E0,6.552293301E-1,5.051855445E-1,-3.521638215E-1
3.143891054E0,6.100252867E-1,4.813618064E-1,-1.524108797E-1
3.153891054E0,4.395939112E-1,7.648032904E-1,1.252273750E-2
3.163891054E0,1.622610837E-1,1.050077319E0,1.004873365E-1
3.173891054E0,5.879578181E-3,1.364672899E0,9.315694869E-2
3.183891054E0,-9.613491595E-2,1.515556693E0,-1.435533352E-2
3.193891054E0,-1.883755773E-1,1.306029916E0,5.711590126E-2
3.203891354E0,-2.989421785E-1,1.000597239E0,2.880229652E-1
3.213891354E0,-3.160464168E-1,6.621779203E-1,6.075055003E-1
3.223891354E0,-2.983313203E-1,3.304781020E-1,9.508117437E-1
3.233891354E0,-3.948480189E-1,6.352998316E-2,1.201877356E0
3.243891354E0,-6.019313335E-1,2.443460980E-3,1.317941785E0
3.253891054E0,-8.346710205E-1,3.060434759E-1,1.225090265E0
3.263891054E0,-1.007545829E0,7.134906054E-1,1.025337338E0
3.273891054E0,-1.068021536E0,8.332201838E-1,8.744536042E-1
3.283891054E0,-1.113225579E0,4.758640230E-1,7.748825550E-1
3.293891054E0,-1.168814301E0,2.528982162E-1,6.472117305E-1
3.303891054E0,-1.184085965E0,2.394591719E-1,5.061018467E-1
3.313891054E0,-1.139492750E0,4.581489265E-1,3.283400834E-1
3.323891054E0,-9.776134491E-1,5.564982295E-1,1.163698286E-1
3.333891054E0,-6.220899224E-1,4.086688459E-1,-7.177666575E-2
3.343891354E0,-1.431715488E-1,1.417207420E-1,-2.904664278E-1
3.353891354E0,3.601814210E-1,-1.203404516E-1,-4.340197444E-1
3.363891354E0,6.637814641E-1,-3.659082949E-1,-5.109887719E-1
3.373891354E0,6.509532928E-1,-5.607742667E-1,-5.268712640E-1
3.383891354E0,4.646393657E-1,-8.643743396E-1,-4.859432876E-1
3.393891054E0,2.709950805E-1,-1.120326877E0,-3.918700516E-1
3.403891054E0,4.925100878E-2,-1.163698316E0,-2.947424948E-1
3.413891054E0,-2.097558528E-1,-1.058018565E0,-2.403754741E-1
3.423891054E0,-3.441462219E-1,-8.723155856E-1,-1.615738571E-1
3.433891054E0,-3.966806233E-1,-6.627888083E-1,-1.230893433E-1
3.443891054E0,-4.088979363E-1,-5.387831330E-1,-1.371392459E-1
3.453891354E0,-4.644866586E-1,-5.522221923E-1,-8.949175477E-2
3.463891354E0,-7.100545168E-1,-7.330383062E-1,-1.374446787E-2
3.473891354E0,-9.617309570E-1,-9.987646937E-1,8.765916526E-2
3.483891354E0,-1.071686745E0,-1.202182770E0,6.872233748E-2
3.493891354E0,-9.702830911E-1,-1.178359032E0,1.007927675E-2
3.503891054E0,-8.242862821E-1,-9.486737251E-1,-5.528330430E-2
3.513891054E0,-7.112762332E-1,-6.145304441E-1,-1.255328059E-1
3.523891054E0,-6.556875110E-1,-3.188716471E-1,-2.043344229E-1
3.533891054E0,-7.051675916E-1,-1.191187203E-1,-2.788599730E-1
3.543891054E0,-8.377253413E-1,-8.307767659E-2,-3.124575615E-1
3.553891054E0,-1.026482701E0,-1.459967941E-1,-2.916881442E-1
3.563891054E0,-1.245172501E0,-1.795943826E-1,-2.238821089E-1
3.573891054E0,-1.415603876E0,-2.052507252E-1,-1.359175146E-1
3.583891054E0,-1.462640524E0,-2.687807083E-1,-6.322455406E-2
3.593891320E0,-1.486464262E0,-2.364048511E-1,4.795292020E-2
3.603891320E0,-1.455920935E0,-2.877175212E-1,1.469130963E-1
3.613891320E0,-1.320308924E0,-5.131267905E-1,2.244929820E-1
3.623891320E0,-1.112614632E0,-7.495316267E-1,2.336559594E-1
3.633891320E0,-8.737663627E-1,-7.593054771E-1,2.006692290E-1
3.643891020E0,-6.294202805E-1,-5.577199459E-1,1.548543423E-1
3.653891020E0,-3.233767748E-1,-3.066543639E-1,9.987647086E-2
3.663891020E0,-1.916589774E-2,-5.192354694E-2,3.512475267E-2
3.673891020E0,2.233476043E-1,7.635815442E-2,-3.970623948E-3
3.683891020E0,4.121049643E-1,-2.626720630E-2,3.145955876E-2
3.693891020E0,5.391649604E-1,-2.260201424E-1,1.145372316E-1
3.703891286E0,6.759987473E-1,-4.838052690E-1,1.829541475E-1
3.713891286E0,8.855255246E-1,-6.560692787E-1,2.037235647E-1
3.723891286E0,1.123152137E0,-6.273586154E-1,1.304197311E-1
3.733891286E0,1.343063593E0,-1.759291887E-1,-6.017022580E-2
3.743891286E0,1.616120338E0,4.459316432E-1,-3.191770911E-1
3.753890986E0,1.961259246E0,8.234463334E-1,-4.987714589E-1
3.763890986E0,2.322891474E0,8.167268038E-1,-6.447682381E-1
3.773890986E0,2.662532568E0,8.735373020E-1,-7.638869882E-1
3.783890986E0,2.880000591E0,1.114829063E0,-8.176431060E-1
3.793890986E0,2.893439531E0,1.393383622E0,-8.133670688E-1
3.803890986E0,2.671695471E0,1.585195303E0,-7.339546084E-1
3.813890986E0,2.222709656E0,1.675603390E0,-6.130032539E-1
3.823890986E0,1.549536109E0,1.726916075E0,-4.920519590E-1
3.833890986E0,8.012261391E-1,1.654223084E0,-3.375030458E-1
3.843891252E0,-5.215261877E-2,1.244332552E0,1.487456858E-1
