"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.591892612E0,-3.933673382E0,-8.667309761E0,3.861847401E0
2.601892612E0,-3.196259260E0,-9.505280495E0,3.835511208E0
2.611892612E0,-2.987963676E0,-1.006073475E1,3.509899616E0
2.621892612E0,-2.554613113E0,-9.766247749E0,2.109291792E0
2.631892612E0,-1.668758631E0,-9.550769806E0,4.836287498E-1
2.641892312E0,-1.429338455E0,-9.196428299E0,1.268926859E-1
2.651892312E0,-1.580173135E0,-8.583512306E0,5.075707436E-1
2.661892312E0,-1.508347034E0,-8.514080048E0,1.086967587E0
2.671892312E0,-1.235408068E0,-8.494926453E0,2.073378563E0
2.681892045E0,-1.496376038E0,-8.210017204E0,2.375048161E0
2.691892045E0,-1.759738207E0,-7.266701221E0,2.717418909E0
2.701892345E0,-2.147598982E0,-6.620266914E0,2.693476915E0
2.711892345E0,-3.043030262E0,-6.076783180E0,1.836352706E0
2.721892345E0,-3.869029999E0,-6.807014942E0,-1.508347094E-1
2.731892345E0,-4.089296341E0,-9.644144058E0,-1.443703651E0
2.741892345E0,-3.593696833E0,-1.145415974E1,-1.063025594E0
2.751892045E0,-2.123656988E0,-1.506012726E1,-3.806780577E-1
2.761892045E0,-2.099714994E0,-1.634102440E1,-7.038952708E-1
2.771892045E0,-2.609679937E0,-1.647270584E1,-1.680729628E0
2.781892045E0,-2.542642117E0,-1.593640518E1,-2.176329374E0
2.791892045E0,-2.336740971E0,-1.457859325E1,-2.679111719E0
2.801892045E0,-2.329558372E0,-1.374301720E1,-2.525882721E0
2.811892045E0,-1.924938202E0,-1.334797382E1,-1.932120800E0
2.821892045E0,-2.111685991E0,-1.322586918E1,-2.130839586E0
2.831892045E0,-3.102885485E0,-1.277575970E1,-2.932897091E0
2.841892345E0,-2.743755102E0,-1.266323185E1,-3.948038578E0
2.851892345E0,-3.306392431E0,-1.125065327E1,-2.008735180E0
2.861892345E0,-3.205836058E0,-1.074787045E1,-1.474828243E0
2.871892345E0,-3.579331636E0,-8.909123421E0,3.327940404E-1
2.881892345E0,-3.373430252E0,-7.446266651E0,1.714248419E0
2.891892078E0,-3.244143248E0,-5.902006626E0,2.851494312E0
2.901892078E0,-2.638410330E0,-5.399224281E0,2.760514498E0
2.911892078E0,-1.903390408E0,-4.925172329E0,1.628057122E0
2.921892078E0,-1.872265697E0,-4.137180328E0,1.120486379E0
2.931892078E0,-2.394201756E-1,-5.423166275E0,-3.232172430E-1
2.941892078E0,-6.224924326E-2,-5.736806393E0,-1.256955862E0
2.951892378E0,2.801215947E-1,-6.761524677E0,-1.556231141E0
2.961892378E0,7.182604820E-2,-7.340921879E0,-1.549048543E0
2.971892378E0,2.394201756E-1,-8.202834129E0,-1.558625340E0
2.981892378E0,5.027823523E-2,-8.648156166E0,-1.364694953E0
2.991892378E0,-3.854664862E-1,-9.292196274E0,-8.427590132E-1
3.001892078E0,-7.062895298E-1,-9.682451248E0,-5.291185975E-1
3.011892078E0,-1.577778935E0,-9.991303444E0,2.561795712E-1
3.021892078E0,-2.245761156E0,-1.003918743E1,7.852981687E-1
3.031892078E0,-3.248931646E0,-9.411906242E0,1.450886250E0
3.041892078E0,-3.830722809E0,-8.875604630E0,1.654393315E0
3.051892078E0,-4.800374508E0,-7.649773598E0,2.334346771E0
3.061892078E0,-5.317821026E0,-6.141426563E0,3.440467834E0
3.071892078E0,-5.449502468E0,-4.402936935E0,4.115632534E0
3.081892078E0,-5.952284813E0,-6.048052788E0,6.718429089E0
3.091892378E0,-3.428496838E0,-1.042225933E1,4.402936935E0
3.101892378E0,-2.698265314E0,-1.186596298E1,5.401618481E0
3.111892378E0,-3.722983599E0,-9.883563995E0,3.076549292E0
3.121892378E0,-3.356670856E0,-1.023790550E1,1.953668594E0
3.131892378E0,-3.375824451E0,-1.072871685E1,1.596932530E0
3.141892078E0,-2.691082716E0,-1.144218922E1,1.156399369E0
3.151892078E0,-2.272097349E0,-1.068801594E1,5.985504389E-2
3.161892078E0,-1.355118155E0,-1.142542934E1,3.083731890E0
3.171892078E0,-2.533065319E0,-1.154035187E1,4.718971729E0
3.181892078E0,-3.708618402E0,-1.058985329E1,4.115632534E0
3.191892078E0,-5.145438671E0,-9.962572098E0,1.510741234E0
3.201892378E0,-4.594472885E0,-1.105193424E1,8.283938169E-1
3.211892378E0,-3.813963413E0,-1.294814205E1,-1.139639974E0
3.221892378E0,-2.552218914E0,-1.439663410E1,-2.774879694E0
3.231892378E0,-1.197100878E-1,-1.570177364E1,-5.245995045E0
3.241892378E0,5.363011956E-1,-1.444930649E1,-6.672939301E0
3.251892078E0,9.002198577E-1,-1.163611984E1,-5.739200592E0
3.261892078E0,6.320692301E-1,-1.012777233E1,-3.505111217E0
3.271892078E0,9.672574997E-1,-8.870816231E0,1.704671621E0
3.281892078E0,8.140285611E-1,-8.437465668E0,2.454056740E0
3.291892078E0,-4.788403213E-2,-7.865252018E0,2.616862535E0
3.301892078E0,-8.140285611E-1,-8.420706749E0,1.841141105E0
