"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.195048042E0,2.083561742E-1,5.365141958E-2,-8.373212814E-4
3.205025042E0,2.216151743E-1,5.924954385E-2,1.144417048E-2
3.215001042E0,2.055951190E-1,8.182885945E-3,2.012436211E-2
3.224977042E0,2.363735466E-1,3.184400953E-2,5.278866291E-3
3.234954042E0,2.364896138E-1,3.196073458E-2,5.273019075E-3
3.244930042E0,2.025298624E-1,3.267869957E-2,-2.701530576E-2
3.254906042E0,2.029138783E-1,3.876652814E-2,1.234288752E-2
3.264883042E0,2.033211368E-1,3.887952559E-2,1.229610980E-2
3.274859042E0,2.285626897E-1,2.574339017E-2,1.019707632E-1
3.284835042E0,2.288304922E-1,2.523132026E-2,1.018842244E-1
3.294811042E0,2.376365452E-1,6.631597705E-2,6.924097359E-2
3.304788042E0,2.280118820E-1,4.939983599E-2,5.796344876E-2
3.314764042E0,2.247678468E-1,2.740984663E-2,5.872066319E-2
3.324740042E0,2.246376000E-1,2.722324736E-2,5.872124791E-2
3.334717042E0,2.303058909E-1,4.427233949E-2,2.559911013E-2
3.344693042E0,1.904625249E-1,2.072633296E-2,-4.293727398E-2
3.354669042E0,1.956019351E-1,3.321342744E-2,-3.894713402E-2
3.364646042E0,1.921889153E-1,7.068223916E-2,-2.213872790E-2
3.374622042E0,1.553635897E-1,5.007767446E-2,-2.961088479E-2
3.384598042E0,1.557381038E-1,5.009996697E-2,-2.966234028E-2
3.394575042E0,2.102854630E-1,6.028727844E-2,8.510563910E-2
3.404551042E0,1.690722406E-1,3.994189158E-2,7.780012786E-2
3.414527042E0,1.839072114E-1,6.114535734E-2,8.066584826E-2
3.424503042E0,2.106615852E-1,9.395444982E-2,6.305403471E-2
3.434480042E0,2.107497320E-1,9.377377085E-2,6.302421391E-2
3.444456042E0,1.669689971E-1,6.586698398E-2,-1.151667595E-2
3.454432042E0,1.949135716E-1,8.355744258E-2,-2.692525864E-2
3.464409042E0,1.654552992E-1,7.638005845E-2,6.622556448E-3
3.474385042E0,1.611893168E-1,5.621556982E-2,7.693181634E-3
3.484361042E0,1.611483863E-1,5.654367171E-2,7.730019093E-3
3.494338042E0,1.762798110E-1,2.628447689E-2,4.871958554E-2
3.504314042E0,1.525279824E-1,3.895283505E-2,1.509868026E-2
3.514290042E0,1.619286972E-1,6.850422442E-2,-1.172776043E-2
3.524266042E0,1.645067346E-1,7.966188133E-2,-1.154649675E-2
3.534243042E0,1.645368478E-1,7.989167690E-2,-1.152895510E-2
