"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.025237918E0,7.866417170E-1,-6.915758252E-1,3.118467033E-1
1.035238151E0,1.059087634E0,-4.765512347E-1,3.063489199E-1
1.045238151E0,1.339474797E0,-2.260964960E-1,1.719585657E-1
1.055238151E0,1.691333175E0,1.049924642E-1,-1.065959856E-1
1.065238151E0,2.058463097E0,2.778673172E-1,-3.094032407E-1
1.075238151E0,2.184301376E0,2.827542424E-1,-3.399465084E-1
1.085237917E0,2.146427870E0,4.128685594E-1,-4.706716835E-1
1.095237917E0,2.112219334E0,6.364452243E-1,-6.667594314E-1
1.105237917E0,2.142151594E0,8.948412538E-1,-8.713992834E-1
1.115237917E0,2.118938923E0,1.062829137E0,-1.019839525E0
1.125237917E0,2.076178312E0,1.101924539E0,-1.154229879E0
1.135237917E0,2.206292629E0,7.219663858E-1,-1.087645531E0
1.145237917E0,2.384054422E0,6.528622657E-2,-7.357872128E-1
1.155237917E0,2.195907831E0,-1.509600729E-1,-2.269364446E-1
1.165237917E0,2.125658274E0,-5.444336683E-2,-2.840523422E-2
1.175237917E0,1.926516294E0,3.279582858E-1,-3.087923825E-1
1.185237917E0,1.530675530E0,5.484806299E-1,-4.224133193E-1
1.195237917E0,1.084133148E0,8.416959643E-1,-3.940080851E-2
1.205237917E0,8.190175891E-1,8.789587021E-1,2.122756690E-1
1.215237917E0,7.805330753E-1,6.474407911E-1,2.880229652E-1
1.225237917E0,9.259189963E-1,4.195880592E-1,4.065308273E-1
1.235237917E0,1.053589821E0,2.644282877E-1,4.431827366E-1
1.245237917E0,1.090852618E0,1.874592751E-1,3.875939846E-1
1.255237917E0,1.039539933E0,1.850158125E-1,2.825251818E-1
1.265237917E0,7.634288669E-1,1.764636934E-1,1.572978050E-1
1.275237917E0,2.313652188E-1,5.044983625E-1,2.043344229E-1
1.285238150E0,-2.243402600E-1,9.821949601E-1,1.029307917E-1
1.295238150E0,-5.132794976E-1,1.086652875E0,-3.451388702E-2
1.305238150E0,-6.659958363E-1,1.082987666E0,-1.640173197E-1
1.315238150E0,-6.360634565E-1,1.038394570E0,-3.625485301E-1
1.325238150E0,-5.157229900E-1,9.577603340E-1,-5.470298529E-1
1.335237916E0,-4.387539625E-1,9.699776769E-1,-7.388415337E-1
1.345237916E0,-4.515821338E-1,9.693667889E-1,-8.891143799E-1
1.355237916E0,-4.411974251E-1,8.667414188E-1,-9.740246534E-1
1.365237916E0,-5.126686692E-1,8.875108361E-1,-1.101695418E0
