"Time (s)","Pressure (hPa)"
8.661436469E1,1.017763672E3
8.671433136E1,1.017763672E3
8.681429776E1,1.017802002E3
8.691426442E1,1.017834229E3
8.701423109E1,1.017817871E3
8.711419775E1,1.017808594E3
8.721416442E1,1.017788330E3
8.731413109E1,1.017826416E3
8.741409775E1,1.017803223E3
8.751406442E1,1.017800293E3
8.761403108E1,1.017799316E3
8.771399795E1,1.017793945E3
8.781396462E1,1.017805664E3
8.791393142E1,1.017784180E3
8.801389808E1,1.017794922E3
8.811386475E1,1.017771240E3
8.821383141E1,1.017792480E3
8.831379781E1,1.017813965E3
8.841376461E1,1.017793213E3
8.851373155E1,1.017790771E3
8.861369821E1,1.017767822E3
8.871366488E1,1.017778809E3
8.881363154E1,1.017778809E3
8.891359835E1,1.017789795E3
8.901356501E1,1.017790283E3
8.911353168E1,1.017779297E3
8.921349834E1,1.017792236E3
8.931346501E1,1.017811279E3
8.941343181E1,1.017796875E3
8.951343181E1,1.017765137E3
8.961343181E1,1.017775146E3
8.971346541E1,1.017790039E3
8.981349874E1,1.017784912E3
8.991353194E1,1.017773193E3
9.001356554E1,1.017773193E3
9.011359888E1,1.017760010E3
9.021363221E1,1.017804199E3
9.031366581E1,1.017804199E3
9.041369901E1,1.017819580E3
9.051373234E1,1.017804688E3
9.061376567E1,1.017804688E3
9.071379877E1,1.017793457E3
9.081383211E1,1.017802490E3
9.091386521E1,1.017802490E3
9.101389854E1,1.017794922E3
9.111393187E1,1.017792236E3
9.121396521E1,1.017792236E3
9.131399854E1,1.017768555E3
9.141403187E1,1.017770996E3
9.151406494E1,1.017770996E3
9.161409827E1,1.017792236E3
9.171413187E1,1.017786865E3
9.181416520E1,1.017786865E3
9.191419854E1,1.017793701E3
9.201423214E1,1.017774902E3
9.211426547E1,1.017780273E3
9.221429880E1,1.017802246E3
9.231433240E1,1.017757812E3
9.241436560E1,1.017767090E3
9.251436560E1,1.017768066E3
9.261436560E1,1.017781738E3
9.271436534E1,1.017765137E3
9.281436534E1,1.017773926E3
9.291436534E1,1.017786377E3
9.301436507E1,1.017778809E3
9.311436507E1,1.017785156E3
9.321436534E1,1.017772705E3
9.331436507E1,1.017771973E3
9.341436507E1,1.017810547E3
9.351436507E1,1.017812012E3
9.361436507E1,1.017803467E3
9.371436507E1,1.017775879E3
9.381436507E1,1.017793457E3
9.391436517E1,1.017786621E3
9.401436517E1,1.017785889E3
9.411436517E1,1.017774414E3
9.421436517E1,1.017782227E3
9.431436517E1,1.017794922E3
9.441436503E1,1.017784424E3
9.451436503E1,1.017783936E3
9.461436503E1,1.017751221E3
9.471379628E1,1.017739014E3
9.481379628E1,1.017746094E3
9.491379628E1,1.017768311E3
9.501379601E1,1.017780518E3
9.511379601E1,1.017766357E3
9.521379601E1,1.017759033E3
9.531379575E1,1.017795654E3
9.541379575E1,1.017795654E3
9.551379575E1,1.017776611E3
9.561379575E1,1.017772949E3
9.571379575E1,1.017772949E3
9.581379575E1,1.017802734E3
9.591379575E1,1.017799072E3
9.601379575E1,1.017799072E3
9.611379575E1,1.017781982E3
9.621379548E1,1.017761475E3
9.631379548E1,1.017761475E3
9.641379548E1,1.017760742E3
9.651379548E1,1.017763428E3
9.661379548E1,1.017763428E3
9.671379548E1,1.017786377E3
9.681379548E1,1.017788330E3
9.691379548E1,1.017788330E3
9.701379575E1,1.017768066E3
9.711379574E1,1.017735840E3
9.721379575E1,1.017750977E3
9.731379575E1,1.017746338E3
9.741379574E1,1.017750000E3
9.751379575E1,1.017735596E3
9.761379574E1,1.017743652E3
9.771379575E1,1.017749023E3
9.781379575E1,1.017734863E3
9.791379468E1,1.017747314E3
9.801379468E1,1.017781494E3
9.811379468E1,1.017755859E3
9.821379468E1,1.017742432E3
9.831379468E1,1.017748535E3
9.841379468E1,1.017748291E3
9.851379468E1,1.017766113E3
9.861379468E1,1.017776611E3
9.871379468E1,1.017792236E3
9.881379468E1,1.017780029E3
9.891379468E1,1.017778320E3
9.901379468E1,1.017767578E3
9.911379468E1,1.017777344E3
9.921379468E1,1.017796875E3
9.931379468E1,1.017771729E3
9.941379468E1,1.017785156E3
9.951379468E1,1.017795898E3
9.961379468E1,1.017798096E3
9.971379468E1,1.017759277E3
9.981379468E1,1.017757080E3
9.991379468E1,1.017797363E3
1.000137944E2,1.017799561E3
1.001137944E2,1.017801270E3
1.002137944E2,1.017777832E3
1.003137944E2,1.017788086E3
1.004137943E2,1.017821289E3
1.005137943E2,1.017821289E3
1.006137943E2,1.017814453E3
1.007137943E2,1.017797119E3
1.008137943E2,1.017797119E3
1.009137952E2,1.017794922E3
1.010137952E2,1.017802246E3
1.011137952E2,1.017802246E3
1.012137952E2,1.017780273E3
1.013137952E2,1.017794678E3
1.014137952E2,1.017794678E3
1.015137952E2,1.017792725E3
1.016137952E2,1.017827881E3
1.017137952E2,1.017827881E3
1.018137952E2,1.017819336E3
1.019137951E2,1.017836182E3
1.020137951E2,1.017836182E3
1.021137951E2,1.017823730E3
1.022137951E2,1.017840332E3
1.023137951E2,1.017843262E3
1.024137951E2,1.017851807E3
1.025137951E2,1.017802002E3
1.026137951E2,1.017820312E3
1.027137951E2,1.017806152E3
1.028137951E2,1.017837646E3
1.029137951E2,1.017813232E3
1.030137951E2,1.017809082E3
1.031137951E2,1.017798828E3
1.032137951E2,1.017830811E3
1.033137951E2,1.017813965E3
1.034137952E2,1.017810303E3
1.035137952E2,1.017839844E3
1.036137952E2,1.017847168E3
1.037137952E2,1.017848877E3
1.038137952E2,1.017859619E3
1.039137952E2,1.017842529E3
1.040137952E2,1.017848389E3
1.041137952E2,1.017849854E3
1.042137952E2,1.017847412E3
1.043137952E2,1.017843994E3
1.044137952E2,1.017832764E3
1.045137952E2,1.017809082E3
1.046137952E2,1.017808838E3
1.047137952E2,1.017829102E3
1.048137955E2,1.017825684E3
1.049137956E2,1.017825928E3
1.050137956E2,1.017816162E3
1.051137956E2,1.017831055E3
1.052137956E2,1.017817139E3
1.053137956E2,1.017808350E3
1.054137956E2,1.017821533E3
1.055137956E2,1.017842529E3
1.056137956E2,1.017842529E3
1.057138289E2,1.017838623E3
1.058138623E2,1.017836670E3
1.059138955E2,1.017836670E3
1.060139288E2,1.017824463E3
1.061139621E2,1.017800049E3
1.062139955E2,1.017800049E3
1.063140288E2,1.017796875E3
1.064140620E2,1.017814453E3
1.065140953E2,1.017814453E3
1.066141287E2,1.017798584E3
1.067141620E2,1.017815918E3
1.068141953E2,1.017815918E3
1.069142285E2,1.017818848E3
1.070142619E2,1.017815186E3
1.071142952E2,1.017815186E3
1.072143285E2,1.017826416E3
1.073143619E2,1.017850342E3
1.074143953E2,1.017850342E3
1.075144287E2,1.017819092E3
1.076144620E2,1.017803711E3
1.077144956E2,1.017810791E3
1.078145287E2,1.017815918E3
1.079145619E2,1.017814941E3
1.080145952E2,1.017794922E3
1.081146285E2,1.017804199E3
1.082146619E2,1.017810059E3
1.083146952E2,1.017820068E3
1.084147284E2,1.017806396E3
1.085147617E2,1.017810547E3
1.086147951E2,1.017830811E3
1.087147951E2,1.017854980E3
1.088147951E2,1.017855225E3
1.089147951E2,1.017814697E3
1.090147951E2,1.017830811E3
1.091147951E2,1.017862793E3
1.092147951E2,1.017855713E3
1.093147951E2,1.017832275E3
1.094147951E2,1.017818604E3
1.095147951E2,1.017824951E3
1.096147951E2,1.017855469E3
1.097147951E2,1.017858887E3
1.098147951E2,1.017859375E3
1.099147951E2,1.017842285E3
1.100147951E2,1.017837402E3
1.101147951E2,1.017835693E3
1.102147951E2,1.017836914E3
1.103147951E2,1.017797363E3
1.104147948E2,1.017777344E3
1.105147948E2,1.017779297E3
1.106147948E2,1.017804443E3
1.107147945E2,1.017804443E3
1.108147945E2,1.017803711E3
1.109147948E2,1.017826416E3
1.110147948E2,1.017826416E3
1.111147948E2,1.017807617E3
1.112147948E2,1.017802246E3
1.113147948E2,1.017802246E3
1.114147948E2,1.017825195E3
1.115147948E2,1.017845459E3
1.116147948E2,1.017845459E3
1.117147948E2,1.017815918E3
1.118147948E2,1.017802490E3
1.119147948E2,1.017802490E3
1.120147948E2,1.017807861E3
1.121147948E2,1.017817383E3
1.122147948E2,1.017817383E3
1.123147948E2,1.017785156E3
1.124147948E2,1.017794922E3
1.125147948E2,1.017794922E3
1.126147948E2,1.017784424E3
1.127147948E2,1.017788086E3
1.128147948E2,1.017814941E3
1.129147948E2,1.017820801E3
1.130147948E2,1.017822266E3
1.131147948E2,1.017814697E3
1.132147948E2,1.017808838E3
1.133147948E2,1.017836914E3
1.134147948E2,1.017850098E3
1.135147948E2,1.017844238E3
1.136147948E2,1.017816895E3
1.137147948E2,1.017833252E3
1.138147948E2,1.017804199E3
1.139147945E2,1.017809326E3
1.140147945E2,1.017805908E3
1.141147945E2,1.017790527E3
1.142147945E2,1.017801514E3
1.143147945E2,1.017788330E3
1.144147945E2,1.017799561E3
1.145147945E2,1.017801270E3
1.146147945E2,1.017796387E3
1.147147945E2,1.017819092E3
1.148147945E2,1.017820557E3
1.149147945E2,1.017825195E3
1.150147945E2,1.017821777E3
1.151147945E2,1.017823486E3
1.152147945E2,1.017832031E3
1.153147945E2,1.017849365E3
1.154147945E2,1.017859131E3
1.155147945E2,1.017833252E3
1.156147945E2,1.017828613E3
1.157147945E2,1.017837891E3
1.158147945E2,1.017837891E3
1.159147945E2,1.017807129E3
1.160147612E2,1.017814941E3
1.161147279E2,1.017814941E3
1.162146945E2,1.017818359E3
1.163146612E2,1.017805176E3
1.164146280E2,1.017805176E3
1.165145947E2,1.017805420E3
1.166145613E2,1.017834473E3
1.167145280E2,1.017834473E3
1.168144947E2,1.017840088E3
1.169144615E2,1.017845947E3
1.170144284E2,1.017845947E3
1.171143951E2,1.017831787E3
1.172143951E2,1.017836670E3
1.173143951E2,1.017836670E3
1.174143951E2,1.017840332E3
1.175143951E2,1.017835205E3
1.176143951E2,1.017835205E3
1.177143951E2,1.017830322E3
1.178143951E2,1.017815430E3
1.179143951E2,1.017792969E3
1.180143951E2,1.017795166E3
1.181143951E2,1.017779541E3
1.182143951E2,1.017794434E3
1.183143951E2,1.017799316E3
1.184143951E2,1.017820557E3
1.185143951E2,1.017828613E3
1.186143951E2,1.017814941E3
1.187143951E2,1.017809814E3
1.188143951E2,1.017821533E3
1.189143951E2,1.017833740E3
1.190144284E2,1.017841797E3
1.191144617E2,1.017858398E3
1.192144951E2,1.017845703E3
1.193145284E2,1.017853760E3
1.194145616E2,1.017854736E3
1.195145949E2,1.017837402E3
1.196146283E2,1.017806152E3
1.197146616E2,1.017807861E3
1.198146949E2,1.017792725E3
1.199147281E2,1.017789307E3
1.200147612E2,1.017786377E3
1.201147945E2,1.017770020E3
1.202147948E2,1.017763428E3
1.203147948E2,1.017787354E3
1.204147948E2,1.017779541E3
1.205147948E2,1.017787109E3
1.206147948E2,1.017811523E3
1.207147948E2,1.017800293E3
1.208147948E2,1.017810547E3
1.209147948E2,1.017810547E3
1.210147948E2,1.017798584E3
1.211147948E2,1.017796875E3
1.212147948E2,1.017796875E3
1.213147948E2,1.017801025E3
1.214147951E2,1.017839844E3
1.215147951E2,1.017839844E3
1.216147951E2,1.017810791E3
1.217147951E2,1.017827881E3
1.218147951E2,1.017827881E3
1.219147951E2,1.017795166E3
1.220147951E2,1.017800293E3
1.221147951E2,1.017800293E3
1.222147951E2,1.017829834E3
1.223147951E2,1.017847412E3
1.224147951E2,1.017847412E3
1.225147951E2,1.017808350E3
1.226147951E2,1.017806396E3
1.227147951E2,1.017806396E3
1.228147951E2,1.017842773E3
1.229147951E2,1.017851074E3
1.230147951E2,1.017874023E3
1.231147951E2,1.017885498E3
1.232147948E2,1.017869141E3
1.233147948E2,1.017859131E3
1.234147948E2,1.017847412E3
1.235147948E2,1.017851318E3
1.236147948E2,1.017854248E3
1.237147948E2,1.017892090E3
1.238147948E2,1.017887451E3
1.239147948E2,1.017862061E3
1.240147948E2,1.017873779E3
1.241147948E2,1.017832275E3
1.242147948E2,1.017868896E3
1.243147948E2,1.017866943E3
1.244147945E2,1.017872314E3
1.245147945E2,1.017856201E3
1.246147945E2,1.017869141E3
1.247147945E2,1.017885254E3
1.248147945E2,1.017871826E3
1.249147945E2,1.017847412E3
1.250147948E2,1.017892334E3
1.251147948E2,1.017888916E3
1.252147948E2,1.017864990E3
1.253147948E2,1.017852783E3
1.254147948E2,1.017836182E3
1.255147948E2,1.017843262E3
1.256147948E2,1.017840576E3
1.257147948E2,1.017798096E3
1.258147948E2,1.017807129E3
1.259147948E2,1.017830811E3
1.260147948E2,1.017838379E3
1.261147948E2,1.017850586E3
1.262147948E2,1.017845703E3
1.263147948E2,1.017845703E3
1.264147948E2,1.017859131E3
1.265147948E2,1.017878906E3
1.266147948E2,1.017878906E3
1.267147948E2,1.017894775E3
1.268147948E2,1.017901855E3
1.269147948E2,1.017901855E3
1.270147948E2,1.017887939E3
1.271147948E2,1.017867188E3
1.272147948E2,1.017867188E3
1.273147948E2,1.017889160E3
1.274147948E2,1.017891602E3
1.275147948E2,1.017891602E3
1.276147948E2,1.017882568E3
1.277147948E2,1.017881836E3
1.278147948E2,1.017881836E3
1.279147948E2,1.017872314E3
1.280147945E2,1.017846436E3
1.281147945E2,1.017828125E3
1.282147945E2,1.017845215E3
1.283147945E2,1.017869873E3
1.284147945E2,1.017884033E3
1.285147945E2,1.017898926E3
1.286147945E2,1.017888916E3
1.287147945E2,1.017875977E3
1.288147945E2,1.017850830E3
1.289147948E2,1.017852295E3
1.290147948E2,1.017838867E3
1.291147948E2,1.017848145E3
1.292147948E2,1.017851807E3
1.293147948E2,1.017868408E3
1.294147948E2,1.017862061E3
1.295147948E2,1.017865723E3
1.296147948E2,1.017881348E3
1.297147948E2,1.017915771E3
1.298147948E2,1.017928955E3
1.299147948E2,1.017931152E3
1.300147948E2,1.017927734E3
1.301147948E2,1.017927734E3
1.302147948E2,1.017937988E3
1.303147948E2,1.017945068E3
1.304147948E2,1.017936035E3
1.305147948E2,1.017913818E3
1.306147948E2,1.017911621E3
1.307147951E2,1.017880859E3
1.308147951E2,1.017893311E3
1.309147950E2,1.017878174E3
1.310147950E2,1.017864014E3
1.311147950E2,1.017869873E3
1.312147951E2,1.017876709E3
1.313147951E2,1.017890625E3
1.314147950E2,1.017890625E3
1.315147950E2,1.017893799E3
1.316147950E2,1.017896484E3
1.317147951E2,1.017896484E3
1.318147951E2,1.017909912E3
1.319147948E2,1.017911621E3
1.320147948E2,1.017911621E3
1.321147948E2,1.017933350E3
1.322147948E2,1.017929688E3
1.323147948E2,1.017929688E3
1.324147948E2,1.017945801E3
1.325147948E2,1.017943848E3
1.326147948E2,1.017943848E3
1.327147948E2,1.017927246E3
1.328147948E2,1.017894775E3
1.329147948E2,1.017894775E3
1.330147948E2,1.017905518E3
1.331147948E2,1.017891113E3
1.332147948E2,1.017891113E3
1.333147948E2,1.017874756E3
1.334147948E2,1.017867920E3
1.335147948E2,1.017887939E3
1.336147948E2,1.017894043E3
1.337147945E2,1.017891846E3
1.338147945E2,1.017893311E3
1.339147945E2,1.017891846E3
1.340147945E2,1.017882568E3
1.341147945E2,1.017870361E3
1.342147945E2,1.017865234E3
1.343147945E2,1.017890869E3
1.344147945E2,1.017880371E3
1.345147945E2,1.017876465E3
1.346147945E2,1.017875732E3
1.347147945E2,1.017880371E3
1.348147945E2,1.017908936E3
1.349147948E2,1.017913086E3
1.350147948E2,1.017915771E3
1.351147948E2,1.017907959E3
1.352147950E2,1.017898926E3
1.353147950E2,1.017883545E3
1.354147950E2,1.017926514E3
1.355147950E2,1.017912354E3
1.356147950E2,1.017903564E3
1.357147950E2,1.017907959E3
1.358147950E2,1.017884033E3
1.359147950E2,1.017882568E3
1.360147950E2,1.017873047E3
1.361147950E2,1.017881348E3
1.362147950E2,1.017874023E3
1.363147950E2,1.017872314E3
1.364147950E2,1.017876221E3
1.365147950E2,1.017876221E3
1.366147950E2,1.017893799E3
1.367147950E2,1.017873047E3
1.368147950E2,1.017873047E3
1.369147950E2,1.017896240E3
1.370147950E2,1.017886719E3
1.371147950E2,1.017886719E3
1.372147950E2,1.017863037E3
1.373147950E2,1.017876221E3
1.374147950E2,1.017876221E3
1.375147950E2,1.017835693E3
1.376147950E2,1.017838867E3
1.377147950E2,1.017838867E3
1.378147950E2,1.017844482E3
1.379147948E2,1.017856689E3
1.380147948E2,1.017856689E3
1.381147948E2,1.017888184E3
1.382147945E2,1.017884766E3
1.383147945E2,1.017884766E3
1.384147945E2,1.017916016E3
1.385147945E2,1.017911865E3
1.386147945E2,1.017913330E3
1.387147945E2,1.017900879E3
1.388147945E2,1.017899658E3
1.389147945E2,1.017912842E3
1.390147945E2,1.017894043E3
1.391147945E2,1.017886475E3
1.392147945E2,1.017886230E3
1.393147945E2,1.017913086E3
1.394147945E2,1.017902100E3
1.395147945E2,1.017894043E3
1.396141926E2,1.017881104E3
1.397141926E2,1.017875732E3
1.398141926E2,1.017884277E3
1.399141926E2,1.017890625E3
1.400141926E2,1.017887695E3
1.401141926E2,1.017903564E3
1.402141926E2,1.017888184E3
1.403141926E2,1.017884521E3
1.404141926E2,1.017900146E3
1.405141926E2,1.017891846E3
1.406141926E2,1.017892578E3
1.407141926E2,1.017875488E3
1.408141926E2,1.017893555E3
1.409141926E2,1.017890625E3
1.410141926E2,1.017901855E3
1.411141926E2,1.017871094E3
1.412141926E2,1.017874023E3
1.413141926E2,1.017874268E3
1.414141926E2,1.017898926E3
1.415141926E2,1.017865234E3
1.416141926E2,1.017865234E3
1.417141926E2,1.017857422E3
1.418141926E2,1.017902832E3
1.419141926E2,1.017902832E3
1.420141926E2,1.017885986E3
1.421141926E2,1.017916748E3
1.422141926E2,1.017916748E3
1.423141926E2,1.017911865E3
1.424141926E2,1.017930420E3
1.425141926E2,1.017930420E3
1.426141926E2,1.017929688E3
1.427141926E2,1.017944092E3
1.428141926E2,1.017944092E3
1.429141926E2,1.017899170E3
1.430141926E2,1.017894531E3
1.431141926E2,1.017894531E3
1.432141926E2,1.017930908E3
1.433141926E2,1.017925049E3
1.434141926E2,1.017925049E3
1.435141926E2,1.017884277E3
1.436141926E2,1.017905273E3
1.437141926E2,1.017920654E3
1.438141926E2,1.017901367E3
1.439141926E2,1.017905762E3
1.440141926E2,1.017926514E3
1.441141926E2,1.017919189E3
1.442141926E2,1.017920410E3
1.443141926E2,1.017901611E3
1.444141926E2,1.017896729E3
1.445141926E2,1.017909180E3
1.446141926E2,1.017893555E3
1.447141926E2,1.017893311E3
1.448141926E2,1.017918457E3
1.449141926E2,1.017934326E3
1.450141926E2,1.017962402E3
1.451141926E2,1.017931152E3
1.452141926E2,1.017922363E3
1.453141926E2,1.017928467E3
1.454141926E2,1.017915283E3
1.455141926E2,1.017937012E3
1.456141926E2,1.017950195E3
1.457141926E2,1.017934570E3
1.458141926E2,1.017911133E3
1.459141926E2,1.017920898E3
1.460141928E2,1.017932373E3
1.461141928E2,1.017938721E3
1.462141928E2,1.017955566E3
1.463141928E2,1.017952148E3
1.464141928E2,1.017959717E3
1.465141928E2,1.017937256E3
1.466141928E2,1.017900146E3
1.467141928E2,1.017900146E3
1.468141928E2,1.017901611E3
1.469141928E2,1.017930908E3
1.470141928E2,1.017930908E3
1.471141928E2,1.017905518E3
1.472141931E2,1.017917969E3
1.473141931E2,1.017917969E3
1.474141931E2,1.017922119E3
1.475141931E2,1.017925293E3
1.476141931E2,1.017925293E3
1.477141931E2,1.017927734E3
1.478141931E2,1.017934326E3
1.479141931E2,1.017934326E3
1.480141931E2,1.017966064E3
1.481141934E2,1.017961914E3
1.482141934E2,1.017961914E3
1.483141934E2,1.017939697E3
1.484141937E2,1.017939209E3
1.485141937E2,1.017939209E3
1.486141937E2,1.017895020E3
1.487141937E2,1.017887695E3
1.488141937E2,1.017871826E3
1.489141937E2,1.017865479E3
1.490141934E2,1.017871338E3
1.491141934E2,1.017882080E3
1.492141934E2,1.017891357E3
1.493141934E2,1.017914795E3
1.494141934E2,1.017906006E3
1.495141934E2,1.017892334E3
1.496141934E2,1.017902344E3
1.497141934E2,1.017913330E3
1.498141934E2,1.017922607E3
1.499141934E2,1.017922607E3
1.500141934E2,1.017922119E3
1.501141934E2,1.017909424E3
1.502141931E2,1.017899902E3
1.503141931E2,1.017917725E3
1.504141931E2,1.017931641E3
1.505141931E2,1.017939697E3
1.506141931E2,1.017930420E3
1.507141931E2,1.017928223E3
1.508141931E2,1.017936768E3
1.509141931E2,1.017909912E3
1.510141931E2,1.017923828E3
1.511141928E2,1.017915771E3
1.512141928E2,1.017936035E3
1.513141928E2,1.017923828E3
1.514141928E2,1.017933594E3
1.515141928E2,1.017931396E3
1.516141928E2,1.017915527E3
1.517141931E2,1.017908203E3
1.518141931E2,1.017901611E3
1.519141931E2,1.017909668E3
1.520141931E2,1.017915283E3
1.521141931E2,1.017915283E3
1.522141931E2,1.017902832E3
1.523141931E2,1.017916016E3
1.524141931E2,1.017916016E3
1.525141931E2,1.017913574E3
1.526141931E2,1.017935059E3
1.527141931E2,1.017935059E3
1.528141931E2,1.017917236E3
1.529141931E2,1.017913818E3
1.530141931E2,1.017913818E3
1.531141931E2,1.017911133E3
1.532141931E2,1.017920166E3
1.533141931E2,1.017920166E3
1.534141934E2,1.017928467E3
1.535141934E2,1.017936768E3
1.536141934E2,1.017936768E3
1.537141934E2,1.017952393E3
1.538141934E2,1.017953613E3
1.539141934E2,1.017969482E3
1.540141934E2,1.017962891E3
1.541141934E2,1.017956055E3
1.542141934E2,1.017939209E3
1.543141934E2,1.017938965E3
1.544141931E2,1.017948730E3
1.545141931E2,1.017941650E3
1.546141931E2,1.017939209E3
1.547141928E2,1.017934326E3
1.548141928E2,1.017942383E3
1.549141928E2,1.017945557E3
1.550141928E2,1.017956543E3
1.551141928E2,1.017942383E3
1.552141928E2,1.017924072E3
1.553141928E2,1.017910156E3
1.554141928E2,1.017893555E3
1.555141928E2,1.017909424E3
1.556141928E2,1.017917236E3
1.557141928E2,1.017892578E3
1.558141928E2,1.017912354E3
1.559141928E2,1.017913330E3
1.560141928E2,1.017911621E3
1.561141928E2,1.017909180E3
1.562141928E2,1.017903809E3
1.563141928E2,1.017884766E3
1.564141925E2,1.017900391E3
1.565141925E2,1.017918457E3
1.566141925E2,1.017916260E3
1.567141925E2,1.017930420E3
1.568141925E2,1.017916992E3
1.569141925E2,1.017913086E3
1.570141925E2,1.017912354E3
1.571141925E2,1.017888672E3
1.572141925E2,1.017888672E3
1.573141925E2,1.017890381E3
1.574141925E2,1.017887207E3
1.575141925E2,1.017887207E3
1.576141925E2,1.017867432E3
1.577141925E2,1.017873291E3
1.578141925E2,1.017873291E3
1.579141925E2,1.017882324E3
1.580141925E2,1.017918701E3
1.581141925E2,1.017918701E3
1.582141925E2,1.017884521E3
1.583141925E2,1.017896729E3
1.584141925E2,1.017896729E3
1.585141925E2,1.017892822E3
1.586141925E2,1.017875977E3
1.587141925E2,1.017875977E3
1.588141925E2,1.017871826E3
1.589141925E2,1.017876221E3
1.590141925E2,1.017876221E3
1.591141925E2,1.017868652E3
1.592141925E2,1.017850098E3
1.593141925E2,1.017854492E3
1.594141925E2,1.017833008E3
1.595141925E2,1.017841309E3
1.596141925E2,1.017836182E3
1.597141925E2,1.017835449E3
1.598141925E2,1.017839111E3
1.599141928E2,1.017854736E3
1.600141928E2,1.017858398E3
1.601141928E2,1.017878906E3
1.602141928E2,1.017873047E3
1.603141928E2,1.017872314E3
1.604141928E2,1.017851074E3
1.605141928E2,1.017822021E3
1.606141928E2,1.017826660E3
1.607141928E2,1.017797852E3
1.608141928E2,1.017790771E3
1.609141928E2,1.017802734E3
1.610141928E2,1.017807373E3
1.611141928E2,1.017819580E3
1.612141928E2,1.017831299E3
1.613141928E2,1.017794189E3
1.614141928E2,1.017796631E3
1.615141928E2,1.017797119E3
1.616141928E2,1.017814941E3
1.617141928E2,1.017819824E3
1.618141928E2,1.017796631E3
1.619141928E2,1.017795898E3
1.620141928E2,1.017822266E3
1.621141928E2,1.017844482E3
1.622141928E2,1.017827637E3
1.623141928E2,1.017827637E3
1.624141928E2,1.017836670E3
1.625141928E2,1.017866211E3
1.626141928E2,1.017866211E3
1.627141928E2,1.017852295E3
1.628141928E2,1.017869629E3
1.629141925E2,1.017869629E3
1.630141925E2,1.017898193E3
1.631141925E2,1.017843018E3
1.632141925E2,1.017843018E3
1.633141925E2,1.017900391E3
1.634141925E2,1.017892090E3
1.635141925E2,1.017892090E3
1.636141925E2,1.017879639E3
1.637141925E2,1.017884521E3
1.638141925E2,1.017884521E3
1.639141925E2,1.017901855E3
1.640141925E2,1.017890869E3
1.641141925E2,1.017890869E3
1.642141925E2,1.017929932E3
1.643141925E2,1.017936279E3
1.644141928E2,1.017921631E3
1.645141928E2,1.017949463E3
1.646141928E2,1.017955566E3
1.647141928E2,1.017970459E3
1.648141928E2,1.017944336E3
1.649141928E2,1.017948242E3
1.650141928E2,1.017954102E3
1.651141928E2,1.017953613E3
1.652141928E2,1.017954834E3
1.653141928E2,1.017950684E3
1.654141928E2,1.017924316E3
1.655141928E2,1.017922852E3
1.656141928E2,1.017923340E3
1.657141928E2,1.017936035E3
1.658141928E2,1.017926025E3
1.659141928E2,1.017941895E3
1.660141928E2,1.017924316E3
1.661141928E2,1.017929199E3
1.662141928E2,1.017934570E3
1.663141928E2,1.017916260E3
1.664141928E2,1.017952637E3
1.665141928E2,1.017964600E3
1.666141928E2,1.017968018E3
1.667141928E2,1.017958496E3
1.668141928E2,1.017936768E3
1.669141928E2,1.017919434E3
1.670141928E2,1.017912842E3
1.671141928E2,1.017910400E3
1.672141928E2,1.017924072E3
1.673141928E2,1.017925781E3
1.674141925E2,1.017925781E3
1.675141925E2,1.017927246E3
1.676141925E2,1.017957520E3
1.677141925E2,1.017957520E3
1.678141925E2,1.017957520E3
1.679141925E2,1.017966064E3
1.680141925E2,1.017966064E3
1.681141925E2,1.017964600E3
1.682141925E2,1.017947510E3
1.683141925E2,1.017947510E3
1.684141925E2,1.017952148E3
1.685141925E2,1.017944092E3
1.686141925E2,1.017944092E3
1.687141925E2,1.017932617E3
1.688141925E2,1.017955078E3
1.689141925E2,1.017955078E3
1.690141925E2,1.017915527E3
1.691141925E2,1.017937988E3
1.692141925E2,1.017937988E3
1.693141925E2,1.017960938E3
1.694141925E2,1.017927490E3
1.695141925E2,1.017913086E3
1.696141925E2,1.017922607E3
1.697141925E2,1.017929443E3
1.698141925E2,1.017944824E3
1.699141925E2,1.017939209E3
1.700141925E2,1.017917725E3
1.701141925E2,1.017925781E3
1.702141925E2,1.017954102E3
1.703141925E2,1.017957031E3
1.704141925E2,1.017944824E3
1.705141925E2,1.017947021E3
1.706141925E2,1.017952148E3
1.707141925E2,1.017948975E3
1.708141925E2,1.017923584E3
1.709141925E2,1.017919189E3
1.710141925E2,1.017924316E3
1.711141925E2,1.017917969E3
1.712141925E2,1.017944824E3
1.713141925E2,1.017930908E3
1.714141925E2,1.017953369E3
1.715141916E2,1.017960693E3
1.716141916E2,1.017967773E3
1.717141916E2,1.017962158E3
1.718141916E2,1.017900391E3
1.719141916E2,1.017947266E3
1.720141916E2,1.017964600E3
1.721141916E2,1.017979248E3
1.722141916E2,1.017965332E3
1.723141916E2,1.017943604E3
1.724141916E2,1.017959717E3
1.725141916E2,1.017980713E3
1.726141916E2,1.017973633E3
1.727141916E2,1.017969238E3
1.728141916E2,1.017969238E3
1.729141916E2,1.017995117E3
1.730141916E2,1.017978271E3
1.731141916E2,1.017978271E3
1.732141916E2,1.017969482E3
1.733141916E2,1.017981201E3
1.734141916E2,1.017981201E3
1.735141916E2,1.017991455E3
1.736141916E2,1.017960693E3
1.737141916E2,1.017960693E3
1.738141916E2,1.017970947E3
