"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.631931667E-1,5.106948614E-1,1.526805758E-2,1.976468265E-1
7.731681667E-1,5.156113505E-1,5.607049912E-2,1.849296391E-1
7.831441667E-1,4.557559788E-1,1.827477366E-1,1.742671430E-1
7.931201667E-1,3.907081783E-1,2.845555544E-1,1.768201292E-1
8.030961667E-1,3.549781442E-1,3.203284442E-1,1.932182759E-1
8.130721667E-1,3.448771238E-1,2.984705567E-1,1.983510703E-1
8.230481667E-1,3.250943720E-1,2.689211667E-1,1.831470728E-1
8.330241667E-1,2.895337343E-1,2.735646665E-1,1.483909637E-1
8.430001667E-1,2.549768090E-1,2.598315477E-1,1.024841815E-1
8.529751667E-1,2.495831847E-1,1.714940518E-1,5.864978954E-2
8.629511667E-1,2.717707753E-1,8.926042169E-2,4.474942014E-2
8.729271667E-1,2.982820272E-1,6.691437215E-2,5.605001003E-2
8.829031667E-1,3.002146780E-1,1.144243702E-1,6.016619131E-2
8.928791667E-1,2.777003646E-1,1.854151636E-1,5.994093791E-2
9.028551667E-1,2.357134819E-1,2.492700517E-1,5.817553028E-2
9.128311667E-1,1.837595254E-1,2.939722836E-1,5.061912537E-2
9.228071667E-1,1.387486458E-1,3.383344114E-1,3.762476519E-2
9.327831667E-1,1.104641855E-1,3.301512599E-1,3.072008304E-2
9.427581667E-1,1.149356365E-1,1.956946254E-1,6.110009179E-2
9.527341667E-1,1.498856694E-1,4.796880484E-2,8.682627231E-2
9.627101667E-1,1.988638639E-1,-2.335378900E-3,8.478975296E-2
9.726861667E-1,2.742328942E-1,-1.875721477E-2,9.072536230E-2
9.826621667E-1,3.722124398E-1,-1.145509444E-2,1.003143415E-1
9.926381667E-1,4.663858712E-1,1.295259781E-2,9.547339380E-2
1.002614167E0,4.946366847E-1,1.281196624E-1,6.297697127E-2
1.012590167E0,4.772074521E-1,1.667488217E-1,9.248621762E-2
1.022565167E0,4.431996942E-1,8.785054088E-2,1.114433929E-1
1.032541167E0,4.140540063E-1,1.275069565E-1,7.010932267E-2
1.042517167E0,4.360820949E-1,2.447318584E-1,-6.625667680E-3
1.052493167E0,4.758752584E-1,3.423325419E-1,-1.322237551E-1
1.062469167E0,4.993787110E-1,3.580699563E-1,-2.554106712E-1
1.072445167E0,5.271910429E-1,3.016860485E-1,-3.186438084E-1
1.082421167E0,5.794734359E-1,2.310491502E-1,-3.331511021E-1
1.092397167E0,6.320536733E-1,1.693976671E-1,-3.476924598E-1
1.102373167E0,6.523829103E-1,1.044836640E-1,-3.544896543E-1
1.112348167E0,6.168618798E-1,1.211444810E-1,-3.595184386E-1
1.122324167E0,5.535503030E-1,2.505277693E-1,-3.470681608E-1
1.132300167E0,5.508396029E-1,3.773782551E-1,-2.953565717E-1
1.142276167E0,5.957191586E-1,4.653744102E-1,-2.440792918E-1
1.152252167E0,6.638122797E-1,5.099142194E-1,-2.088353485E-1
1.162228167E0,6.960077882E-1,4.648234844E-1,-1.603101641E-1
1.172204167E0,6.897138953E-1,3.382276297E-1,-1.025801599E-1
1.182180167E0,6.540387273E-1,2.628274262E-1,-3.198748454E-2
1.192155167E0,6.200349927E-1,3.050351441E-1,4.167109728E-2
1.202131167E0,5.877761245E-1,3.794188201E-1,8.027388155E-2
1.212107167E0,5.829638243E-1,4.630514979E-1,1.044414416E-1
1.222083167E0,5.990809798E-1,5.528271794E-1,1.255688369E-1
1.232059167E0,6.141171455E-1,6.301021576E-1,1.456289142E-1
1.242035167E0,6.353105903E-1,7.107139230E-1,1.566261798E-1
1.252011333E0,6.483716369E-1,7.583285570E-1,1.721219569E-1
1.261987333E0,6.537315249E-1,7.419687510E-1,1.738649905E-1
1.271962333E0,6.728758812E-1,7.135575414E-1,1.717848927E-1
1.281938333E0,7.070410252E-1,7.074655294E-1,1.932467818E-1
1.291914333E0,7.252126336E-1,7.147580385E-1,2.003906965E-1
1.301890333E0,7.201582193E-1,7.760272622E-1,1.919375658E-1
1.311866333E0,7.068242431E-1,7.924675345E-1,1.486202180E-1
1.321842333E0,7.089526653E-1,7.459498644E-1,6.916133314E-2
1.331818333E0,7.144126296E-1,6.864849925E-1,-2.235337906E-2
1.341794333E0,7.178068161E-1,5.997633934E-1,-1.222349703E-1
1.351769333E0,7.222138047E-1,5.273874998E-1,-2.110618204E-1
1.361745333E0,7.255480886E-1,5.113826990E-1,-2.725068033E-1
1.371721333E0,7.478943467E-1,5.158901811E-1,-3.095145524E-1
1.381697333E0,7.772695422E-1,5.286973119E-1,-3.201163411E-1
1.391673333E0,7.970719337E-1,5.808957815E-1,-2.971869409E-1
1.401649333E0,8.043615818E-1,7.024064660E-1,-2.838793993E-1
1.411625333E0,8.041218519E-1,8.771349788E-1,-2.970364690E-1
1.421601333E0,8.060427904E-1,9.563554525E-1,-3.280327320E-1
1.431577333E0,8.140261769E-1,9.027330875E-1,-2.945100367E-1
1.441552333E0,8.486168981E-1,8.187928796E-1,-2.486014068E-1
1.451528333E0,8.781664371E-1,7.635904551E-1,-2.028597444E-1
1.461504333E0,8.975195885E-1,7.245351672E-1,-1.589708626E-1
1.471480333E0,9.438274503E-1,6.676988006E-1,-1.267655194E-1
1.481456333E0,9.897696376E-1,6.311535835E-1,-1.154454798E-1
1.491432333E0,1.030984163E0,6.524747610E-1,-1.381256431E-1
1.501408333E0,1.071474314E0,7.149351835E-1,-1.323034465E-1
1.511384333E0,1.144531488E0,8.350220323E-1,-1.878592223E-1
1.521359333E0,1.256739855E0,8.971207738E-1,-2.284053266E-1
1.531335333E0,1.325038552E0,9.360767603E-1,-2.824591696E-1
1.541311333E0,1.339277387E0,9.644449949E-1,-3.643849194E-1
1.551287333E0,1.369412184E0,9.593682289E-1,-4.306767285E-1
1.561263333E0,1.406806707E0,9.964516759E-1,-4.798674583E-1
1.571239333E0,1.448922753E0,1.041458130E0,-4.908300340E-1
1.581215333E0,1.487918019E0,1.027592421E0,-5.798650980E-1
1.591191333E0,1.432338476E0,9.463942647E-1,-6.530889273E-1
1.601166333E0,1.485010505E0,-1.445201188E-1,-1.013418939E-2
1.611142333E0,1.396573305E0,-1.644057155E0,7.371339798E-1
1.621118333E0,1.242245793E0,-2.162817240E0,1.011648655E0
1.631094333E0,9.985501170E-1,-1.667493820E0,8.788460493E-1
1.641070333E0,6.847224236E-1,-5.002274513E-1,2.096501589E-1
1.651046333E0,3.469677269E-1,2.851428390E-1,-9.531911612E-1
1.661022333E0,-3.834027424E-2,3.351218402E-1,-1.228924513E0
1.670998333E0,1.421941072E-1,-8.974805474E-2,-4.317200482E-1
1.680973333E0,2.936438024E-1,-2.558808327E-1,-3.481433988E-1
1.690949333E0,3.518008590E-1,-4.019185305E-1,-6.534901261E-1
1.700925333E0,1.634210795E-1,-3.179216385E-1,-6.846413612E-1
1.710901333E0,-4.339162260E-2,-1.775694340E-1,-5.276564956E-1
1.720877333E0,-2.919247448E-1,-4.608522654E-1,-4.559463263E-1
1.730853333E0,-4.871307909E-1,-6.816830635E-1,-5.258660316E-1
1.740829333E0,-5.050716996E-1,-6.627320051E-1,-5.646107793E-1
1.750805333E0,-4.823487103E-1,-5.398826599E-1,-6.084897518E-1
1.760780333E0,-4.997077584E-1,-3.809883296E-1,-6.450901031E-1
1.770756333E0,-5.234304667E-1,-3.865611553E-1,-6.054095626E-1
1.780732333E0,-5.688152909E-1,-3.988638818E-1,-5.613603592E-1
1.790708333E0,-6.354972124E-1,-5.206068754E-1,-5.372577906E-1
1.800684333E0,-7.204544544E-1,-5.969663858E-1,-4.882577658E-1
1.810660333E0,-8.022806644E-1,-6.445662379E-1,-4.353644252E-1
1.820636333E0,-8.712123036E-1,-6.998657584E-1,-3.839507699E-1
1.830612333E0,-9.091289043E-1,-8.559663296E-1,-3.278427720E-1
1.840587333E0,-9.644587040E-1,-1.014714956E0,-2.527858317E-1
1.850563333E0,-1.046718478E0,-1.109001398E0,-1.379180551E-1
1.860539333E0,-1.118240952E0,-1.156116247E0,-5.861221347E-3
1.870515333E0,-1.160378337E0,-1.178578854E0,9.998500347E-2
1.880491333E0,-1.130681396E0,-1.165586591E0,2.042000890E-1
1.890467333E0,-1.064567566E0,-1.117005348E0,2.980327904E-1
1.900443333E0,-9.957831502E-1,-1.073269129E0,3.543855250E-1
1.910419333E0,-9.695729613E-1,-1.033357978E0,3.935101032E-1
1.920394333E0,-9.681953192E-1,-1.037527084E0,4.435263872E-1
1.930370333E0,-9.650591612E-1,-1.048796654E0,4.850741923E-1
1.940346333E0,-9.515407085E-1,-1.087257028E0,5.261436105E-1
1.950322333E0,-9.692547321E-1,-1.119340301E0,5.896872282E-1
1.960298333E0,-1.009575486E0,-1.123524427E0,6.635997891E-1
1.970274333E0,-1.032858014E0,-1.110526562E0,7.496802807E-1
1.980250333E0,-1.036889553E0,-1.110679626E0,8.302965760E-1
1.990226333E0,-1.033788323E0,-1.103594661E0,8.837801218E-1
2.000201333E0,-1.018629074E0,-1.045881033E0,9.138410687E-1
2.010177333E0,-9.689286351E-1,-9.722173810E-1,9.138588309E-1
2.020153333E0,-9.521025419E-1,-9.217318296E-1,9.153557420E-1
2.030129333E0,-9.724782705E-1,-8.352935910E-1,9.084380865E-1
2.040105333E0,-1.002996683E0,-7.117314935E-1,9.039906263E-1
2.050081333E0,-1.016258121E0,-6.600541472E-1,8.763141036E-1
2.060057333E0,-1.037913561E0,-6.644268036E-1,8.277143240E-1
2.070033333E0,-1.091467023E0,-6.459892392E-1,7.921593785E-1
2.080008333E0,-1.149543643E0,-6.588988900E-1,7.605375051E-1
2.089984333E0,-1.190714598E0,-6.883327961E-1,7.332717180E-1
2.099960333E0,-1.211192727E0,-6.616905332E-1,7.170626521E-1
2.109936333E0,-1.180675626E0,-6.429318190E-1,6.954318881E-1
2.119912333E0,-1.146881700E0,-6.442793608E-1,6.703337431E-1
2.129888333E0,-1.147323966E0,-6.204504967E-1,6.552218199E-1
2.139864333E0,-1.164643288E0,-5.733114481E-1,6.581749916E-1
2.149840333E0,-1.166699052E0,-5.343520045E-1,6.698835492E-1
2.159815333E0,-1.119259715E0,-5.048918128E-1,6.921965480E-1
2.169791333E0,-1.079140782E0,-5.313269496E-1,7.204967737E-1
2.179767333E0,-1.060946107E0,-5.572576523E-1,7.255865932E-1
2.189743333E0,-1.048509240E0,-5.529906154E-1,7.295041084E-1
2.199719333E0,-1.002564907E0,-5.623064041E-1,7.397447228E-1
2.209695333E0,-9.444016814E-1,-5.796973705E-1,7.345601916E-1
2.219671333E0,-9.041394591E-1,-6.241503358E-1,7.325286865E-1
2.229647333E0,-8.763506413E-1,-6.235849261E-1,7.180318832E-1
2.239622333E0,-8.422475457E-1,-5.307090282E-1,7.060077190E-1
2.249598333E0,-7.987009287E-1,-4.331686199E-1,7.125305533E-1
2.259574458E0,-7.297841311E-1,-3.915303648E-1,7.424346209E-1
2.269550458E0,-6.614705920E-1,-3.994819522E-1,7.730138898E-1
2.279526458E0,-5.901042819E-1,-4.389228225E-1,8.119008541E-1
2.289502458E0,-4.972887337E-1,-4.486104846E-1,8.258342147E-1
2.299478458E0,-4.211721122E-1,-4.446548820E-1,7.722876072E-1
2.309454458E0,-4.031213522E-1,-4.364479482E-1,6.925659180E-1
2.319429458E0,-4.347035289E-1,-4.225403965E-1,6.365413070E-1
2.329405458E0,-4.731123745E-1,-4.341090918E-1,5.963649750E-1
2.339381458E0,-4.782030284E-1,-4.616006315E-1,6.337019801E-1
2.349357458E0,-3.882490993E-1,-4.096370041E-1,6.831912994E-1
2.359333458E0,-2.399192899E-1,-4.155561626E-1,7.442501187E-1
2.369309458E0,-8.767432719E-2,-4.116508961E-1,7.525994182E-1
2.379285458E0,1.661719009E-2,-3.906532228E-1,7.068462968E-1
2.389261458E0,1.642202400E-2,-2.883847058E-1,6.009286046E-1
2.399236458E0,-2.494112961E-2,-1.051962525E-1,4.696513116E-1
2.409212458E0,-5.679206923E-2,4.620917514E-2,3.917248845E-1
2.419188458E0,-1.198438276E-2,1.220741123E-1,3.580358922E-1
2.429164458E0,1.184553057E-1,1.188670248E-1,3.257665038E-1
2.439140458E0,2.335787117E-1,3.404454142E-2,2.640043497E-1
2.449116458E0,2.392650098E-1,-5.595911294E-2,2.033712864E-1
2.459092458E0,2.115806490E-1,-5.604166910E-2,1.528124958E-1
2.469067458E0,2.481342405E-1,-4.431372508E-3,1.004339159E-1
2.479043458E0,3.494049609E-1,3.986498341E-2,4.102411866E-2
2.489019458E0,4.628768861E-1,4.187371209E-2,-7.334936527E-5
2.498995458E0,5.397766829E-1,4.421675950E-2,-2.847676165E-2
2.508971458E0,5.703606606E-1,7.060167193E-2,-4.619920254E-2
2.518947458E0,5.810873508E-1,8.512255549E-2,-5.962153524E-2
2.528923458E0,5.749149919E-1,1.358321607E-1,-8.097512275E-2
2.538899458E0,5.567042828E-1,2.524703741E-1,-1.184207723E-1
2.548874458E0,5.352208614E-1,3.459264636E-1,-1.762441844E-1
2.558850458E0,5.075412989E-1,3.494854867E-1,-2.325884253E-1
2.568826458E0,4.886259437E-1,2.431729287E-1,-2.673456371E-1
2.578802458E0,5.308575630E-1,1.084808856E-1,-2.703067958E-1
2.588778458E0,5.652968884E-1,1.310941279E-1,-2.588139474E-1
2.598754458E0,6.202000380E-1,2.356405109E-1,-2.381579727E-1
2.608730458E0,6.914737225E-1,2.214191556E-1,-2.012016177E-1
2.618706458E0,7.844873071E-1,1.034312621E-1,-1.623269171E-1
2.628681458E0,8.592169881E-1,5.253531411E-2,-1.432780772E-1
2.638657458E0,9.017534852E-1,5.990082026E-2,-1.523562670E-1
2.648633458E0,9.252071381E-1,-1.116794161E-2,-1.720068902E-1
2.658609458E0,9.236867428E-1,-6.542505324E-2,-1.798429787E-1
2.668585458E0,8.802785277E-1,-6.340505183E-2,-1.949707866E-1
2.678561458E0,8.115335703E-1,-5.755600054E-3,-2.103673220E-1
2.688537458E0,7.518314123E-1,7.190120220E-2,-1.971983612E-1
2.698513458E0,7.082431912E-1,1.953307241E-1,-1.565230936E-1
2.708488458E0,6.950036287E-1,3.140650988E-1,-1.076189056E-1
2.718464458E0,7.158423066E-1,4.909938276E-1,-6.758121401E-2
2.728440458E0,7.925196290E-1,6.292689443E-1,-5.736320093E-2
2.738416458E0,9.120987654E-1,6.195569634E-1,-8.813362569E-2
2.748392458E0,1.018109441E0,5.225913525E-1,-6.427562982E-2
2.758368458E0,1.082610607E0,5.101796985E-1,4.738193005E-2
2.768344458E0,1.086150169E0,5.765471458E-1,1.217965558E-1
2.778319458E0,1.057619691E0,6.621276140E-1,1.030630842E-1
2.788295458E0,1.055413604E0,7.090021968E-1,7.815214247E-2
2.798271458E0,1.062003851E0,6.720087528E-1,9.173186868E-2
2.808247458E0,1.052919984E0,6.647279859E-1,1.488581300E-1
2.818223458E0,1.058395147E0,6.942166090E-1,1.665987670E-1
2.828199458E0,1.060262799E0,7.226372361E-1,1.503943056E-1
2.838175458E0,1.062101960E0,7.772019506E-1,1.387925148E-1
2.848151458E0,1.083212495E0,8.899967074E-1,1.718979776E-1
2.858126458E0,1.112716913E0,1.030357957E0,1.996523738E-1
2.868102458E0,1.119508028E0,1.143971324E0,2.149559855E-1
2.878078458E0,1.108631730E0,1.197355151E0,1.997573227E-1
2.888054458E0,1.112381697E0,1.152659297E0,1.652357131E-1
2.898030458E0,1.099947095E0,1.119584441E0,1.161352769E-1
2.908006458E0,1.085512877E0,1.130918026E0,6.195692345E-2
2.917982458E0,1.083733082E0,1.135203481E0,1.392841246E-2
2.927958458E0,1.104696155E0,1.146919489E0,-3.641375899E-2
2.937933458E0,1.125018477E0,1.155635476E0,-6.942123920E-2
2.947909458E0,1.129595757E0,1.227045178E0,-9.297663718E-2
2.957885458E0,1.146291256E0,1.300985098E0,-1.348638088E-1
2.967861458E0,1.164193392E0,1.337591171E0,-1.638493985E-1
2.977837458E0,1.187480569E0,1.296664238E0,-1.562697738E-1
2.987813458E0,1.169746995E0,1.297388673E0,-1.191243455E-1
2.997789458E0,1.135410905E0,1.327784896E0,-1.518772393E-1
3.007764458E0,1.133426309E0,1.228854418E0,-2.387650311E-1
3.017740458E0,1.137008429E0,1.136515975E0,-2.819388509E-1
3.027716458E0,1.115057349E0,1.193119645E0,-2.665433884E-1
3.037692458E0,1.122057438E0,1.257968903E0,-2.835729718E-1
3.047668458E0,1.146958470E0,1.260753870E0,-3.301473856E-1
3.057644458E0,1.220272899E0,1.184479713E0,-3.848793507E-1
3.067620458E0,1.295168757E0,1.033045053E0,-4.054691195E-1
3.077596458E0,1.342913032E0,9.665097594E-1,-4.058496654E-1
3.087571458E0,1.348944783E0,9.348779917E-1,-4.012374878E-1
3.097547458E0,1.354026079E0,9.569553137E-1,-4.209038615E-1
3.107523458E0,1.335910678E0,9.404627681E-1,-4.634404480E-1
3.117499458E0,1.326566458E0,8.616155982E-1,-5.109893680E-1
3.127475458E0,1.256660342E0,6.764776111E-1,-5.628636479E-1
3.137451458E0,1.126752734E0,4.498041868E-1,-6.080093384E-1
3.147427458E0,1.031424522E0,2.583630383E-1,-6.343070865E-1
3.157402458E0,9.843081236E-1,1.467752606E-1,-6.385929585E-1
3.167378458E0,8.876586556E-1,6.230485812E-2,-6.380149126E-1
3.177354458E0,7.620852590E-1,-7.008007914E-2,-6.521478295E-1
3.187330458E0,6.559196711E-1,-2.647106647E-1,-6.829524040E-1
3.197306458E0,5.542771816E-1,-3.681505024E-1,-7.018110156E-1
3.207282458E0,4.232964218E-1,-4.792433381E-1,-6.740814447E-1
3.217258458E0,2.788425684E-1,-5.926128030E-1,-6.608585715E-1
3.227234458E0,1.288227439E-1,-6.762936711E-1,-6.315313578E-1
3.237209458E0,-2.936086152E-3,-7.178059816E-1,-5.877330303E-1
3.247185458E0,-1.148095131E-1,-8.004444838E-1,-5.700656176E-1
3.257161167E0,-2.535870969E-1,-8.842347264E-1,-5.764853954E-1
3.267137167E0,-3.885022104E-1,-9.507775903E-1,-5.564731359E-1
3.277113167E0,-5.063281655E-1,-9.894086123E-1,-5.487046838E-1
3.287089167E0,-6.086519361E-1,-9.854840636E-1,-5.584936142E-1
3.297065167E0,-7.166942358E-1,-9.771518111E-1,-5.543665290E-1
3.307040167E0,-8.080146313E-1,-9.763537049E-1,-5.125938058E-1
3.317016167E0,-8.878132701E-1,-1.017872930E0,-4.535739124E-1
3.326992167E0,-9.689428210E-1,-1.065065265E0,-3.901982307E-1
3.336968167E0,-1.069666266E0,-1.070412397E0,-3.261228204E-1
3.346944167E0,-1.181073070E0,-1.083247662E0,-2.504163384E-1
3.356920167E0,-1.272881508E0,-1.108237743E0,-1.541366875E-1
3.366896167E0,-1.351837993E0,-1.122577906E0,-5.851937085E-2
3.376872167E0,-1.432253957E0,-1.138872266E0,2.077917755E-2
