"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.148566936E0,-6.703764945E-2,-8.746317863E0,-1.292868853E-1
1.158566936E0,-2.873041928E-1,-8.722375870E0,2.657563984E-1
1.168566936E0,-2.585737705E-1,-9.119813919E0,2.226607651E-1
1.178566669E0,-8.619125932E-2,-8.736741066E0,2.418143749E-1
1.188566669E0,-1.771709323E-1,-7.707234383E0,9.002198577E-1
1.198566669E0,-3.447650373E-1,-9.306561470E0,1.151610970E0
1.208566669E0,-1.556231081E-1,-9.960178375E0,7.948749661E-1
1.218566669E0,-1.173158810E-1,-1.014453220E1,4.094084799E-1
1.228566669E0,-1.723825186E-1,-1.058267117E1,1.197100803E-2
1.238566935E0,-5.267243832E-2,-1.069519806E1,-2.657563984E-1
1.248566935E0,-5.985504389E-2,-1.081011963E1,-3.734954596E-1
1.258566935E0,-3.998316824E-1,-1.127938366E1,-5.171475410E-1
1.268566935E0,-2.681505978E-1,-1.038155746E1,-6.512228847E-1
1.278566935E0,-5.410895944E-1,-9.816526413E0,-6.320692301E-1
1.288566668E0,-4.094084799E-1,-8.997709274E0,-5.865794420E-1
1.298566668E0,-3.327940404E-1,-8.772654533E0,5.506663769E-2
1.308566668E0,-2.561795712E-1,-8.332120895E0,6.392518282E-1
1.318566668E0,-2.777273953E-1,-7.683292389E0,7.350199223E-1
1.328566668E0,-3.375824392E-1,-7.395988464E0,3.280056417E-1
1.338566668E0,-4.572925270E-1,-8.296208382E0,4.836287498E-1
1.348566668E0,-5.817909837E-1,-8.226776123E0,3.734954596E-1
1.358566668E0,-2.920926213E-1,-8.008903503E0,-1.221042871E-1
1.368566668E0,-6.991068721E-1,-8.612242699E0,-6.033388376E-1
1.378566934E0,-4.429273009E-1,-8.794201851E0,-4.261679053E-1
1.388566934E0,-6.081272364E-1,-8.408735275E0,-7.134721279E-1
1.398566934E0,-4.261679053E-1,-8.217199326E0,-5.506663769E-2
1.408566934E0,-9.576806799E-3,-8.561964989E0,-2.849099934E-1
1.418566934E0,-4.979939461E-1,-8.533234596E0,2.992752194E-1
1.428566667E0,-6.344634295E-1,-9.308955193E0,8.906430602E-1
1.438566667E0,-5.291185975E-1,-9.852438927E0,3.136404157E-1
1.448566667E0,-7.709329724E-1,-1.075265884E1,-1.675941199E-1
1.458566667E0,1.831564307E0,-1.709759331E1,5.841852427E-1
1.468566667E0,-7.422025502E-2,-1.598189449E1,4.548983276E-1
1.478566667E0,-9.744400978E-1,-1.289786339E1,6.057330370E-1
1.488566933E0,-8.595184088E-1,-1.234001446E1,5.530605912E-1
1.498566933E0,-3.758896589E-1,-1.197370243E1,1.508347094E-1
1.508566933E0,-1.268926859E-1,-1.164090824E1,-2.442085743E-1
1.518566933E0,-3.064578176E-1,-1.137275696E1,-6.129156351E-1
1.528566933E0,-2.585737705E-1,-1.057788277E1,-7.852981687E-1
1.538566666E0,-3.256114423E-1,-9.694421768E0,-4.620809257E-1
1.548566666E0,-1.508347094E-1,-8.945036888E0,-2.106897533E-1
1.558566666E0,-1.963245422E-1,-8.839692116E0,-2.537853718E-1
1.568566666E0,-3.687070608E-1,-9.325715065E0,2.633621991E-1
1.578566666E0,-3.926490843E-1,-9.636960983E0,5.817909837E-1
1.588566666E0,-1.915361285E-1,-9.493309021E0,6.081272364E-1
1.598566666E0,5.626373887E-1,-8.420706749E0,4.333505034E-1
1.608566666E0,2.585737705E-1,-7.489362240E0,1.252167463E0
1.618566666E0,2.513911724E-1,-8.250718117E0,1.865083098E0
1.628566932E0,4.118026793E-1,-8.571541786E0,1.599326730E0
1.638566932E0,4.932055473E-1,-8.870816231E0,1.314416766E0
1.648566932E0,4.118026793E-1,-9.524434090E0,7.326257229E-1
1.658566932E0,3.136404157E-1,-1.006312943E1,3.064578176E-1
1.668566932E0,2.178723514E-1,-1.069280434E1,-1.675941236E-2
1.678566665E0,1.556231081E-1,-1.102320385E1,-4.812345505E-1
1.688566665E0,-1.197100803E-2,-1.120995140E1,-4.692635238E-1
1.698566665E0,-1.197100878E-1,-1.123868179E1,-3.064578176E-1
1.708566665E0,-1.484405100E-1,-1.113812542E1,-1.149216816E-1
1.718566665E0,-3.327940404E-1,-1.027621269E1,8.379705995E-2
