"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.405667530E-1,8.743008971E-2,-2.952006161E-1,-3.824016452E-1
7.505667530E-1,-5.345070967E-4,-3.306308091E-1,-4.001167417E-1
7.605667530E-1,-8.544477820E-2,-3.251330256E-1,-4.453207552E-1
7.705667530E-1,-1.178206354E-1,-3.196352422E-1,-4.440990388E-1
7.805667530E-1,-1.440878361E-1,-2.848159075E-1,-3.866777122E-1
7.905664860E-1,-1.911244690E-1,-2.310597748E-1,-1.899790913E-1
8.005664860E-1,-1.782962978E-1,-1.192714423E-1,-5.131268129E-2
8.105664860E-1,-1.416443735E-1,-3.207042580E-3,-5.803219974E-2
8.205664860E-1,-5.306891724E-2,5.910121277E-2,-1.832595654E-2
8.305664860E-1,6.849326193E-2,9.025534242E-2,-3.420845419E-2
8.405664860E-1,1.882228553E-1,7.742717117E-2,-5.131268129E-2
8.505664860E-1,2.627484202E-1,5.115996301E-2,-6.475171447E-2
8.605664860E-1,2.798526287E-1,9.392052889E-2,-1.246165112E-1
8.705664860E-1,2.480876446E-1,6.765332818E-2,-1.765400618E-1
8.805667520E-1,2.010510266E-1,-3.252857551E-2,-1.783726513E-1
8.905667520E-1,1.393536329E-1,-1.296561509E-1,-2.015855312E-1
9.005667520E-1,5.383250117E-2,-1.595885456E-1,-2.406809032E-1
9.105667520E-1,-1.214094646E-2,-2.341141105E-1,-2.565633953E-1
9.205667520E-1,-6.711881608E-2,-2.915354371E-1,-2.260201424E-1
9.305664850E-1,-6.956227869E-2,-2.774855494E-1,-2.406809032E-1
9.405664850E-1,-1.153008174E-2,-3.129157126E-1,-3.115412891E-1
9.505664850E-1,3.061962128E-2,-4.332561791E-1,-2.614503205E-1
9.605664850E-1,-1.074359268E-1,-4.949535728E-1,-3.298672438E-1
9.705664850E-1,-6.039930135E-2,-4.393648207E-1,-2.223549485E-1
9.805664850E-1,-9.766208380E-2,-3.996585906E-1,-8.368854225E-2
9.905667510E-1,-1.208749637E-1,-2.866485119E-1,-1.282817032E-2
1.000566751E0,-8.544477820E-2,-1.834122837E-1,2.932153270E-2
1.010566751E0,-7.254024968E-3,-1.424843222E-1,3.665191308E-2
1.020566751E0,7.643451542E-2,-2.011273801E-1,2.138028294E-2
1.030566751E0,1.185842156E-1,-2.848159075E-1,-4.276056774E-3
1.040566484E0,9.964739531E-2,-3.941608071E-1,-1.649336144E-2
1.050566484E0,7.460191846E-2,-3.941608071E-1,-5.192354694E-2
1.060566484E0,2.573269792E-2,-4.998404980E-1,-9.285151958E-2
1.070566484E0,-5.856670439E-2,-5.939137340E-1,-1.655444801E-1
1.080566484E0,-8.727737516E-2,-6.146831512E-1,-1.832595766E-1
1.090566484E0,-1.782962978E-1,-5.487096906E-1,-2.651155293E-1
1.100566484E0,-2.827542424E-1,-5.389358401E-1,-3.066543639E-1
1.110566484E0,-3.713297248E-1,-6.598871946E-1,-2.211332172E-1
1.120566484E0,-3.383429945E-1,-4.485278130E-1,-7.757988572E-2
1.130566750E0,-2.265546471E-1,-2.689334154E-1,1.832595794E-3
1.140566750E0,-8.605564386E-2,-1.003346145E-1,4.214970022E-2
1.150566750E0,7.826711237E-2,4.581489484E-4,4.092797264E-2
1.160566750E0,2.102140039E-1,7.498370856E-2,1.710422710E-2
1.170566750E0,2.951242626E-1,1.256855279E-1,2.993239649E-2
1.180566483E0,2.548071742E-1,1.867720485E-1,1.527163107E-2
1.190566483E0,1.008691266E-1,2.234239578E-1,-8.307767659E-2
1.200566483E0,-2.977967961E-3,2.179261744E-1,-7.086037099E-2
1.210566483E0,-5.062545836E-2,1.293507218E-1,-5.619960278E-2
1.220566483E0,-2.008219436E-2,7.559457421E-2,-5.497787148E-2
1.230566483E0,1.107193250E-2,3.527746722E-2,-4.825835302E-2
1.240566749E0,3.123048507E-2,2.244929783E-2,-4.398229718E-2
1.250566749E0,3.550654277E-2,2.672535367E-2,-2.748893574E-2
1.260566749E0,3.061962128E-2,-1.527163113E-4,-3.665191308E-2
1.270566749E0,5.261076987E-2,-1.542434748E-2,-8.063421398E-2
1.280566749E0,1.631773859E-1,3.955352306E-2,-9.407325089E-2
1.290566482E0,1.362993121E-1,1.061378345E-1,-1.417207420E-1
1.300566482E0,-3.413209692E-2,2.130392492E-1,-1.233947799E-1
1.310566482E0,-1.532508135E-1,2.179261744E-1,-1.331686229E-1
1.320566482E0,-1.501964927E-1,1.262963861E-1,-1.411098689E-1
1.330566482E0,-1.373683214E-1,4.077525437E-2,-1.521054506E-1
1.340566482E0,-2.100612819E-1,-5.650503561E-3,-1.484402567E-1
1.350566482E0,-2.125047445E-1,-9.300423414E-2,-1.502728462E-1
1.360566482E0,-1.422552466E-1,-2.115120888E-1,-2.138028294E-1
1.370566482E0,-5.429064855E-2,-2.725986242E-1,-2.913827300E-1
1.380566748E0,1.149190217E-1,-1.834122837E-1,-3.475823104E-1
1.390566748E0,2.474767864E-1,-1.492038369E-1,-3.707951903E-1
1.400566748E0,2.859613001E-1,-1.174388453E-1,-3.329215646E-1
