"Time (s)","X (hPa)"
1.071362758E1,1.019299072E3
1.081362758E1,1.019292236E3
1.091362758E1,1.019293213E3
1.101362758E1,1.019287842E3
1.111362758E1,1.019268311E3
1.121362758E1,1.019252930E3
1.131362758E1,1.019223145E3
1.141362758E1,1.019207520E3
1.151362758E1,1.019202393E3
1.161362758E1,1.019172363E3
1.171362758E1,1.019137695E3
1.181362758E1,1.019076660E3
1.191362758E1,1.018991699E3
1.201362758E1,1.018900391E3
1.211362758E1,1.018813965E3
1.221362758E1,1.018736816E3
1.231362758E1,1.018655762E3
1.241362758E1,1.018579346E3
1.251362758E1,1.018492676E3
1.261362758E1,1.018375000E3
1.271362758E1,1.018375000E3
1.281362758E1,1.018325928E3
1.291362758E1,1.018240723E3
1.301362758E1,1.018240723E3
1.311362758E1,1.018193604E3
1.321362758E1,1.018114746E3
1.331362758E1,1.018114746E3
1.341362758E1,1.018075684E3
1.351362758E1,1.017984863E3
1.361362758E1,1.017984863E3
1.371362758E1,1.017934326E3
1.381362758E1,1.017954346E3
1.391362758E1,1.017954346E3
1.401362758E1,1.018037598E3
1.411362758E1,1.018093018E3
1.421362758E1,1.018093018E3
1.431362758E1,1.018230225E3
1.441362758E1,1.018308350E3
1.451362758E1,1.018308350E3
1.461362758E1,1.018495361E3
1.471362758E1,1.018598389E3
1.481362758E1,1.018712158E3
1.491362758E1,1.018775146E3
1.501362758E1,1.018876221E3
1.511362758E1,1.018976807E3
1.521362758E1,1.019066895E3
1.531362758E1,1.019142822E3
1.541362758E1,1.019207520E3
1.551362758E1,1.019257080E3
1.561362758E1,1.019305908E3
1.571362758E1,1.019420898E3
1.581362758E1,1.019501953E3
1.591362758E1,1.019572266E3
1.601362758E1,1.019644287E3
1.611362758E1,1.019684814E3
1.621362758E1,1.019769775E3
1.631362758E1,1.019828125E3
1.641362758E1,1.019865479E3
1.651362758E1,1.019901855E3
1.661362758E1,1.019929199E3
1.671362758E1,1.019951660E3
1.681362758E1,1.019962158E3
1.691362758E1,1.019977295E3
1.701362758E1,1.019972168E3
1.711362758E1,1.019974121E3
1.721362758E1,1.019987305E3
1.731362758E1,1.019965332E3
1.741362758E1,1.019925049E3
1.751362758E1,1.019888672E3
1.761362758E1,1.019850342E3
1.771362758E1,1.019785400E3
1.781362758E1,1.019785400E3
1.791362758E1,1.019747070E3
1.801362758E1,1.019697998E3
1.811362758E1,1.019697998E3
1.821362758E1,1.019662842E3
1.831362758E1,1.019561279E3
1.841362758E1,1.019561279E3
1.851362758E1,1.019529053E3
1.861362758E1,1.019467041E3
1.871362758E1,1.019467041E3
1.881362758E1,1.019435303E3
1.891362758E1,1.019409180E3
1.901362758E1,1.019409180E3
1.911362758E1,1.019374268E3
1.921362758E1,1.019321289E3
1.931362758E1,1.019321289E3
1.941362758E1,1.019254150E3
1.951362758E1,1.019240234E3
1.961362758E1,1.019240234E3
1.971362758E1,1.019187500E3
1.981362758E1,1.019175049E3
1.991362758E1,1.019142334E3
2.001362758E1,1.019133057E3
2.011362758E1,1.019139404E3
2.021362758E1,1.019156250E3
2.031362758E1,1.019163818E3
2.041362758E1,1.019154785E3
2.051362758E1,1.019147705E3
2.061362758E1,1.019120117E3
2.071362758E1,1.019069824E3
2.081362758E1,1.019038818E3
2.091362758E1,1.019007812E3
2.101362758E1,1.018953369E3
2.111362758E1,1.018922852E3
2.121362758E1,1.018843750E3
2.131362758E1,1.018769043E3
2.141362758E1,1.018707031E3
2.151362758E1,1.018619141E3
2.161362758E1,1.018557617E3
2.171362758E1,1.018470215E3
2.181362758E1,1.018405029E3
2.191362758E1,1.018341553E3
2.201362758E1,1.018293945E3
2.211362758E1,1.018219727E3
2.221362758E1,1.018167236E3
2.231362758E1,1.018151123E3
2.241362758E1,1.018130859E3
2.251362758E1,1.018074463E3
2.261362758E1,1.018040283E3
2.271362758E1,1.018001709E3
2.281362758E1,1.017921143E3
2.291362758E1,1.017921143E3
2.301362758E1,1.017896484E3
2.311362758E1,1.017801758E3
2.321362758E1,1.017801758E3
2.331362758E1,1.017783203E3
2.341362758E1,1.017732422E3
2.351362758E1,1.017732422E3
2.361362758E1,1.017730713E3
2.371362758E1,1.017762695E3
2.381362758E1,1.017762695E3
2.391362758E1,1.017795166E3
2.401362758E1,1.017812256E3
2.411362758E1,1.017812256E3
2.421362758E1,1.017909668E3
2.431362758E1,1.017992188E3
2.441362758E1,1.017992188E3
2.451362758E1,1.018129395E3
2.461362758E1,1.018240479E3
2.471362758E1,1.018240479E3
2.481362758E1,1.018443848E3
2.491362758E1,1.018518799E3
2.501362758E1,1.018624512E3
2.511362758E1,1.018703613E3
2.521362758E1,1.018782471E3
2.531362758E1,1.018866455E3
2.541362758E1,1.018970215E3
2.551362758E1,1.019036621E3
2.561362758E1,1.019091309E3
2.571362758E1,1.019159180E3
2.581362758E1,1.019206299E3
2.591362758E1,1.019269775E3
2.601362758E1,1.019307373E3
2.611362758E1,1.019340576E3
2.621362758E1,1.019393555E3
2.631362758E1,1.019467529E3
2.641362758E1,1.019521973E3
2.651362758E1,1.019573486E3
2.661362758E1,1.019618408E3
2.671362758E1,1.019640869E3
2.681362758E1,1.019656738E3
2.691362758E1,1.019673096E3
2.701362758E1,1.019693604E3
2.711362758E1,1.019712891E3
2.721362758E1,1.019720215E3
2.731362758E1,1.019733643E3
2.741362758E1,1.019725830E3
2.751362758E1,1.019739990E3
2.761362758E1,1.019729248E3
2.771362758E1,1.019740479E3
2.781362758E1,1.019723145E3
2.791362758E1,1.019686768E3
2.801362758E1,1.019686035E3
2.811362758E1,1.019661377E3
2.821362758E1,1.019584229E3
2.831362758E1,1.019584229E3
2.841362758E1,1.019536865E3
2.851362758E1,1.019425781E3
2.861362758E1,1.019425781E3
2.871362758E1,1.019376221E3
2.881362758E1,1.019305176E3
2.891362758E1,1.019305176E3
2.901362758E1,1.019234131E3
2.911362758E1,1.019162109E3
2.921362758E1,1.019162109E3
2.931362758E1,1.019112061E3
2.941362758E1,1.019089111E3
2.951362758E1,1.019089111E3
2.961362758E1,1.019031006E3
2.971362758E1,1.019008789E3
2.981362758E1,1.019008789E3
2.991362758E1,1.018950684E3
3.001362758E1,1.018921631E3
3.011362758E1,1.018921631E3
3.021362758E1,1.018858643E3
3.031362758E1,1.018809570E3
3.041362758E1,1.018764160E3
3.051362758E1,1.018694336E3
3.061362758E1,1.018648438E3
3.071362758E1,1.018595703E3
3.081362758E1,1.018522217E3
3.091362758E1,1.018458252E3
3.101362758E1,1.018387695E3
3.111362758E1,1.018340820E3
3.121362758E1,1.018274170E3
3.131362758E1,1.018239990E3
3.141362758E1,1.018192871E3
3.151362758E1,1.018167236E3
3.161362758E1,1.018135498E3
3.171362758E1,1.018076904E3
3.181362758E1,1.018025635E3
3.191362758E1,1.017982178E3
3.201362758E1,1.017962646E3
3.211362758E1,1.017936035E3
3.221362758E1,1.017917969E3
3.231362758E1,1.017873291E3
3.241362758E1,1.017846680E3
3.251362758E1,1.017815186E3
3.261362758E1,1.017796387E3
3.271362758E1,1.017739502E3
3.281362758E1,1.017753174E3
3.291362758E1,1.017757812E3
3.301362758E1,1.017760254E3
3.311362758E1,1.017777832E3
3.321362758E1,1.017798340E3
3.331362758E1,1.017794678E3
3.341362758E1,1.017794678E3
3.351362758E1,1.017812012E3
3.361362758E1,1.017870361E3
3.371362758E1,1.017870361E3
3.381362758E1,1.017896240E3
3.391362758E1,1.017965332E3
3.401362758E1,1.017965332E3
3.411362758E1,1.018012695E3
3.421362758E1,1.018099365E3
3.431362758E1,1.018099365E3
3.441362758E1,1.018172607E3
3.451362758E1,1.018232178E3
3.461362758E1,1.018232178E3
3.471362758E1,1.018347168E3
3.481362758E1,1.018408447E3
3.491362758E1,1.018408447E3
3.501362758E1,1.018542480E3
3.511362758E1,1.018595703E3
3.521362758E1,1.018595703E3
3.531362758E1,1.018710938E3
3.541362758E1,1.018750732E3
3.551362758E1,1.018817139E3
3.561362758E1,1.018895020E3
3.571362758E1,1.018949951E3
3.581362758E1,1.019010254E3
3.591362758E1,1.019081787E3
3.601362758E1,1.019104492E3
3.611362758E1,1.019151123E3
3.621362758E1,1.019176270E3
3.631362758E1,1.019213379E3
3.641362758E1,1.019243896E3
3.651362758E1,1.019248779E3
3.661362758E1,1.019260986E3
3.671362758E1,1.019292969E3
3.681362758E1,1.019349365E3
3.691362758E1,1.019368164E3
3.701362758E1,1.019407227E3
3.711362758E1,1.019426270E3
3.721362758E1,1.019444824E3
3.731362758E1,1.019471191E3
3.741362758E1,1.019476807E3
3.751362758E1,1.019510254E3
3.761362758E1,1.019480713E3
3.771362758E1,1.019487793E3
3.781362758E1,1.019479004E3
3.791362758E1,1.019468018E3
3.801362758E1,1.019454102E3
3.811362758E1,1.019418701E3
3.821362758E1,1.019373291E3
3.831362758E1,1.019343262E3
3.841362758E1,1.019282471E3
3.851362758E1,1.019282471E3
3.861362758E1,1.019243164E3
3.871362758E1,1.019181885E3
3.881362758E1,1.019181885E3
3.891362758E1,1.019140381E3
3.901362758E1,1.019044678E3
3.911362758E1,1.019044678E3
3.921362758E1,1.018992188E3
3.931362758E1,1.018924072E3
3.941362758E1,1.018924072E3
3.951362758E1,1.018847900E3
3.961362758E1,1.018786377E3
3.971362758E1,1.018786377E3
3.981362758E1,1.018652588E3
3.991362758E1,1.018559570E3
4.001362758E1,1.018559570E3
4.011362758E1,1.018447266E3
4.021362758E1,1.018390869E3
4.031362758E1,1.018390869E3
4.041362758E1,1.018297363E3
4.051362758E1,1.018219238E3
4.061362758E1,1.018178467E3
4.071362758E1,1.018120361E3
4.081362758E1,1.018076172E3
4.091362758E1,1.018011963E3
4.101362758E1,1.017967041E3
4.111362758E1,1.017943848E3
4.121362758E1,1.017912109E3
4.131362758E1,1.017883057E3
4.141362758E1,1.017850098E3
4.151362758E1,1.017804688E3
4.161362758E1,1.017771484E3
4.171362758E1,1.017739502E3
4.181362758E1,1.017719727E3
4.191362758E1,1.017710938E3
4.201362758E1,1.017675781E3
4.211362758E1,1.017641113E3
4.221362758E1,1.017630859E3
4.231362758E1,1.017606689E3
4.241362758E1,1.017625488E3
4.251362758E1,1.017627930E3
4.261362758E1,1.017630615E3
4.271362758E1,1.017637207E3
4.281362758E1,1.017645020E3
4.291362758E1,1.017661133E3
4.301362758E1,1.017671143E3
4.311362758E1,1.017700684E3
4.321362758E1,1.017730713E3
4.331362758E1,1.017764893E3
4.341362758E1,1.017796875E3
4.351362758E1,1.017877686E3
4.361362758E1,1.017877686E3
4.371362758E1,1.017930420E3
4.381362758E1,1.018018066E3
4.391362758E1,1.018018066E3
4.401362758E1,1.018042236E3
4.411362758E1,1.018121338E3
4.421362758E1,1.018121338E3
4.431362758E1,1.018148926E3
4.441362758E1,1.018196533E3
4.451362758E1,1.018196533E3
4.461362758E1,1.018261963E3
4.471362758E1,1.018307373E3
4.481362758E1,1.018307373E3
4.491362758E1,1.018332031E3
4.501362758E1,1.018362793E3
4.511362758E1,1.018362793E3
4.521362758E1,1.018444336E3
4.531362758E1,1.018496826E3
4.541362758E1,1.018496826E3
4.551362758E1,1.018574219E3
4.561362758E1,1.018592285E3
4.571362758E1,1.018608887E3
4.581362758E1,1.018652100E3
4.591362758E1,1.018692139E3
4.601362758E1,1.018736084E3
4.611362758E1,1.018748047E3
4.621362758E1,1.018763428E3
4.631362758E1,1.018801514E3
4.641362758E1,1.018813232E3
4.651362758E1,1.018854004E3
4.661362758E1,1.018865234E3
4.671362758E1,1.018896973E3
4.681362758E1,1.018904297E3
4.691362758E1,1.018917236E3
4.701362758E1,1.018930420E3
4.711362758E1,1.018935547E3
4.721362758E1,1.018942627E3
4.731362758E1,1.018972900E3
4.741362758E1,1.019000244E3
4.751362758E1,1.018976562E3
4.761362758E1,1.018972900E3
4.771362758E1,1.018969482E3
4.781362758E1,1.018960205E3
4.791359424E1,1.018944092E3
4.801356091E1,1.018921631E3
4.811352757E1,1.018889160E3
4.821349424E1,1.018910645E3
4.831346090E1,1.018883301E3
4.841342757E1,1.018873047E3
4.851339424E1,1.018866943E3
4.861336090E1,1.018822754E3
4.871332757E1,1.018813965E3
4.881329424E1,1.018787354E3
4.891326090E1,1.018735596E3
4.901322757E1,1.018735596E3
4.911319450E1,1.018708496E3
4.921316117E1,1.018653564E3
4.931312783E1,1.018653564E3
4.941309450E1,1.018618652E3
4.951306116E1,1.018533936E3
4.961302783E1,1.018533936E3
4.971299450E1,1.018467285E3
4.981296116E1,1.018337646E3
4.991292783E1,1.018337646E3
5.001289449E1,1.018226074E3
5.011286116E1,1.018191895E3
5.021282783E1,1.018191895E3
5.031279449E1,1.018087402E3
5.041276116E1,1.018034912E3
5.051272782E1,1.018034912E3
5.061269449E1,1.017932129E3
5.071266116E1,1.017882568E3
5.081262782E1,1.017882568E3
5.091262782E1,1.017803223E3
5.101262782E1,1.017753418E3
5.111203208E1,1.017734863E3
5.121203208E1,1.017719727E3
5.131203208E1,1.017710205E3
5.141203208E1,1.017661133E3
5.151203208E1,1.017640381E3
5.161203208E1,1.017640869E3
5.171203208E1,1.017623291E3
5.181203208E1,1.017638428E3
5.191203208E1,1.017633545E3
5.201203208E1,1.017614746E3
5.211203181E1,1.017602539E3
5.221203181E1,1.017600830E3
5.231203181E1,1.017598145E3
5.241203181E1,1.017615479E3
5.251203181E1,1.017617432E3
5.261203181E1,1.017619141E3
5.271203181E1,1.017632324E3
5.281203181E1,1.017663086E3
5.291203181E1,1.017677002E3
5.301203181E1,1.017716553E3
5.311203181E1,1.017749268E3
5.321203181E1,1.017772705E3
5.331203181E1,1.017803711E3
5.341203181E1,1.017842285E3
5.351203181E1,1.017868652E3
5.361203181E1,1.017895020E3
5.371203181E1,1.017972900E3
5.381203181E1,1.017992188E3
5.391203181E1,1.018031738E3
5.401203181E1,1.018083740E3
5.411203181E1,1.018083740E3
5.421203181E1,1.018107666E3
5.431203181E1,1.018123535E3
5.441203181E1,1.018123535E3
5.451203181E1,1.018135498E3
5.461203181E1,1.018161865E3
5.471203181E1,1.018161865E3
5.481203181E1,1.018187988E3
5.491203181E1,1.018223633E3
5.501203181E1,1.018223633E3
5.511203181E1,1.018240234E3
5.521203181E1,1.018266113E3
5.531203181E1,1.018266113E3
5.541203181E1,1.018270996E3
5.551203181E1,1.018299805E3
5.561203181E1,1.018299805E3
5.571203181E1,1.018336426E3
5.581203181E1,1.018360107E3
5.591203181E1,1.018360107E3
5.601203181E1,1.018377197E3
5.611203181E1,1.018395264E3
5.621203181E1,1.018388672E3
5.631203181E1,1.018401123E3
5.641203181E1,1.018409424E3
5.651203181E1,1.018420410E3
5.661203181E1,1.018432129E3
5.671203181E1,1.018440918E3
5.681203181E1,1.018462646E3
5.691203181E1,1.018450439E3
5.701203181E1,1.018459961E3
5.711203181E1,1.018487061E3
5.721203181E1,1.018485596E3
5.731203181E1,1.018490234E3
5.741203181E1,1.018509033E3
5.751203181E1,1.018509521E3
5.761203181E1,1.018505615E3
5.771203181E1,1.018506348E3
5.781203181E1,1.018517822E3
5.791203181E1,1.018510498E3
5.801203181E1,1.018510986E3
5.811203181E1,1.018510742E3
5.821203181E1,1.018485107E3
5.831203181E1,1.018490967E3
5.841203181E1,1.018490967E3
5.851203181E1,1.018475586E3
5.861203181E1,1.018453125E3
5.871203181E1,1.018444824E3
5.881203181E1,1.018442139E3
5.891203181E1,1.018396729E3
5.901203181E1,1.018391357E3
5.911203181E1,1.018342041E3
5.921203181E1,1.018342041E3
5.931203181E1,1.018334717E3
5.941203181E1,1.018273438E3
5.951203181E1,1.018273438E3
5.961203181E1,1.018234863E3
5.971203181E1,1.018167725E3
