"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.747723958E0,3.289118782E-2,6.078869104E-2,1.604711637E-2
2.757698958E0,3.497055545E-2,5.130538344E-2,1.585109718E-2
2.767674958E0,3.445523232E-2,3.492135182E-2,1.097058784E-2
2.777649958E0,2.928575501E-2,1.868293248E-2,4.840923008E-3
2.787624958E0,2.245261706E-2,1.505277772E-2,-6.092359545E-4
2.797599958E0,1.504980121E-2,1.671277732E-2,-2.474450041E-3
2.807574958E0,8.057671599E-3,1.257848553E-2,-2.176708542E-3
2.817550958E0,4.003035370E-3,6.893916987E-3,-3.958693705E-3
2.827525958E0,4.582805559E-3,1.012325753E-3,-5.496136844E-3
2.837500958E0,6.666746922E-3,-4.803956486E-3,-9.702200070E-3
2.847475958E0,1.470120391E-3,-6.474025082E-3,-9.503794834E-3
2.857450958E0,-5.315769464E-3,-4.482123069E-3,-5.332252476E-3
2.867426958E0,-1.003835257E-2,-6.184149068E-3,-2.019546228E-3
2.877401958E0,-9.831130505E-3,-1.152239554E-2,1.671604346E-3
2.887376958E0,-1.209614892E-2,-1.092558075E-2,1.802365528E-3
2.897351958E0,-1.502613351E-2,-1.121591311E-2,2.138658194E-3
2.907326958E0,-1.588127390E-2,-1.524154749E-2,2.547986107E-3
2.917301958E0,-1.777822524E-2,-2.389942110E-2,2.500777482E-4
2.927277958E0,-1.891352981E-2,-3.082497232E-2,-3.120418871E-3
2.937252958E0,-1.897492073E-2,-3.644698486E-2,-5.609042943E-3
2.947227958E0,-1.929876208E-2,-3.640943766E-2,-9.352382272E-3
2.957202958E0,-1.992233656E-2,-3.004972450E-2,-1.056368835E-2
2.967177958E0,-1.924482733E-2,-2.654873393E-2,-8.809996769E-3
2.977153958E0,-1.981793158E-2,-2.491062880E-2,-2.581518376E-3
2.987128958E0,-1.501412038E-2,-2.018404938E-2,2.194594592E-3
2.997103958E0,-1.168403123E-2,-2.074563876E-2,5.071686581E-3
3.007078958E0,-1.196845714E-2,-2.807998471E-2,5.569431465E-3
3.017053958E0,-1.325950213E-2,-3.781621903E-2,2.740033204E-3
3.027029958E0,-1.717967540E-2,-4.208606482E-2,-3.194022225E-3
3.037004958E0,-2.095676400E-2,-4.223956168E-2,-7.648536470E-3
3.046979958E0,-2.745753899E-2,-4.048453644E-2,-7.838153280E-3
3.056954958E0,-3.063298203E-2,-3.802498430E-2,-6.794760935E-3
3.066929958E0,-3.476381302E-2,-4.280535877E-2,-4.079668317E-3
3.076905958E0,-3.460923582E-2,-5.021877587E-2,-1.274937065E-3
3.086880958E0,-3.445370868E-2,-6.411860883E-2,-3.686632845E-4
3.096855958E0,-3.190073743E-2,-7.928779721E-2,-8.842403768E-4
3.106830958E0,-2.978965268E-2,-9.186830372E-2,-1.728995121E-3
3.116805958E0,-3.607362509E-2,-9.644398838E-2,-5.250548478E-3
3.126781958E0,-4.322474450E-2,-9.155229479E-2,-5.202878267E-3
3.136756958E0,-4.707113281E-2,-7.724253833E-2,-1.625852892E-3
3.146731958E0,-4.245161638E-2,-6.161057949E-2,3.760124091E-3
3.156706958E0,-3.570167348E-2,-5.366293713E-2,1.107167732E-2
3.166681958E0,-2.757051215E-2,-5.084051937E-2,1.187808253E-2
3.176656958E0,-2.852497250E-2,-5.430762842E-2,1.201243885E-2
3.186632958E0,-2.926879190E-2,-6.774673611E-2,1.104091760E-2
3.196607958E0,-1.683857106E-2,-7.849691808E-2,1.030459814E-2
3.206582958E0,-8.247745223E-3,-9.105212241E-2,1.014347654E-2
3.216557958E0,-8.273705840E-3,-1.093377471E-1,3.781161737E-3
3.226532958E0,-9.067859501E-3,-1.194961071E-1,4.318854306E-3
3.236508958E0,-1.103986707E-2,-1.161994711E-1,1.805907465E-3
3.246483958E0,-1.524846070E-2,-1.039963290E-1,5.876815878E-3
3.256458958E0,-1.810449921E-2,-8.711110055E-2,1.139213331E-2
