"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.986495792E0,-8.096192032E-2,1.194937527E-1,-1.792037189E-1
2.996471792E0,-8.072121441E-2,1.238151714E-1,-2.080886811E-1
3.006447792E0,-8.003624529E-2,8.566059917E-2,-2.201512158E-1
3.016424792E0,-8.130249381E-2,6.481461227E-2,-2.273101062E-1
3.026400792E0,-8.307189494E-2,6.467266381E-2,-2.326271087E-1
3.036376792E0,-7.623831928E-2,4.220020771E-2,-2.295791656E-1
3.046352792E0,-7.790412009E-2,2.660766430E-2,-2.232882380E-1
3.056329792E0,-8.279301971E-2,2.374504507E-2,-2.215104401E-1
3.066305792E0,-8.500770479E-2,2.395863086E-2,-2.162791938E-1
3.076281792E0,-7.788206637E-2,2.469436079E-2,-2.115526348E-1
3.086257792E0,-6.006924435E-2,2.906487323E-2,-2.016257048E-1
3.096234792E0,-4.401597753E-2,2.368608676E-2,-1.895075291E-1
3.106210792E0,-3.573061526E-2,2.780226804E-2,-1.730649024E-1
3.116186792E0,-3.409388289E-2,3.243794665E-2,-1.585461199E-1
3.126162792E0,-3.480867669E-2,2.805491537E-2,-1.455499083E-1
3.136139792E0,-3.150200471E-2,2.837174200E-2,-1.329809874E-1
3.146115792E0,-2.552214265E-2,3.877937421E-2,-1.208010092E-1
3.156091792E0,-1.630072482E-2,4.330240190E-2,-1.115072668E-1
3.166067792E0,-6.541222101E-4,2.871786430E-2,-1.028285548E-1
3.176044792E0,1.272649132E-2,8.912056219E-4,-9.868045151E-2
3.186020792E0,1.447858475E-2,-2.582269534E-2,-9.607002139E-2
3.195996792E0,1.538614556E-2,-4.620635509E-2,-8.972971141E-2
3.205972458E0,1.533980668E-2,-5.802280083E-2,-7.610525191E-2
3.215949458E0,2.472749352E-2,-7.076460868E-2,-5.323014036E-2
3.225925458E0,3.830854967E-2,-8.148515970E-2,-3.219436482E-2
3.235901458E0,5.603517219E-2,-9.366281331E-2,-1.144534349E-2
3.245878458E0,6.779356301E-2,-1.127829775E-1,9.892219678E-4
3.255854458E0,7.879295200E-2,-1.302743554E-1,8.962257765E-3
3.265830458E0,8.026621491E-2,-1.489969194E-1,9.572654031E-3
3.275806458E0,8.170990646E-2,-1.674401164E-1,1.628718153E-2
3.285783458E0,8.583781123E-2,-1.993916482E-1,2.762345970E-2
3.295759458E0,8.233801275E-2,-2.205635011E-1,3.521851450E-2
3.305735458E0,7.766523212E-2,-2.185975611E-1,4.051234573E-2
3.315711458E0,7.017047703E-2,-2.031548619E-1,4.431577027E-2
3.325688458E0,6.725591421E-2,-1.698251367E-1,4.471471161E-2
3.335664458E0,6.757659465E-2,-1.308949739E-1,4.281269759E-2
3.345640458E0,6.668896228E-2,-8.827772737E-2,4.010479525E-2
3.355616458E0,7.200969756E-2,-6.226983294E-2,5.694416538E-2
3.365593458E0,7.928145677E-2,-5.882396922E-2,7.205813378E-2
3.375569458E0,8.077576756E-2,-6.955836713E-2,7.627901435E-2
3.385545458E0,7.040674984E-2,-6.608160585E-2,8.186099678E-2
3.395521458E0,5.576516688E-2,-4.946384206E-2,8.940375596E-2
3.405498458E0,4.885719344E-2,-3.921386972E-2,9.315801412E-2
3.415474458E0,3.642849252E-2,-2.737718448E-2,1.036434397E-1
3.425450458E0,3.210538253E-2,-1.633545198E-2,1.247812137E-1
3.435426458E0,2.726898715E-2,8.698882535E-3,1.396054775E-1
3.445403458E0,1.993916743E-2,4.392771050E-2,1.436470896E-1
3.455379458E0,1.290105656E-2,7.161650807E-2,1.346597522E-1
3.465355458E0,2.140554367E-3,7.763712108E-2,1.207521930E-1
3.475331458E0,1.851027948E-3,9.254833311E-2,1.085264683E-1
3.485308458E0,-2.809503814E-3,1.172108054E-1,1.053125635E-1
3.495284458E0,-8.670588024E-3,1.385645568E-1,1.066026986E-1
3.505260458E0,-1.903055049E-2,1.564386338E-1,1.082796901E-1
3.515236458E0,-3.050207905E-2,1.657200903E-1,1.072394773E-1
3.525213458E0,-4.029025882E-2,1.695542485E-1,9.769337624E-2
3.535189458E0,-4.424744472E-2,1.718826592E-1,8.295813948E-2
3.545165458E0,-4.416595399E-2,1.684474498E-1,7.005165517E-2
3.555141458E0,-4.480276257E-2,1.718268991E-1,6.700795144E-2
3.565118458E0,-4.979512468E-2,1.818683594E-1,6.732460111E-2
3.575094458E0,-6.520377100E-2,1.985839605E-1,7.120437920E-2
3.585070458E0,-9.196827561E-2,2.142060548E-1,7.668383420E-2
3.595046458E0,-1.138320342E-1,2.367627621E-1,6.588923931E-2
3.605023458E0,-1.134546623E-1,2.628356516E-1,4.476504400E-2
3.614999458E0,-9.127917886E-2,2.785514891E-1,1.618172042E-2
3.624975458E0,-6.802019477E-2,2.796708047E-1,-1.481800526E-2
3.634951458E0,-5.845225602E-2,2.545702457E-1,-4.419134185E-2
3.644928458E0,-5.834333226E-2,2.100938708E-1,-7.263523340E-2
3.654904458E0,-6.078900769E-2,1.658050567E-1,-9.908541292E-2
3.664880458E0,-6.132323667E-2,1.370623708E-1,-1.207560897E-1
3.674856458E0,-6.463643163E-2,1.220898852E-1,-1.449365765E-1
3.684833458E0,-7.453966141E-2,1.199393868E-1,-1.647843122E-1
3.694809458E0,-7.676681876E-2,1.120639816E-1,-1.774237901E-1
3.704785458E0,-7.329299301E-2,1.188470498E-1,-1.867243499E-1
3.714761458E0,-6.507039070E-2,1.088491827E-1,-1.850464344E-1
3.724738458E0,-5.408991501E-2,1.000295952E-1,-1.787123680E-1
3.734714458E0,-4.108969122E-2,1.137070581E-1,-1.660146862E-1
3.744690458E0,-4.574596509E-2,1.275589615E-1,-1.524895579E-1
3.754666458E0,-4.984115064E-2,1.235992834E-1,-1.344767809E-1
3.764643458E0,-4.717479274E-2,1.026564464E-1,-1.295952052E-1
