"Time (s)","X (hPa)"
2.193342946E1,1.017551514E3
2.203342946E1,1.017562988E3
2.213342946E1,1.017589844E3
2.223342946E1,1.017589844E3
2.233342946E1,1.017576660E3
2.243342946E1,1.017532227E3
2.253342946E1,1.017532227E3
2.263342946E1,1.017531250E3
2.273342946E1,1.017540771E3
2.283342946E1,1.017540771E3
2.293342946E1,1.017533447E3
2.303342946E1,1.017594482E3
2.313342946E1,1.017594482E3
2.323342946E1,1.017561279E3
2.333342946E1,1.017515381E3
2.343342946E1,1.017515381E3
2.353342946E1,1.017429932E3
2.363342946E1,1.017412842E3
2.373342946E1,1.017412842E3
2.383342946E1,1.017459717E3
2.393342946E1,1.017493896E3
2.403342946E1,1.017493896E3
2.413342946E1,1.017471680E3
2.423342946E1,1.017450684E3
2.433342946E1,1.017452148E3
2.443342946E1,1.017477539E3
2.453342946E1,1.017480957E3
2.463342946E1,1.017490967E3
2.473342946E1,1.017502686E3
2.483342946E1,1.017511475E3
2.493342946E1,1.017500244E3
2.503342946E1,1.017484375E3
2.513342946E1,1.017492188E3
2.523342946E1,1.017466064E3
2.533342946E1,1.017479736E3
2.543342946E1,1.017463623E3
2.553342946E1,1.017491211E3
2.563342946E1,1.017495850E3
2.573342946E1,1.017452637E3
2.583342946E1,1.017433105E3
2.593342946E1,1.017422119E3
2.603342946E1,1.017422363E3
2.613342946E1,1.017421387E3
2.623342946E1,1.017437500E3
2.633342946E1,1.017460938E3
2.643342946E1,1.017447266E3
2.653342946E1,1.017425781E3
2.663342946E1,1.017398926E3
2.673342946E1,1.017407471E3
2.683342946E1,1.017416260E3
2.693342946E1,1.017431152E3
2.703342946E1,1.017428223E3
2.713342946E1,1.017433594E3
2.723342946E1,1.017409180E3
2.733342946E1,1.017409180E3
2.743342946E1,1.017411377E3
2.753342946E1,1.017395264E3
2.763342946E1,1.017395264E3
2.773342946E1,1.017379395E3
2.783342946E1,1.017356934E3
2.793342946E1,1.017356934E3
2.803342946E1,1.017342285E3
2.813342946E1,1.017452148E3
2.823342946E1,1.017452148E3
2.833342946E1,1.017537109E3
2.843342946E1,1.017508545E3
2.853342946E1,1.017508545E3
2.863342946E1,1.017350342E3
2.873342946E1,1.017278320E3
2.883342946E1,1.017278320E3
2.893342946E1,1.017191650E3
2.903342946E1,1.017242676E3
2.913342946E1,1.017242676E3
2.923342946E1,1.017354980E3
2.933342946E1,1.017404541E3
2.943342946E1,1.017381592E3
2.953342946E1,1.017379639E3
2.963342946E1,1.017373535E3
2.973342946E1,1.017375732E3
2.983342946E1,1.017403564E3
2.993342946E1,1.017415771E3
3.003342946E1,1.017443848E3
3.013342946E1,1.017434326E3
3.023342946E1,1.017415283E3
3.033342946E1,1.017377441E3
3.043342946E1,1.017346680E3
3.053342946E1,1.017330322E3
3.063342946E1,1.017305420E3
3.073342946E1,1.017305664E3
3.083342946E1,1.017281250E3
3.093342946E1,1.017305420E3
3.103342946E1,1.017305176E3
3.113342946E1,1.017318848E3
3.123342946E1,1.017318115E3
3.133342946E1,1.017341064E3
3.143342946E1,1.017338623E3
3.153342946E1,1.017335449E3
3.163342946E1,1.017328125E3
3.173342946E1,1.017366943E3
3.183342946E1,1.017376465E3
3.193342946E1,1.017375977E3
3.203342946E1,1.017363525E3
3.213342946E1,1.017342529E3
3.223342946E1,1.017288086E3
3.233342946E1,1.017285645E3
3.243342946E1,1.017259033E3
3.253342946E1,1.017256348E3
3.263342946E1,1.017270264E3
3.273342946E1,1.017270264E3
3.283342946E1,1.017276367E3
3.293342946E1,1.017305420E3
3.303342946E1,1.017305420E3
3.313342946E1,1.017309570E3
3.323342946E1,1.017289062E3
3.333342946E1,1.017289062E3
