"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.511008640E-1,-2.596177394E-3,-6.849326193E-2,2.168571576E-2
7.611008640E-1,7.131851465E-2,-7.635815564E-5,2.657263726E-2
7.711008640E-1,1.256855279E-1,5.856670439E-2,2.229658142E-2
7.811008640E-1,1.550070494E-1,1.147663072E-1,1.374446787E-2
7.911008640E-1,1.482875347E-1,1.483639032E-1,-3.054326226E-4
8.011008640E-1,9.269879758E-2,1.453095675E-1,-1.557706390E-2
8.111008640E-1,1.084285788E-2,8.910996467E-2,-2.107485011E-2
8.211008640E-1,-6.001751125E-2,-6.795875728E-3,-1.435533352E-2
8.311008640E-1,-8.689557761E-2,-6.727153808E-2,-1.252273750E-2
8.411008640E-1,-7.467827946E-2,-7.154759020E-2,-1.985312067E-2
8.511008640E-1,-4.535674304E-2,-5.810855702E-2,-1.802052557E-2
8.611010970E-1,-2.580905706E-2,-3.061962128E-2,-1.374446787E-2
8.711010970E-1,-1.725694351E-2,-6.872233935E-4,-1.496619824E-2
8.811010970E-1,9.010262787E-3,5.978843570E-2,-4.001167417E-2
8.911010970E-1,4.382958263E-2,9.888381511E-2,-5.100724846E-2
9.011010970E-1,6.704246253E-2,1.233184189E-1,-4.978551716E-2
9.111008630E-1,7.131851465E-2,1.104902476E-1,-3.756821156E-2
9.211008630E-1,6.765332818E-2,1.043815985E-1,-2.901609987E-2
9.311008630E-1,5.054909736E-2,1.111011133E-1,-2.596177347E-2
9.411008630E-1,2.550362423E-2,1.208749637E-1,-2.657263726E-2
9.511008630E-1,-5.039638374E-3,1.043815985E-1,-2.290744707E-2
9.611008630E-1,-3.130684420E-2,5.001459271E-2,-2.412917651E-2
9.711008630E-1,-3.313944116E-2,-7.635815564E-5,-2.351831272E-2
9.811008630E-1,-3.069597855E-2,-4.711298272E-2,-2.596177347E-2
9.911008630E-1,-2.947424725E-2,-9.353873879E-2,-2.412917651E-2
1.001100863E0,-1.481348183E-2,-1.088103727E-1,-1.374446787E-2
1.011100863E0,1.328631863E-2,-8.926268667E-2,2.138028387E-3
1.021100863E0,4.444044828E-2,-4.955644161E-2,9.468411095E-3
1.031100863E0,6.215553731E-2,-4.963280167E-3,1.069014147E-2
1.041100863E0,7.437284291E-2,4.390593991E-2,5.803219974E-3
1.051100863E0,6.948592514E-2,7.383833826E-2,-2.748893574E-3
1.061100863E0,4.077525437E-2,6.895141304E-2,-1.007927675E-2
1.071100863E0,-7.483099122E-3,2.069306001E-2,-1.802052557E-2
1.081100863E0,-3.802636266E-2,-3.733913973E-2,-1.863138936E-2
1.091100863E0,-4.963280261E-2,-9.048441797E-2,-2.962696366E-2
1.101100863E0,-2.641992271E-2,-7.276932150E-2,-4.581489135E-3
1.111101096E0,2.977968007E-2,-6.910412759E-2,1.496619824E-2
1.121101096E0,5.726861581E-2,-6.055201590E-2,3.390302137E-2
1.131101096E0,2.183843218E-2,-3.061962128E-2,4.184427112E-2
