"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.398438524E0,-3.998316765E0,1.879448295E0,1.058506489E1
1.408438290E0,-3.979163170E0,1.867477298E0,1.075744724E1
1.418438290E0,-3.773261786E0,1.711854219E0,1.052760410E1
1.428438290E0,-3.569754839E0,1.644816518E0,1.015650272E1
1.438438290E0,-3.315969467E0,1.513135433E0,9.237129211E0
1.448438290E0,-3.248931646E0,1.561019540E0,8.899546623E0
1.458438290E0,-3.335123062E0,1.711854219E0,8.719982147E0
1.468438290E0,-3.521870613E0,1.747767210E0,8.885181427E0
1.478438290E0,-3.766079187E0,1.838746905E0,9.366415977E0
1.488438290E0,-3.890577793E0,1.855506301E0,9.500492096E0
1.498438290E0,-3.794809580E0,1.675941229E0,9.047987938E0
1.508438290E0,-3.586514235E0,1.520318031E0,8.403946877E0
1.518438290E0,-3.315969467E0,1.474828243E0,7.544428825E0
1.528438290E0,-3.299209833E0,1.537077546E0,7.300220490E0
1.538438290E0,-3.373430252E0,1.666364431E0,7.565976620E0
1.548438290E0,-3.493140221E0,1.620874524E0,8.075942039E0
1.558438290E0,-3.758896589E0,1.711854219E0,9.186851501E0
1.568438290E0,-4.000710964E0,1.769315004E0,9.969755173E0
1.578438290E0,-4.259284973E0,1.999158382E0,1.069040966E1
1.588438290E0,-4.153939724E0,2.020706177E0,1.070716953E1
1.598438290E0,-3.799597979E0,1.723825216E0,1.027860737E1
1.608438523E0,-3.471592426E0,1.577778935E0,9.996091843E0
1.618438523E0,-3.074155092E0,1.367089152E0,9.526827812E0
1.628438523E0,-2.985569477E0,1.364694953E0,9.318531990E0
1.638438523E0,-2.966415882E0,1.376665950E0,9.112630844E0
1.648438523E0,-2.980781078E0,1.412579060E0,8.724770546E0
1.658438289E0,-3.050212860E0,1.572990537E0,8.243535995E0
1.668438289E0,-3.107673883E0,1.709460020E0,8.107066154E0
1.678438289E0,-3.136404276E0,1.874659896E0,8.126219749E0
1.688438289E0,-3.136404276E0,1.975216389E0,8.226776123E0
1.698438289E0,-3.198653460E0,1.848323703E0,8.348880768E0
1.708438289E0,-3.134010077E0,1.728613615E0,8.382399559E0
1.718438289E0,-3.210624456E0,1.714248419E0,8.504503250E0
1.728438289E0,-3.306392431E0,1.716642618E0,8.619425774E0
1.738438289E0,-3.433285236E0,1.719036818E0,8.885181427E0
1.748438289E0,-3.519476414E0,1.728613615E0,8.978555679E0
1.758438289E0,-3.560178041E0,1.807622313E0,9.160514832E0
1.768438289E0,-3.586514235E0,1.821987510E0,9.318531990E0
1.778438289E0,-3.514688015E0,1.869871497E0,9.569923401E0
1.788438289E0,-3.351882458E0,1.869871497E0,9.598653793E0
1.798438289E0,-3.299209833E0,1.790862918E0,9.438241959E0
1.808438289E0,-3.239354849E0,1.745373011E0,9.306561470E0
1.818438289E0,-3.191470861E0,1.668758631E0,9.031228065E0
1.828438289E0,-3.167528868E0,1.616086125E0,8.940248489E0
1.838438289E0,-3.160346270E0,1.584961534E0,8.688857079E0
1.848438289E0,-3.138798475E0,1.592144132E0,8.511686325E0
1.858438522E0,-3.253720045E0,1.647210717E0,8.265083313E0
1.868438522E0,-3.301604033E0,1.663970232E0,8.171710014E0
1.878438522E0,-3.296815634E0,1.651999116E0,8.157344818E0
1.888438522E0,-3.205836058E0,1.637633920E0,7.965808392E0
1.898438522E0,-3.122039080E0,1.692700624E0,7.961019993E0
1.908438288E0,-3.078943491E0,1.687912226E0,8.212410927E0
1.918438288E0,-3.244143248E0,1.685518026E0,8.619425774E0
1.928438288E0,-3.282450438E0,1.675941229E0,8.863634109E0
1.938438288E0,-3.471592426E0,1.731007814E0,9.253889084E0
1.948438288E0,-3.598485231E0,1.778891921E0,9.490914345E0
1.958438288E0,-3.572149038E0,1.862688899E0,9.751882553E0
1.968438521E0,-3.476380825E0,1.826775908E0,9.759065628E0
1.978438521E0,-3.289633036E0,1.714248419E0,9.392752647E0
1.988438521E0,-3.122039080E0,1.539471745E0,9.148544312E0
1.998438521E0,-3.062183857E0,1.668758631E0,9.031228065E0
2.008438521E0,-3.086126089E0,1.726219416E0,8.966584206E0
2.018438521E0,-3.124433279E0,1.774103403E0,8.731952667E0
2.028438521E0,-3.210624456E0,1.764526606E0,8.681674957E0
2.038438521E0,-3.236960649E0,1.934514999E0,8.648156166E0
2.048438521E0,-3.277662039E0,2.059013367E0,8.688857079E0
2.058438521E0,-3.289633036E0,2.078166962E0,8.787019730E0
2.068438521E0,-3.301604033E0,2.008735180E0,8.810961723E0
2.078438754E0,-3.217807055E0,1.807622313E0,8.830115318E0
2.088438754E0,-3.198653460E0,1.752555609E0,8.839692116E0
2.098438754E0,-3.184288263E0,1.647210717E0,8.787019730E0
2.108438987E0,-3.229778051E0,1.613691926E0,8.751106262E0
2.118438987E0,-3.399766445E0,1.618480325E0,8.688857079E0
2.128438987E0,-3.538630009E0,1.738190413E0,8.693645477E0
2.138438987E0,-3.548206806E0,1.886630893E0,8.767866135E0
2.148438987E0,-3.560178041E0,1.958456993E0,8.887576103E0
2.158438753E0,-3.521870613E0,1.963245392E0,9.155726433E0
2.168438753E0,-3.560178041E0,1.951274395E0,9.213187218E0
2.178438753E0,-3.529053211E0,1.867477298E0,9.287407875E0
2.188439019E0,-3.497928619E0,1.877054095E0,9.289801598E0
2.198439019E0,-3.368641853E0,1.860294700E0,9.316138268E0
2.208439019E0,-3.356670856E0,1.831564307E0,9.404723167E0
2.218439019E0,-3.354276657E0,1.824381709E0,9.387964249E0
2.228439019E0,-3.335123062E0,1.845929503E0,9.268254280E0
2.238439019E0,-3.215412855E0,1.812410712E0,8.731952667E0
2.248439019E0,-3.191470861E0,1.750161409E0,8.365639687E0
2.258439019E0,-3.138798475E0,1.771709204E0,7.779060364E0
2.268438785E0,-3.153163671E0,1.805228114E0,7.549217224E0
2.278438785E0,-3.145981073E0,1.905784607E0,7.398382664E0
2.288438785E0,-3.186682463E0,1.970427990E0,7.659350395E0
2.298439018E0,-3.509899616E0,2.092532396E0,8.310573578E0
2.308439018E0,-3.641580820E0,2.161964178E0,8.827720642E0
2.318439018E0,-3.813963413E0,2.260126352E0,9.593865395E0
2.328439018E0,-3.928884983E0,2.305616140E0,9.984120369E0
2.338439018E0,-3.995922565E0,2.327163935E0,1.024987698E1
2.348439018E0,-3.885789394E0,2.185906172E0,1.007031155E1
2.358439251E0,-3.354276657E0,1.759738207E0,1.003439903E1
2.368439251E0,-3.201047659E0,1.644816518E0,9.924264908E0
2.378439017E0,-3.179499865E0,1.522712231E0,9.744700432E0
2.388439017E0,-3.095702887E0,1.556231141E0,9.395146370E0
2.398439017E0,-3.007117271E0,1.599326730E0,8.655338287E0
2.408438783E0,-3.062183857E0,1.647210717E0,8.336909294E0
2.418438783E0,-3.227383852E0,1.833958507E0,8.291419983E0
2.428438783E0,-3.349488258E0,1.924938202E0,8.370428085E0
2.438438783E0,-3.418920040E0,1.989581585E0,8.449437141E0
2.448438783E0,-3.414131641E0,2.018311977E0,8.485349655E0
2.458438783E0,-3.390189648E0,1.991975784E0,8.609848976E0
2.468438783E0,-3.383007050E0,1.908178806E0,8.755894661E0
2.478438783E0,-3.387795448E0,1.848323703E0,9.052776337E0
2.488438516E0,-3.414131641E0,1.896207690E0,9.282619476E0
2.498438516E0,-3.572149038E0,1.905784607E0,9.694421768E0
2.508438516E0,-3.627215624E0,1.977610588E0,9.950601578E0
2.518438082E0,-3.655946016E0,2.054224968E0,1.026184750E1
2.528438082E0,-3.600879431E0,2.023100376E0,1.026184750E1
2.538438082E0,-3.414131641E0,1.912967205E0,9.974543571E0
2.548438082E0,-3.318363667E0,1.874659896E0,9.715970039E0
2.558438082E0,-3.095702887E0,1.805228114E0,9.304166794E0
2.568438082E0,-3.093308687E0,1.771709204E0,9.124602318E0
2.578438082E0,-3.181894064E0,1.726219416E0,8.791808128E0
2.588438082E0,-3.287238836E0,1.788468719E0,8.724770546E0
2.598437848E0,-3.347094059E0,1.972822189E0,8.753500938E0
2.608438081E0,-3.514688015E0,1.982398987E0,8.731952667E0
2.618438081E0,-3.603273630E0,2.106897593E0,8.868422508E0
2.628438081E0,-3.672705412E0,2.178723574E0,9.055170059E0
2.638438081E0,-3.663128614E0,2.097320795E0,9.210793495E0
2.648438081E0,-3.584120035E0,1.963245392E0,9.210793495E0
2.658437847E0,-3.509899616E0,1.850717902E0,9.217975616E0
2.668437847E0,-3.524264812E0,1.821987510E0,9.131784439E0
2.678437847E0,-3.531447411E0,1.872265697E0,9.043199539E0
2.688437847E0,-3.651157618E0,1.903390408E0,9.100660324E0
2.698437847E0,-3.615244627E0,2.006340981E0,9.332897186E0
2.708437847E0,-3.639186621E0,2.056619167E0,9.457395554E0
2.718437847E0,-3.605667830E0,2.111685991E0,9.514857292E0
2.728437847E0,-3.490746021E0,2.085349798E0,9.543587685E0
2.738437847E0,-3.387795448E0,1.867477298E0,9.471760750E0
2.748437847E0,-3.268085241E0,1.819593310E0,9.325715065E0
2.758437847E0,-3.208230257E0,1.764526606E0,8.978555679E0
2.768437847E0,-3.198653460E0,1.707065821E0,8.868422508E0
2.778437847E0,-3.102885485E0,1.692700624E0,8.617031097E0
2.788437847E0,-3.028665066E0,1.771709204E0,8.473379135E0
2.798437847E0,-3.062183857E0,1.850717902E0,8.497321129E0
2.808437847E0,-3.141192675E0,1.936909199E0,8.576330185E0
2.818438280E0,-3.299209833E0,2.011129379E0,8.794201851E0
2.828438280E0,-3.380612850E0,2.042253971E0,8.882787704E0
2.838438280E0,-3.442862034E0,2.032677174E0,9.129390717E0
2.848438280E0,-3.416525841E0,2.056619167E0,9.268254280E0
2.858438513E0,-3.394978046E0,2.020706177E0,9.407117844E0
2.868438513E0,-3.347094059E0,1.956062794E0,9.493309021E0
2.878438513E0,-3.205836058E0,1.845929503E0,9.529222488E0
2.888438513E0,-3.148375273E0,1.807622313E0,9.493309021E0
2.898438513E0,-3.227383852E0,1.824381709E0,9.452607155E0
2.908438279E0,-3.308786631E0,1.886630893E0,9.431059837E0
2.918438279E0,-3.368641853E0,1.898601890E0,9.390357971E0
2.928438279E0,-3.354276657E0,1.841141105E0,9.306561470E0
2.938438279E0,-3.208230257E0,1.790862918E0,9.007286072E0
2.948438279E0,-3.162740469E0,1.719036818E0,8.798990250E0
2.958438279E0,-3.088520288E0,1.742978811E0,8.298602104E0
2.968438279E0,-3.045424461E0,1.821987510E0,8.068758965E0
2.978438279E0,-3.301604033E0,1.879448295E0,8.308178902E0
2.988438545E0,-3.399766445E0,1.869871497E0,8.482955933E0
2.998438545E0,-3.533841610E0,1.960851192E0,8.911518097E0
3.008438545E0,-3.624821424E0,2.061407566E0,9.112630844E0
3.018438545E0,-3.672705412E0,2.161964178E0,9.402329445E0
3.028438545E0,-3.653551817E0,2.133233786E0,9.502885818E0
3.038438545E0,-3.560178041E0,2.003946781E0,9.512462616E0
3.048438545E0,-3.483563423E0,1.917755604E0,9.421483040E0
3.058438545E0,-3.469198227E0,1.841141105E0,9.397541046E0
3.068438545E0,-3.593696833E0,1.843535304E0,9.471760750E0
3.078438545E0,-3.538630009E0,1.915361404E0,9.423876762E0
3.088438545E0,-3.529053211E0,1.872265697E0,9.313743591E0
3.098438545E0,-3.552995205E0,1.972822189E0,9.033622742E0
3.108438778E0,-3.548206806E0,2.080561161E0,8.933065414E0
3.118438778E0,-3.533841610E0,2.185906172E0,8.839692116E0
3.128438778E0,-3.521870613E0,2.212242365E0,8.832509041E0
3.138438778E0,-3.440467834E0,2.272097349E0,8.933065414E0
3.148438778E0,-3.481169224E0,2.274491549E0,8.968978882E0
3.158438544E0,-3.497928619E0,2.264914751E0,8.961795807E0
3.168438544E0,-3.442862034E0,2.317587137E0,8.889969826E0
3.178438544E0,-3.356670856E0,2.422932148E0,8.688857079E0
3.188438544E0,-3.246537447E0,2.525882721E0,8.585906982E0
3.198438544E0,-3.167528868E0,2.571372509E0,8.418312073E0
3.208438544E0,-3.155557871E0,2.636016130E0,8.312967300E0
3.218438544E0,-3.205836058E0,2.755726099E0,8.380004883E0
3.228438544E0,-3.332728863E0,2.853888512E0,8.482955933E0
3.238438544E0,-3.512293816E0,2.885013103E0,8.832509041E0
3.248438544E0,-3.533841610E0,2.827552319E0,9.040804863E0
3.258438544E0,-3.397372246E0,2.724601507E0,9.095871925E0
3.268438544E0,-3.301604033E0,2.580949545E0,9.086295128E0
3.278438544E0,-3.179499865E0,2.463633537E0,8.973767281E0
3.288438210E0,-3.129221678E0,2.319981337E0,8.923488617E0
3.298438210E0,-3.239354849E0,2.274491549E0,8.846874237E0
3.308438210E0,-3.327940464E0,2.296039343E0,8.875604630E0
3.318438210E0,-3.471592426E0,2.406172752E0,9.076718330E0
3.328438210E0,-3.485957623E0,2.427720547E0,9.179668427E0
3.338438210E0,-3.435679436E0,2.475604534E0,9.047987938E0
3.348438210E0,-3.335123062E0,2.489969730E0,8.827720642E0
3.358438443E0,-3.239354849E0,2.549824715E0,8.504503250E0
3.368438443E0,-3.239354849E0,2.614468336E0,8.413523674E0
3.378438443E0,-3.208230257E0,2.590526342E0,8.475772858E0
3.388438443E0,-3.210624456E0,2.540247917E0,8.538022995E0
3.398438443E0,-3.330334663E0,2.633621931E0,8.708010674E0
3.408438209E0,-3.373430252E0,2.676717520E0,8.798990250E0
3.418438209E0,-3.505111217E0,2.772485495E0,8.937853813E0
3.428438209E0,-3.627215624E0,2.784456491E0,9.081506729E0
3.438438209E0,-3.550601006E0,2.731784105E0,9.201216698E0
3.448438209E0,-3.418920040E0,2.638410330E0,9.217975616E0
3.458438209E0,-3.323152065E0,2.640804529E0,9.194033623E0
3.468438209E0,-3.232172251E0,2.559401512E0,9.186851501E0
3.478438209E0,-3.160346270E0,2.521094322E0,9.083900452E0
3.488438209E0,-3.102885485E0,2.499546528E0,8.976161003E0
3.498438209E0,-3.107673883E0,2.571372509E0,8.918700218E0
3.508438442E0,-3.280056238E0,2.616862535E0,8.904335022E0
3.518438442E0,-3.289633036E0,2.600103140E0,8.873210907E0
3.528438442E0,-3.292027235E0,2.681505919E0,8.770259857E0
3.538438442E0,-3.344699860E0,2.681505919E0,8.612242699E0
3.548438442E0,-3.344699860E0,2.736572504E0,8.540416718E0
3.558438442E0,-3.342305660E0,2.717418909E0,8.480561256E0
3.568438442E0,-3.275267839E0,2.717418909E0,8.518868446E0
3.578438442E0,-3.260902643E0,2.777273893E0,8.724770546E0
3.588438508E0,-3.299209833E0,2.801215887E0,8.830115318E0
3.598438508E0,-3.359065056E0,2.846705914E0,8.992920876E0
3.608438741E0,-3.462015629E0,2.880224705E0,9.067141533E0
3.618438741E0,-3.502717018E0,2.889801502E0,9.203610420E0
3.628438741E0,-3.476380825E0,2.825158119E0,9.184456825E0
3.638438741E0,-3.459621429E0,2.858676910E0,9.079112053E0
3.648438741E0,-3.409343243E0,2.808398485E0,9.009679794E0
3.658438507E0,-3.303998232E0,2.853888512E0,8.815750122E0
3.668438507E0,-3.181894064E0,2.801215887E0,8.679280281E0
3.678438507E0,-3.155557871E0,2.693476915E0,8.439860344E0
3.688438507E0,-3.102885485E0,2.808398485E0,8.274660110E0
3.698438507E0,-2.985569477E0,2.813186884E0,8.004115105E0
3.708438507E0,-3.007117271E0,2.992752075E0,8.018480301E0
3.718438507E0,-3.165134668E0,3.045424461E0,8.128614426E0
3.728438507E0,-3.215412855E0,3.102885485E0,8.269871712E0
3.738438507E0,-3.514688015E0,3.488351822E0,8.497321129E0
3.748438507E0,-3.476380825E0,3.567360640E0,8.753500938E0
3.758438507E0,-3.308786631E0,3.768473387E0,9.131784439E0
3.768438507E0,-3.260902643E0,3.732560396E0,9.189245224E0
3.778438507E0,-3.045424461E0,3.615244627E0,9.162909508E0
3.788438507E0,-2.877830505E0,3.514688015E0,8.894758224E0
3.798438507E0,-2.664746523E0,3.438073635E0,8.463802338E0
3.808438273E0,-2.724601507E0,3.397372246E0,8.245929718E0
3.818438273E0,-2.975992680E0,3.373430252E0,8.135796547E0
3.828438273E0,-3.062183857E0,3.356670856E0,8.274660110E0
3.838438273E0,-3.078943491E0,3.457227230E0,8.662521362E0
3.848438273E0,-3.234566450E0,3.476380825E0,8.638579369E0
3.858438506E0,-3.327940464E0,3.327940464E0,8.664915085E0
3.868438506E0,-3.411737442E0,3.268085241E0,8.660126686E0
3.878438506E0,-3.569754839E0,3.270479441E0,8.748712540E0
3.888438506E0,-3.586514235E0,3.253720045E0,8.803778648E0
3.898438506E0,-3.627215624E0,3.217807055E0,8.954613686E0
3.908438272E0,-3.675099611E0,3.270479441E0,9.036016464E0
3.918438272E0,-3.608062029E0,3.256114244E0,9.098265648E0
3.928438272E0,-3.488351822E0,3.181894064E0,9.021651268E0
3.938438272E0,-3.366247654E0,3.205836058E0,8.755894661E0
3.948438272E0,-3.375824451E0,3.217807055E0,8.595483780E0
3.958438272E0,-3.471592426E0,3.311181068E0,8.511686325E0
3.968438505E0,-3.538630009E0,3.318363667E0,8.542811394E0
3.978438505E0,-3.639186621E0,3.385401249E0,8.657732964E0
3.988438505E0,-3.701435804E0,3.478775024E0,8.703222275E0
3.998438505E0,-3.699041605E0,3.574543238E0,8.688857079E0
4.008438505E0,-3.660734415E0,3.562572241E0,8.681674957E0
4.018438505E0,-3.399766445E0,3.426102638E0,8.583512306E0
4.028438505E0,-3.256114244E0,3.318363667E0,8.430283546E0
4.038438505E0,-3.117250681E0,3.203441858E0,8.253112793E0
4.048438738E0,-3.062183857E0,3.205836058E0,8.210017204E0
4.058438738E0,-3.181894064E0,3.347094059E0,8.253112793E0
4.068438738E0,-3.327940464E0,3.406949043E0,8.528446198E0
4.078438738E0,-3.500322819E0,3.552995205E0,8.777442932E0
4.088438738E0,-3.519476414E0,3.620033026E0,8.842085838E0
4.098438738E0,-3.560178041E0,3.727771997E0,9.012074471E0
4.108438971E0,-3.509899616E0,3.682282209E0,9.105448723E0
4.118438971E0,-3.337517262E0,3.598485231E0,9.021651268E0
4.128438971E0,-3.236960649E0,3.509899616E0,8.921094894E0
4.138438971E0,-3.148375273E0,3.378218651E0,8.731952667E0
4.148438971E0,-3.157952070E0,3.351882458E0,8.609848976E0
4.158438737E0,-3.119644880E0,3.330334663E0,8.284236908E0
4.168438737E0,-3.124433279E0,3.361459255E0,8.085518837E0
4.182129460E0,-3.224989653E0,3.488351822E0,7.925107002E0
4.192129460E0,-3.282450438E0,3.529053211E0,7.958625793E0
4.202129460E0,-3.390189648E0,3.653551817E0,8.126219749E0
4.212129460E0,-3.502717018E0,3.699041605E0,8.248324394E0
4.222129460E0,-3.615244627E0,3.679888010E0,8.485349655E0
