"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.250387625E0,-1.310580850E0,-1.668785095E0,2.858387232E-1
1.260362625E0,-1.114981532E0,-8.595361710E-1,3.960075676E-1
1.270338625E0,-9.248843193E-1,-1.956936121E-1,4.867345989E-1
1.280313625E0,-8.263524175E-1,2.305828631E-1,5.536523461E-1
1.290289625E0,-7.712048888E-1,4.137027264E-1,6.164867282E-1
1.300264625E0,-6.413238645E-1,2.844786942E-1,6.343677044E-1
1.310240625E0,-4.337007403E-1,-3.011940420E-1,5.137438178E-1
1.320215625E0,-1.165014654E-1,-1.185756087E0,2.916633189E-1
1.330190625E0,1.434999704E-1,-1.754841447E0,7.883907109E-2
1.340166625E0,2.409511507E-1,-1.785413504E0,-5.997251254E-3
1.350141625E0,1.909876466E-1,-1.480265141E0,-8.020129800E-2
1.360117625E0,7.855537534E-2,-9.916667342E-1,-1.887226999E-1
1.370092625E0,-9.667014237E-4,-5.065246820E-1,-2.595020235E-1
1.380068625E0,4.233549535E-2,-8.737508953E-2,-3.507754803E-1
1.390043625E0,3.136529028E-1,2.812164128E-1,-4.153699279E-1
1.400018625E0,7.689782977E-1,5.174819827E-1,-5.039495826E-1
1.409994625E0,1.264828682E0,6.717512608E-1,-6.327539682E-1
1.419969625E0,1.808367014E0,7.015925646E-1,-7.118205428E-1
1.429945625E0,2.367710352E0,6.496726274E-1,-7.542483807E-1
1.439920625E0,2.814079762E0,7.867569923E-1,-7.485950589E-1
1.449896625E0,3.203358412E0,1.126057148E0,-7.938314080E-1
1.459871625E0,3.415315151E0,1.858749747E0,-8.188557625E-1
1.469846625E0,3.599649668E0,2.250793934E0,-6.216753125E-1
1.479822625E0,3.678286076E0,2.047485590E0,-3.744189143E-1
1.489797625E0,3.568222761E0,1.417439818E0,-1.373400241E-1
1.499773625E0,3.319005251E0,8.632925153E-1,1.055077612E-1
1.509748625E0,2.978072166E0,1.002922297E0,4.228022099E-1
1.519724625E0,2.678888083E0,1.984974980E0,8.485838771E-1
1.529699625E0,2.592893124E0,2.917908907E0,1.240898728E0
1.539674625E0,2.812707901E0,3.188302517E0,1.373753190E0
1.549650625E0,3.299764633E0,2.822349310E0,1.342851639E0
1.559625625E0,3.725141525E0,2.056071281E0,1.524270177E0
1.569601625E0,3.644439936E0,1.595194936E0,1.789461255E0
1.579576625E0,3.094799995E0,1.724403501E0,1.602403760E0
1.589551625E0,2.430388927E0,2.001324654E0,9.356582761E-1
1.599527625E0,2.066657305E0,2.027401209E0,5.002173781E-1
1.609502625E0,1.910064101E0,2.180837870E0,3.318850696E-1
1.619478625E0,1.709605575E0,2.885992527E0,3.108040392E-1
1.629453625E0,1.613936186E0,3.489495754E0,1.372380853E-1
1.639429625E0,1.494070530E0,3.637909889E0,-2.133637853E-2
1.649404625E0,1.354582667E0,3.597304821E0,-1.387790143E-1
1.659379625E0,1.192152500E0,3.503972769E0,-2.959412336E-1
1.669356500E0,8.833357096E-1,3.430073977E0,-5.067855120E-1
1.679331500E0,5.500953794E-1,3.164342880E0,-6.616187692E-1
1.689307500E0,2.002845556E-1,2.697121620E0,-7.541443706E-1
1.699282500E0,-2.090457082E-1,2.226118088E0,-8.203817010E-1
1.709258500E0,-5.741416216E-1,1.638728738E0,-8.935824037E-1
1.719233500E0,-9.475530386E-1,1.078814030E0,-9.686495066E-1
1.729208500E0,-1.274275780E0,4.109780192E-1,-1.028032780E0
1.739184500E0,-1.564435482E0,-2.216436416E-1,-1.120123863E0
1.749159500E0,-1.815036178E0,-7.505726218E-1,-1.227772474E0
1.759135500E0,-2.038649321E0,-1.035948992E0,-1.331723809E0
1.769110500E0,-2.209838390E0,-1.231240153E0,-1.405934334E0
1.779086500E0,-2.302641630E0,-1.385673881E0,-1.420419455E0
1.789061500E0,-2.274030447E0,-1.468431711E0,-1.333202362E0
1.799036500E0,-2.076056004E0,-1.454399943E0,-1.110139012E0
1.809012500E0,-1.742319226E0,-1.208590746E0,-6.571987867E-1
