"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.552753750E-1,-8.756309003E-2,2.051173598E-1,-4.478732944E-1
3.653123750E-1,9.103701264E-2,2.972171605E-1,-3.224290907E-1
3.753493750E-1,2.097045630E-1,3.030045629E-1,-2.145322561E-1
3.853863750E-1,2.723887265E-1,2.245840579E-1,-1.382670552E-1
3.954223750E-1,2.608149052E-1,1.077243090E-1,-9.064351767E-2
4.054593750E-1,1.808351129E-1,-1.160394959E-2,-7.648029178E-2
4.154963750E-1,5.528313667E-2,-1.041610166E-1,-6.295337528E-2
4.255333750E-1,-1.073553115E-1,-1.373349428E-1,-5.487893149E-2
4.355703750E-1,-2.426883727E-1,-1.593726128E-1,-6.545807421E-2
4.456073750E-1,-3.250024021E-1,-1.627287269E-1,-4.622232541E-2
4.556443750E-1,-3.494634032E-1,-1.374748796E-1,-9.299149737E-3
4.656803750E-1,-2.998207510E-1,-9.667285532E-2,4.087906703E-2
4.757173750E-1,-1.850296408E-1,-5.635582656E-2,1.165075079E-1
4.857543750E-1,-2.972714603E-2,-2.576542832E-2,2.270404249E-1
4.957913750E-1,1.369199455E-1,-5.449590273E-3,3.498966396E-1
5.058283750E-1,2.804888189E-1,-2.649948187E-2,4.504392445E-1
5.158653750E-1,3.635149300E-1,-4.406110570E-2,5.448063016E-1
5.259023750E-1,3.817621171E-1,-3.552247956E-2,6.113621593E-1
5.359393750E-1,3.563861847E-1,-9.402728640E-3,6.352861524E-1
5.459753750E-1,2.960322797E-1,-2.759930864E-2,6.335806847E-1
5.560123750E-1,2.297336012E-1,-8.955700696E-2,6.383926868E-1
5.660493750E-1,1.545283198E-1,-1.465300173E-1,6.524323225E-1
5.760863750E-1,9.010033309E-2,-1.907765716E-1,6.861447692E-1
5.861233750E-1,6.155657396E-2,-2.399140298E-1,7.079406381E-1
5.961603750E-1,8.459876478E-2,-3.136641681E-1,7.144604325E-1
6.061973750E-1,1.291177571E-1,-3.774535358E-1,7.055321932E-1
6.162333750E-1,1.754567772E-1,-3.839446902E-1,6.855713725E-1
6.262703750E-1,2.025357932E-1,-3.706699014E-1,6.494773030E-1
6.363073750E-1,2.075143456E-1,-3.621823192E-1,5.889946818E-1
6.463443750E-1,1.997333914E-1,-3.249244094E-1,5.174983740E-1
6.563813750E-1,1.706415117E-1,-2.547835112E-1,4.451180696E-1
6.664183750E-1,1.273851246E-1,-1.700414717E-1,3.800887167E-1
6.764553750E-1,8.280294389E-2,-8.026488870E-2,3.376993835E-1
6.864913750E-1,7.056971639E-2,5.729382858E-3,3.124094605E-1
6.965283750E-1,9.252976626E-2,5.541538820E-2,2.906615734E-1
7.065653750E-1,1.370144188E-1,5.790144950E-2,2.721275687E-1
7.166023750E-1,1.721695662E-1,2.371607721E-2,2.474463582E-1
7.266393750E-1,1.812948883E-1,-1.808729582E-2,2.120710611E-1
7.366763750E-1,1.620719284E-1,-5.606634170E-2,1.589975506E-1
7.467133750E-1,1.231359839E-1,-7.520435005E-2,7.756580412E-2
7.567493750E-1,5.949417874E-2,-7.258749008E-2,-1.585852914E-2
7.667863750E-1,-2.024725638E-2,-5.893585831E-2,-1.205481887E-1
7.768233750E-1,-1.145701036E-1,-4.464794695E-2,-2.275483310E-1
7.868603750E-1,-1.949264705E-1,-1.136562414E-2,-3.106317818E-1
7.968973750E-1,-2.621151209E-1,1.872851141E-2,-3.573652804E-1
8.069343750E-1,-2.822302282E-1,8.645723015E-2,-3.746822178E-1
8.169713750E-1,-2.525403202E-1,1.411897987E-1,-3.785268664E-1
8.270073750E-1,-1.851053536E-1,1.984411031E-1,-3.699717224E-1
8.370443750E-1,-1.143849418E-1,2.775822282E-1,-3.589897752E-1
8.470813750E-1,-8.877545595E-2,3.532295823E-1,-3.278398514E-1
8.571183750E-1,-1.094387844E-1,3.770066798E-1,-2.700170875E-1
8.671553750E-1,-1.412430555E-1,3.535913527E-1,-2.217534184E-1
8.771916250E-1,-1.392590553E-1,3.085659742E-1,-2.244460434E-1
8.872286250E-1,-1.412588209E-1,2.996281385E-1,-2.642951906E-1
8.972646250E-1,-1.894293576E-1,3.693683445E-1,-3.177680373E-1
9.073016250E-1,-2.592497170E-1,5.025884509E-1,-3.728792369E-1
9.173386250E-1,-2.865353227E-1,6.084436774E-1,-4.148935080E-1
9.273756250E-1,-2.114304751E-1,6.731142998E-1,-4.402582347E-1
9.374126250E-1,-5.848854780E-2,7.018962502E-1,-4.708242416E-1
9.474496250E-1,1.273175329E-1,7.645643950E-1,-5.138942003E-1
9.574856250E-1,2.983988523E-1,9.071016312E-1,-5.635118484E-1
9.675226250E-1,4.265807867E-1,1.056674838E0,-6.012120843E-1
9.775596250E-1,5.147563219E-1,1.138091445E0,-6.210564375E-1
9.875966250E-1,5.826573372E-1,1.169306636E0,-6.336356401E-1
9.976336250E-1,6.216632724E-1,1.188638568E0,-6.627976298E-1
1.007670625E0,5.779038072E-1,1.159391642E0,-7.175066471E-1
1.017706625E0,4.933302999E-1,1.106808543E0,-7.661592364E-1
1.027743625E0,4.051820636E-1,1.047258615E0,-8.062493801E-1
1.037780625E0,3.092828095E-1,9.270236492E-1,-8.363188505E-1
1.047817625E0,2.315736264E-1,7.971705794E-1,-8.378421664E-1
1.057854625E0,1.796126962E-1,6.681305766E-1,-8.020296097E-1
1.067891625E0,1.281212717E-1,5.405153632E-1,-7.501053810E-1
1.077928625E0,9.840039164E-2,4.850869775E-1,-6.674870849E-1
1.087964625E0,9.363812953E-2,4.808621407E-1,-5.199394226E-1
1.098001625E0,9.922319651E-2,4.879606962E-1,-3.217690885E-1
1.108038625E0,1.322820783E-1,5.030153394E-1,-1.016974598E-1
1.118075625E0,1.752106547E-1,4.785690904E-1,8.302374929E-2
1.128112625E0,2.064929307E-1,3.956023157E-1,1.965820044E-1
1.138149625E0,2.002321035E-1,3.242782652E-1,2.667340040E-1
1.148185625E0,1.346237957E-1,3.192981482E-1,2.975539565E-1
1.158222625E0,2.867745608E-2,3.624508679E-1,2.981269062E-1
1.168259625E0,-1.039266586E-1,3.572324216E-1,2.717259228E-1
1.178296625E0,-2.342987955E-1,2.853432596E-1,2.090839446E-1
1.188333625E0,-3.359657526E-1,1.509532332E-1,1.282040179E-1
1.198370625E0,-4.060409367E-1,-3.157110885E-2,5.774993449E-2
1.208406625E0,-4.644691050E-1,-2.062883228E-1,8.024723269E-3
1.218443625E0,-5.276983380E-1,-3.291949034E-1,-3.193189949E-2
1.228480625E0,-5.997365713E-1,-3.688565493E-1,-7.771536708E-2
1.238517625E0,-6.502678990E-1,-3.270249069E-1,-1.390648186E-1
1.248554625E0,-7.203361988E-1,-1.020753905E-1,-2.469252497E-1
1.258591625E0,-8.318361044E-1,3.008581996E-1,-3.776523769E-1
1.268627625E0,-8.901153803E-1,7.502405643E-1,-4.718502462E-1
1.278664625E0,-8.792040348E-1,1.096619606E0,-5.529141426E-1
1.288701625E0,-8.188176751E-1,1.256206036E0,-6.032148600E-1
1.298738625E0,-7.210694551E-1,1.343302011E0,-6.159111261E-1
1.308775625E0,-6.219015718E-1,1.399119496E0,-6.134024262E-1
1.318812625E0,-5.777742863E-1,1.422677994E0,-6.086686850E-1
1.328848625E0,-6.340575218E-1,1.390122652E0,-6.102942228E-1
1.338885625E0,-7.375639081E-1,1.353716850E0,-6.294978857E-1
1.348922625E0,-7.883560061E-1,1.312429309E0,-6.485242844E-1
1.358959625E0,-7.683118582E-1,1.124105334E0,-6.069284081E-1
1.368996625E0,-6.515200138E-1,8.764537573E-1,-4.944982529E-1
1.379033625E0,-4.312945902E-1,5.870748758E-1,-3.164258599E-1
1.389069625E0,-1.579924971E-1,2.903327048E-1,-1.342579275E-1
1.399106625E0,1.949522346E-1,1.458915509E-2,1.231500506E-2
1.409143625E0,5.703495741E-1,-1.379503161E-1,6.326926500E-2
1.419180625E0,8.930699825E-1,-1.225507781E-1,1.350904070E-2
1.429217625E0,1.114866853E0,8.327076212E-3,-1.116251722E-1
1.439254625E0,1.180271029E0,1.721041352E-1,-2.743454278E-1
1.449290625E0,1.088721395E0,3.540824652E-1,-4.087769985E-1
1.459327625E0,8.818871975E-1,4.460257888E-1,-4.758724272E-1
1.469364625E0,6.137846112E-1,4.042554498E-1,-4.710097611E-1
1.479401625E0,3.202847242E-1,3.151355386E-1,-4.214577079E-1
1.489438625E0,2.475933917E-2,2.339658737E-1,-3.612351120E-1
1.499475625E0,-1.907682717E-1,1.514653265E-1,-2.990165055E-1
1.509511625E0,-3.282483816E-1,9.191438556E-2,-2.601700425E-1
1.519548625E0,-3.902080357E-1,1.025146022E-1,-2.298023403E-1
1.529585625E0,-3.166616261E-1,2.624893486E-1,-1.670635939E-1
1.539622625E0,-1.308780313E-1,4.786099494E-1,-6.333083659E-2
1.549659625E0,5.362896994E-2,6.275210977E-1,5.564854294E-2
1.559696625E0,2.566618323E-1,8.235841990E-1,1.005694568E-1
1.569732625E0,4.265275598E-1,9.281082153E-1,6.121832132E-2
1.579769625E0,4.777249992E-1,8.741889000E-1,-1.792007871E-2
1.589806625E0,4.122743607E-1,7.494038343E-1,-1.245634332E-1
1.599843625E0,2.406954020E-1,5.949433446E-1,-2.444010675E-1
1.609880625E0,2.269568294E-2,4.064269662E-1,-3.461996019E-1
1.619916625E0,-2.006429881E-1,2.443031818E-1,-4.056839049E-1
1.629953625E0,-4.078624845E-1,1.255048960E-1,-4.246163368E-1
1.639990625E0,-5.492982268E-1,4.507592693E-2,-4.144401252E-1
1.650027625E0,-6.141821742E-1,-9.332184680E-3,-3.808395565E-1
1.660064625E0,-6.337534785E-1,2.820572816E-2,-3.507124484E-1
1.670101625E0,-6.086332202E-1,9.149921685E-2,-3.066435456E-1
1.680137625E0,-5.465853214E-1,1.524196565E-1,-1.996674687E-1
1.690174625E0,-4.541991353E-1,2.836818397E-1,-8.745597303E-2
1.700211625E0,-2.983812094E-1,3.472253978E-1,3.751654550E-2
1.710248625E0,-8.844394982E-2,3.731076121E-1,1.572778374E-1
1.720285625E0,1.127637029E-1,3.613323271E-1,2.574015260E-1
1.730321625E0,3.118624389E-1,3.810812831E-1,3.241983950E-1
1.740358625E0,4.646714628E-1,3.784889281E-1,3.610263467E-1
1.750395625E0,5.642436147E-1,3.431698084E-1,3.783376813E-1
1.760432625E0,6.318076849E-1,3.347180486E-1,3.847079873E-1
1.770469625E0,6.832458377E-1,3.515990078E-1,3.908574879E-1
1.780505625E0,7.196180820E-1,4.028150141E-1,3.739973307E-1
1.790542625E0,7.363923192E-1,4.143137336E-1,3.293640614E-1
1.800579625E0,7.200202346E-1,3.345752358E-1,2.900520861E-1
1.810616625E0,6.384950280E-1,1.698936224E-1,2.715388536E-1
1.820653625E0,5.171779394E-1,4.473210871E-2,2.684780359E-1
1.830690625E0,3.660550416E-1,6.766805053E-2,2.820793390E-1
1.840726625E0,2.350950688E-1,7.323378325E-2,3.321999013E-1
1.850763625E0,1.501495540E-1,7.154081017E-2,4.216765165E-1
1.860800625E0,1.180308014E-1,8.016140014E-2,5.042889118E-1
1.870837625E0,1.151865423E-1,7.344650477E-2,5.681030154E-1
1.880874750E0,1.278896183E-1,6.266639382E-2,5.998832583E-1
1.890910750E0,1.508727074E-1,2.496216260E-2,6.189381480E-1
1.900947750E0,2.043719590E-1,-2.968024276E-2,6.238812804E-1
1.910984750E0,3.120352924E-1,-8.635257185E-2,6.395369172E-1
1.921021750E0,4.340040684E-1,-1.072084904E-1,6.331551671E-1
1.931058750E0,4.759512544E-1,-8.804997802E-2,5.393043160E-1
1.941094750E0,4.339413345E-1,-5.903232098E-2,4.166704714E-1
1.951131750E0,3.326376081E-1,4.432442784E-2,3.388071060E-1
1.961168750E0,2.096051127E-1,1.848280281E-1,2.946569920E-1
1.971205750E0,7.935416698E-2,3.196431100E-1,2.043763548E-1
1.981242750E0,-6.438887119E-2,4.365439713E-1,6.542831659E-2
1.991279750E0,-1.960957646E-1,5.023858547E-1,-8.390604705E-2
2.001315750E0,-2.818914056E-1,4.664710164E-1,-1.888802797E-1
2.011352750E0,-3.021721542E-1,3.616676331E-1,-2.445193082E-1
2.021389750E0,-2.509165108E-1,2.407272607E-1,-2.594084144E-1
2.031426750E0,-1.488146633E-1,1.321432590E-1,-2.627868950E-1
2.041463750E0,-4.093696177E-2,3.397471830E-2,-2.739649713E-1
2.051499750E0,-2.310763113E-2,-1.071917266E-1,-2.879223228E-1
2.061536750E0,-2.815414593E-2,-2.086634040E-1,-2.971732616E-1
2.071573750E0,-1.675155573E-2,-2.999658883E-1,-3.095164597E-1
2.081610750E0,4.607335478E-2,-2.966932058E-1,-3.180765212E-1
2.091647750E0,1.472985148E-1,-1.930033267E-1,-2.968457937E-1
2.101683750E0,2.411481291E-1,-5.946107209E-2,-2.358212769E-1
2.111720750E0,3.311885297E-1,1.325674802E-1,-1.663625687E-1
2.121757750E0,4.177248776E-1,3.488300741E-1,-1.029678211E-1
2.131794750E0,4.943538904E-1,5.218154788E-1,-4.138648883E-2
2.141831750E0,5.592854619E-1,6.023154855E-1,1.394940075E-2
2.151867750E0,6.068686843E-1,6.186140776E-1,3.322589397E-2
2.161904750E0,6.417056918E-1,6.246508360E-1,1.388530526E-2
2.171941750E0,6.727765203E-1,6.224651933E-1,-1.921325922E-2
2.181978750E0,6.880686283E-1,6.342772245E-1,-7.517717779E-2
2.192015750E0,6.834432483E-1,6.474026442E-1,-1.573047936E-1
2.202051750E0,6.317370534E-1,6.507042050E-1,-2.661011815E-1
2.212088750E0,5.350600481E-1,6.095778346E-1,-3.814203143E-1
2.222125750E0,3.883363903E-1,5.645087361E-1,-5.099468231E-1
2.232162750E0,1.748691201E-1,6.373573542E-1,-6.489353180E-1
2.242199750E0,-3.907477483E-2,5.849875212E-1,-7.484682798E-1
2.252235750E0,-1.903945208E-1,3.722092211E-1,-7.870212793E-1
2.262272750E0,-2.965915203E-1,1.083108038E-1,-7.983860373E-1
2.272309750E0,-3.740961552E-1,6.728906929E-2,-8.204338551E-1
2.282346750E0,-3.965931833E-1,7.638774067E-2,-8.117793798E-1
2.292383750E0,-3.580409884E-1,1.972973794E-1,-7.462357879E-1
2.302419750E0,-2.941193283E-1,3.396470249E-1,-6.310191154E-1
2.312456750E0,-2.201838344E-1,4.677107036E-1,-4.752612710E-1
2.322493750E0,-1.923503280E-1,5.126587749E-1,-2.922012508E-1
2.332530750E0,-1.732085943E-1,5.646892190E-1,-1.371890455E-1
2.342567750E0,-1.323751509E-1,5.603404641E-1,-9.213012457E-2
2.352603750E0,-8.215166628E-2,4.591696858E-1,-1.210643053E-1
2.362640750E0,-6.531821191E-2,2.953133285E-1,-1.729519665E-1
2.372677750E0,-7.673917711E-2,8.518911153E-2,-2.924714386E-1
2.382714750E0,-8.206509054E-2,1.212450564E-1,-4.369985759E-1
2.392751750E0,-7.076130062E-2,2.039689571E-1,-5.323174000E-1
2.402787750E0,-6.293535233E-2,2.670266628E-1,-5.683592558E-1
2.412824750E0,-9.036351740E-2,3.101666868E-1,-5.740498900E-1
2.422861750E0,-1.534660757E-1,2.816645205E-1,-5.561680198E-1
2.432898750E0,-2.396358550E-1,2.867895067E-1,-4.928372204E-1
2.442935750E0,-3.297746778E-1,3.390340209E-1,-4.034170508E-1
2.452971750E0,-3.870867193E-1,3.745171726E-1,-4.097327292E-1
2.463008750E0,-4.058003128E-1,3.298837841E-1,-4.964994192E-1
2.473045750E0,-4.222730398E-1,3.159924448E-1,-5.953453183E-1
2.483082750E0,-4.228137732E-1,3.300072551E-1,-6.896312237E-1
2.493118750E0,-4.161857069E-1,3.553948998E-1,-7.586585283E-1
2.503155750E0,-4.160947502E-1,4.078367352E-1,-7.995721102E-1
2.513192750E0,-4.245942235E-1,4.876074493E-1,-7.973204255E-1
2.523229750E0,-4.242035747E-1,5.740558505E-1,-7.531548142E-1
2.533266750E0,-4.186524749E-1,6.405426860E-1,-6.737526655E-1
2.543302750E0,-3.860581815E-1,6.908302903E-1,-5.774896741E-1
2.553339750E0,-3.240557909E-1,6.927102208E-1,-4.524193406E-1
2.563376750E0,-2.474963367E-1,6.045855880E-1,-2.917104959E-1
2.573413750E0,-1.586977541E-1,4.390269220E-1,-9.354681522E-2
2.583450750E0,-4.044207558E-2,2.566791773E-1,1.170529798E-1
2.593486750E0,1.116068438E-1,6.220130250E-2,3.150179982E-1
2.603523750E0,2.708619833E-1,-1.684572399E-1,4.943645000E-1
2.613560750E0,3.933037519E-1,-3.917566240E-1,6.416780949E-1
2.623597750E0,4.503606558E-1,-5.075886846E-1,7.314732075E-1
2.633634750E0,4.376685619E-1,-3.901906908E-1,7.201523781E-1
2.643670750E0,3.153553009E-1,-2.296471298E-1,6.079717875E-1
2.653707750E0,7.923223078E-2,-2.007632852E-1,4.645855427E-1
2.663744750E0,-1.951160729E-1,-3.059413731E-1,3.450103402E-1
2.673781750E0,-4.229527116E-1,-5.686720610E-1,2.175722271E-1
2.683817750E0,-5.326228738E-1,-8.953980803E-1,3.532754630E-2
2.693854750E0,-5.990114808E-1,-1.166626215E0,-1.799245775E-1
2.703891750E0,-6.145558953E-1,-1.165865183E0,-3.419812620E-1
2.713928750E0,-5.314521790E-1,-1.010740042E0,-4.454045892E-1
2.723965750E0,-3.217079639E-1,-7.424455881E-1,-4.088581502E-1
2.734001750E0,-2.667447366E-2,-4.286296070E-1,-2.209042311E-1
2.744038750E0,2.375478446E-1,-1.357376277E-1,4.082966223E-2
2.754075750E0,4.211594760E-1,1.345101148E-1,2.872578204E-1
2.764112750E0,4.967059195E-1,3.163726926E-1,4.311450124E-1
2.774149750E0,4.556913674E-1,3.461183310E-1,4.374407232E-1
2.784185750E0,3.195699155E-1,2.434028685E-1,3.567544818E-1
2.794222750E0,1.444257796E-1,5.813740194E-2,2.311427742E-1
2.804259750E0,-4.772474989E-2,-2.091433406E-1,9.673588723E-2
2.814296750E0,-2.399945855E-1,-4.509330392E-1,-2.214070223E-2
2.824332750E0,-3.676823974E-1,-6.233713627E-1,-8.393945545E-2
2.834369750E0,-4.536098242E-1,-7.742469311E-1,-8.159028739E-2
2.844406750E0,-4.949867129E-1,-8.463972807E-1,-1.879179291E-2
2.854443750E0,-4.917126298E-1,-7.722650170E-1,1.041093618E-1
2.864480750E0,-4.841780365E-1,-6.770036817E-1,2.313943207E-1
2.874517125E0,-4.584960938E-1,-5.733955503E-1,3.196946084E-1
2.884554125E0,-4.121613204E-1,-4.606425166E-1,3.776138127E-1
2.894591125E0,-3.078517020E-1,-3.088055849E-1,4.090029001E-1
2.904628125E0,-1.982556731E-1,-1.756708622E-1,4.040023386E-1
2.914664125E0,-1.177254021E-1,-7.077187300E-2,3.813199401E-1
2.924701125E0,-4.560010135E-2,1.137015759E-3,3.292180896E-1
2.934738125E0,-1.211865339E-3,6.987080723E-2,2.553984523E-1
2.944775125E0,-2.289680764E-3,1.322112978E-1,2.040302902E-1
2.954812125E0,-4.524486884E-2,1.919116527E-1,2.028512955E-1
2.964848125E0,-9.483651072E-2,2.629622221E-1,2.468444854E-1
2.974885125E0,-1.370952725E-1,3.510689139E-1,3.165324628E-1
2.984922125E0,-1.271824688E-1,4.257164299E-1,3.737156093E-1
2.994959125E0,-7.540236413E-2,4.713872373E-1,4.131588936E-1
3.004995125E0,-2.395116957E-3,4.836881459E-1,4.485261142E-1
3.015032125E0,7.321123034E-2,4.508822560E-1,4.713938832E-1
3.025069125E0,1.151465476E-1,3.521929085E-1,4.571802616E-1
3.035106125E0,1.152695790E-1,2.580845356E-1,3.959251642E-1
3.045142125E0,7.763738185E-2,1.906246245E-1,3.122944236E-1
3.055179125E0,8.953931183E-2,9.730107337E-2,2.435992360E-1
3.065216125E0,1.571175605E-1,1.281209886E-1,2.102291435E-1
3.075253125E0,2.148730010E-1,1.710388958E-1,2.183203697E-1
3.085290125E0,2.494064718E-1,1.958228052E-1,2.572048903E-1
3.095326125E0,2.507577538E-1,2.035640776E-1,2.902765572E-1
3.105363125E0,2.196879983E-1,1.940748543E-1,2.986127436E-1
3.115400125E0,1.661912203E-1,2.011556774E-1,2.801815271E-1
3.125437125E0,1.232641190E-1,2.582623661E-1,2.118619680E-1
3.135473125E0,6.176267564E-2,2.957964242E-1,9.770850092E-2
3.145510125E0,-3.382764012E-2,2.942131460E-1,8.195228875E-3
3.155547125E0,-1.337907314E-1,2.820675373E-1,-9.236200899E-2
3.165584125E0,-1.909366846E-1,1.974401623E-1,-2.209012955E-1
3.175620125E0,-2.042993754E-1,1.222250238E-1,-3.547720015E-1
3.185657125E0,-1.988698542E-1,1.257095188E-1,-4.684837461E-1
3.195694125E0,-1.754542738E-1,1.589337885E-1,-5.302584171E-1
3.205731125E0,-1.376737356E-1,1.829504520E-1,-5.569660664E-1
3.215768125E0,-7.006753236E-2,1.967919618E-1,-5.517137647E-1
3.225804125E0,1.822517812E-2,1.673428565E-1,-5.093570352E-1
3.235841125E0,1.106922552E-1,1.229673997E-1,-4.348390996E-1
3.245878125E0,1.556289792E-1,6.896118820E-2,-3.514102995E-1
3.255915125E0,1.425419450E-1,1.786178723E-2,-2.885807157E-1
3.265951125E0,1.008875743E-1,-5.408000574E-2,-2.765259445E-1
3.275988125E0,5.549905077E-2,-1.653894931E-1,-3.030579388E-1
3.286025125E0,1.436025836E-2,-3.046472967E-1,-3.441029191E-1
3.296062125E0,-7.486716844E-3,-4.087675810E-1,-3.690825701E-1
3.306098125E0,1.109229960E-2,-4.620868564E-1,-3.599832058E-1
3.316135125E0,7.809717208E-2,-4.636788964E-1,-3.318077624E-1
3.326172125E0,1.593265086E-1,-4.280991852E-1,-3.038123846E-1
3.336209125E0,2.587489486E-1,-3.537112474E-1,-3.042408824E-1
3.346245125E0,3.681874275E-1,-2.516523600E-1,-3.226913214E-1
3.356282125E0,4.940239191E-1,-1.122063398E-1,-3.442178965E-1
3.366319125E0,6.247471571E-1,4.012084380E-2,-3.482845128E-1
3.376356125E0,7.273765802E-1,1.498135179E-1,-3.514504731E-1
3.386393125E0,7.782551050E-1,2.050863057E-1,-3.584093451E-1
3.396429125E0,7.791238427E-1,2.504274249E-1,-3.899598122E-1
3.406466125E0,7.153191566E-1,2.693154216E-1,-4.340210259E-1
3.416503125E0,5.877090096E-1,2.780002356E-1,-4.826647341E-1
3.426540125E0,4.210117757E-1,2.781372070E-1,-5.281854868E-1
3.436576125E0,2.360847890E-1,2.831143737E-1,-5.790334940E-1
3.446613125E0,5.637469515E-2,3.190913796E-1,-6.490787268E-1
3.456650125E0,-1.042972803E-1,3.524959385E-1,-7.261772156E-1
3.466687125E0,-2.430149466E-1,3.744863868E-1,-7.774389386E-1
3.476723125E0,-3.543809056E-1,4.148290157E-1,-7.904125452E-1
3.486760125E0,-4.223390520E-1,4.412415326E-1,-7.660503387E-1
3.496797125E0,-4.303927124E-1,4.036230445E-1,-6.786690950E-1
3.506834125E0,-3.801685572E-1,3.170463741E-1,-5.381653905E-1
3.516870125E0,-2.744972706E-1,1.874438971E-1,-3.703979552E-1
3.526907125E0,-1.459387392E-1,3.398322687E-2,-2.165559381E-1
3.536944125E0,-2.987205237E-2,-1.280221790E-1,-1.207441911E-1
3.546981125E0,1.801544428E-2,-2.751694322E-1,-9.634906799E-2
3.557017125E0,-4.168144241E-2,-4.241921902E-1,-1.034898013E-1
3.567054125E0,-1.735768914E-1,-5.062966347E-1,-9.451681376E-2
3.577091125E0,-3.411443233E-1,-5.022369027E-1,-3.742609546E-2
3.587128125E0,-5.149585605E-1,-4.463728368E-1,4.608896375E-2
3.597164125E0,-6.589460969E-1,-3.744038343E-1,1.217451096E-1
3.607201125E0,-7.373246551E-1,-3.074450493E-1,1.773299575E-1
3.617238125E0,-7.409812212E-1,-3.191895783E-1,2.299300581E-1
3.627275125E0,-7.031949162E-1,-4.520054162E-1,2.901049852E-1
3.637311125E0,-5.951204300E-1,-5.427800417E-1,3.068245947E-1
3.647348125E0,-4.240927100E-1,-5.437588692E-1,2.201252580E-1
3.657385125E0,-2.555812001E-1,-4.815855324E-1,2.341964282E-2
3.667422125E0,-1.683435142E-1,-4.670077562E-1,-1.644799858E-1
3.677458125E0,-1.592653245E-1,-3.617212772E-1,-3.123269677E-1
3.687495125E0,-2.167641670E-1,-1.469593793E-1,-4.039979279E-1
3.697532125E0,-3.056277335E-1,7.458818704E-2,-4.281435013E-1
3.707569125E0,-3.548195064E-1,2.203449011E-1,-4.042731524E-1
3.717605125E0,-3.667717874E-1,2.177142352E-1,-3.246539533E-1
3.727642125E0,-4.021064639E-1,1.781716049E-1,-1.705871075E-1
3.737679125E0,-4.447082579E-1,1.860928982E-1,-4.825044889E-3
3.747716125E0,-4.779173434E-1,2.314455956E-1,9.942740947E-2
3.757752125E0,-4.956220388E-1,2.499340624E-1,1.428100467E-1
3.767789125E0,-4.942888618E-1,1.895132810E-1,1.609113961E-1
3.777826125E0,-4.730301797E-1,5.078228936E-2,1.941630989E-1
3.787863125E0,-4.263196588E-1,-1.586793214E-1,2.526799440E-1
3.797899125E0,-3.519346416E-1,-4.397344291E-1,3.461755216E-1
3.807936125E0,-2.560457885E-1,-7.673962712E-1,4.732488096E-1
