"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.615947083E0,3.570270240E-1,1.212923884E0,1.445287615E-1
1.625983083E0,4.781576991E-1,1.006034017E0,4.292846024E-1
1.636019083E0,5.726101398E-1,6.338462830E-1,6.081804633E-1
1.646055083E0,6.470449567E-1,2.381623238E-1,6.485499740E-1
1.656091083E0,7.041657567E-1,-6.336629391E-2,5.477055311E-1
1.666127083E0,7.398771644E-1,-2.443509996E-1,3.234396577E-1
1.676163083E0,7.501726151E-1,-3.001381457E-1,2.854469791E-2
1.686199083E0,7.348024845E-1,-2.149033993E-1,-2.810733616E-1
1.696235083E0,7.012305260E-1,-4.987479746E-2,-5.545367599E-1
1.706271083E0,6.402556300E-1,1.345040947E-1,-7.558621168E-1
1.716307083E0,5.549548864E-1,2.919885814E-1,-8.598391414E-1
1.726342083E0,4.480223060E-1,4.221841395E-1,-8.784647584E-1
1.736378083E0,3.201141059E-1,5.191412568E-1,-8.287717700E-1
1.746414083E0,1.854151487E-1,5.809966326E-1,-7.332628369E-1
1.756450083E0,5.437915027E-2,5.810333490E-1,-6.218216419E-1
1.766486083E0,-6.747139245E-2,4.996173382E-1,-5.248801708E-1
1.776522083E0,-1.645327508E-1,3.736308217E-1,-4.535704851E-1
1.786558083E0,-2.357270420E-1,2.334771752E-1,-4.150284231E-1
1.796594083E0,-2.852257788E-1,8.002943546E-2,-4.275243282E-1
1.806630083E0,-3.134284019E-1,-9.653654695E-2,-4.952530563E-1
1.816666083E0,-3.278724849E-1,-2.766077220E-1,-6.022518873E-1
1.826702083E0,-3.379400373E-1,-4.302785099E-1,-7.279147506E-1
1.836737083E0,-3.445040882E-1,-5.299219489E-1,-8.393264413E-1
1.846773083E0,-3.546893597E-1,-5.528674722E-1,-9.201357961E-1
1.856809083E0,-3.721474707E-1,-5.196290612E-1,-9.704775810E-1
1.866845083E0,-3.993908167E-1,-4.474816620E-1,-9.852767587E-1
1.876881083E0,-4.257154167E-1,-3.467415273E-1,-9.587173462E-1
1.886917083E0,-4.488228559E-1,-2.140836269E-1,-8.963865638E-1
1.896953083E0,-4.622205496E-1,-5.651969463E-2,-7.975579500E-1
1.906989083E0,-4.717416167E-1,1.002328992E-1,-6.604906321E-1
1.917025083E0,-4.753638804E-1,1.956863105E-1,-4.933391213E-1
1.927061083E0,-4.688010514E-1,2.360254824E-1,-3.073290586E-1
1.937096083E0,-4.568488598E-1,2.218510658E-1,-1.323938817E-1
1.947132083E0,-4.507177472E-1,1.490743309E-1,2.158156969E-2
1.957168083E0,-4.429467320E-1,8.723978885E-3,1.240654886E-1
1.967204083E0,-4.447595477E-1,-1.936703920E-1,1.546042114E-1
1.977240083E0,-4.587488174E-1,-4.276938438E-1,1.235380322E-1
1.987276083E0,-4.705469012E-1,-6.362175345E-1,5.670627207E-2
1.997312083E0,-4.738013446E-1,-7.856608033E-1,-8.731149137E-3
2.007348083E0,-4.520574212E-1,-7.816050649E-1,-4.912278056E-2
2.017384083E0,-3.970963061E-1,-5.825980902E-1,-5.061171949E-2
2.027420083E0,-3.096657693E-1,-2.809636891E-1,-6.118019111E-3
2.037455083E0,-2.137213200E-1,-5.051413551E-2,6.873437762E-2
2.047491083E0,-1.343151778E-1,1.224858128E-2,1.716455817E-1
2.057527083E0,-8.797454834E-2,-5.990948901E-2,2.817454934E-1
2.067563083E0,-6.826023012E-2,-2.015382499E-1,3.650220037E-1
2.077599083E0,-5.397729948E-2,-3.427128196E-1,4.124544859E-1
2.087635083E0,-2.839044668E-2,-4.312352240E-1,4.259372652E-1
2.097671083E0,2.966670878E-2,-3.747653663E-1,4.169989824E-1
2.107707083E0,1.253405064E-1,-1.935305893E-1,4.073871076E-1
