"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.729288333E-1,-1.159226510E0,-8.048851682E-1,-8.841808677E-1
7.829648333E-1,-1.398864922E0,-6.530380940E-1,-7.872697002E-1
7.930008334E-1,-1.609508966E0,-4.861068115E-1,-7.960381848E-1
8.030368334E-1,-1.785768896E0,-2.910469133E-1,-8.904800731E-1
8.130728333E-1,-1.877971593E0,5.429139733E-4,-9.361555982E-1
8.231088333E-1,-1.930438367E0,3.878453757E-1,-8.268085724E-1
8.331448333E-1,-1.919382744E0,8.207729302E-1,-4.466647106E-1
8.431808333E-1,-1.856796487E0,1.213860042E0,2.470571405E-1
8.532168333E-1,-1.734852950E0,1.574384449E0,1.180773865E0
8.632528333E-1,-1.480859697E0,1.859854142E0,2.448845490E0
8.732888334E-1,-1.119206850E0,2.015504830E0,3.988768789E0
8.833248334E-1,-8.016668607E-1,1.988256366E0,5.404941031E0
8.933608333E-1,-6.813458537E-1,1.805761111E0,6.264602770E0
9.033968333E-1,-7.481281462E-1,1.530088867E0,6.274216177E0
9.134318333E-1,-1.051522917E0,1.350018014E0,5.559465399E0
9.234678333E-1,-1.365570438E0,1.504338022E0,4.576850165E0
9.335038334E-1,-1.626074713E0,2.000535958E0,3.874522966E0
9.435398334E-1,-1.684744066E0,2.492670956E0,3.469037856E0
9.535758334E-1,-1.631231372E0,2.853374873E0,3.378096111E0
9.636118333E-1,-1.483894986E0,2.797705286E0,3.564026459E0
9.736478333E-1,-1.312065637E0,2.170496390E0,3.823443444E0
9.836838333E-1,-1.408702717E0,1.505727320E0,3.992337930E0
9.937198333E-1,-1.550613032E0,6.892537013E-1,3.824681885E0
1.003755833E0,-1.586281194E0,-2.021951093E-1,3.200601541E0
1.013791833E0,-1.552409005E0,-9.464740334E-1,2.330297871E0
1.023827833E0,-1.503893341E0,-1.413189577E0,1.465495845E0
1.033863833E0,-1.342561790E0,-1.613046239E0,6.534801435E-1
1.043899833E0,-1.107726939E0,-1.598087307E0,4.267297983E-3
1.053935833E0,-7.251893000E-1,-1.357208773E0,-2.786847299E-1
1.063971833E0,-1.758005220E-1,-9.050508960E-1,-2.447825736E-1
